"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-04 11:00:00,165101568,166072320,164524032
2023-03-04 11:02:00,165040128,166318080,163213312
2023-03-04 11:04:00,164526763,167211008,162877440
2023-03-04 11:06:00,168413867,172072960,165146624
2023-03-04 11:08:00,169559381,173412352,165621760
2023-03-04 11:10:00,169396907,173412352,164864000
2023-03-04 11:12:00,167512747,170414080,162205696
2023-03-04 11:14:00,170919253,173654016,168648704
2023-03-04 11:16:00,167519573,170598400,164106240
2023-03-04 11:18:00,169354581,171675648,166912000
2023-03-04 11:20:00,170969771,172474368,170147840
2023-03-04 11:22:00,167105877,170688512,161353728
2023-03-04 11:24:00,165074261,170688512,160473088
2023-03-04 11:26:00,167563264,171769856,162037760
2023-03-04 11:28:00,170280277,172040192,168566784
2023-03-04 11:30:00,166705835,171036672,160239616
2023-03-04 11:32:00,163150507,166719488,157843456
2023-03-04 11:34:00,170056363,175894528,166871040
2023-03-04 11:36:00,168944981,172429312,165916672
2023-03-04 11:38:00,169811968,175394816,162459648
2023-03-04 11:40:00,171518635,175398912,166498304
2023-03-04 11:42:00,172108459,173101056,171094016
2023-03-04 11:44:00,170778624,172130304,168574976
2023-03-04 11:46:00,170550613,172941312,168411136
2023-03-04 11:48:00,172434773,174600192,171110400
2023-03-04 11:50:00,172896256,175177728,171380736
2023-03-04 11:52:00,172589056,172908544,172396544
2023-03-04 11:54:00,173578923,174800896,172933120
2023-03-04 11:56:00,170778624,174800896,163991552
2023-03-04 11:58:00,171380736,173543424,168849408
2023-03-04 12:00:00,170049536,173543424,165597184
2023-03-04 12:02:00,171555499,173543424,169844736
2023-03-04 12:04:00,170774528,173543424,168402944
2023-03-04 12:06:00,171023019,173543424,168067072
2023-03-04 12:08:00,170217472,174080000,163225600
2023-03-04 12:10:00,167903232,174080000,162668544
2023-03-04 12:12:00,170083669,172703744,165027840
2023-03-04 12:14:00,170921984,173576192,166486016
2023-03-04 12:16:00,173329067,174051328,172359680
2023-03-04 12:18:00,170224299,174026752,165072896
2023-03-04 12:20:00,171027115,173449216,166977536
2023-03-04 12:22:00,169224875,173191168,165642240
2023-03-04 12:24:00,170908331,172351488,168841216
2023-03-04 12:26:00,172935851,173838336,172077056
2023-03-04 12:28:00,170087765,172883968,165314560
2023-03-04 12:30:00,167646549,173154304,164155392
2023-03-04 12:32:00,168412501,173154304,162947072
2023-03-04 12:34:00,166505131,171143168,163835904
2023-03-04 12:36:00,166073685,168931328,164163584
2023-03-04 12:38:00,165483861,169472000,163139584
2023-03-04 12:40:00,169742336,172904448,165732352
2023-03-04 12:42:00,170117803,172204032,167575552
2023-03-04 12:44:00,169769643,173281280,164139008
2023-03-04 12:46:00,171315200,174043136,167915520
2023-03-04 12:48:00,168628224,174043136,161767424
2023-03-04 12:50:00,168677376,173039616,165572608
2023-03-04 12:52:00,168125781,173850624,164614144
2023-03-04 12:54:00,168456192,171507712,164761600
2023-03-04 12:56:00,171263317,171581440,170717184
2023-03-04 12:58:00,171339776,172122112,169828352
2023-03-04 13:00:00,171364352,172662784,169091072
2023-03-04 13:02:00,172915371,173690880,171790336
2023-03-04 13:04:00,170030421,173264896,165957632
2023-03-04 13:06:00,171414869,174104576,166875136
2023-03-04 13:08:00,169613995,173371392,164413440
2023-03-04 13:10:00,168595456,173363200,165244928
2023-03-04 13:12:00,171580075,176418816,169029632
2023-03-04 13:14:00,172606805,175448064,169570304
2023-03-04 13:16:00,171969195,173342720,169951232
2023-03-04 13:18:00,173101056,174256128,171704320
2023-03-04 13:20:00,168910848,174256128,166006784
2023-03-04 13:22:00,168686933,171683840,166268928
2023-03-04 13:24:00,166718123,170262528,162422784
2023-03-04 13:26:00,169844736,171515904,168226816
2023-03-04 13:28:00,171930965,173129728,171253760
2023-03-04 13:30:00,172574037,173408256,171184128
2023-03-04 13:32:00,172120747,173948928,169283584
2023-03-04 13:34:00,170180608,172912640,165814272
2023-03-04 13:36:00,171513173,173182976,168595456
2023-03-04 13:38:00,172317355,173182976,171003904
2023-03-04 13:40:00,170659840,172761088,167948288
2023-03-04 13:42:00,169013248,172761088,163004416
2023-03-04 13:44:00,168271872,173690880,164622336
2023-03-04 13:46:00,166853291,169885696,163082240
2023-03-04 13:48:00,168158549,171503616,162050048
2023-03-04 13:50:00,171894101,173895680,170283008
2023-03-04 13:52:00,171405312,175247360,167604224
2023-03-04 13:54:00,170846891,173248512,169017344
2023-03-04 13:56:00,169000960,169656320,167788544
2023-03-04 13:58:00,168785237,169938944,166924288
2023-03-04 14:00:00,169156608,171831296,167096320
2023-03-04 14:02:00,169893888,172642304,168087552
2023-03-04 14:04:00,169585323,175071232,160747520
2023-03-04 14:06:00,170117803,175341568,160993280
2023-03-04 14:08:00,170318507,174919680,164233216
2023-03-04 14:10:00,172477099,177078272,168009728
2023-03-04 14:12:00,172511232,175558656,168550400
2023-03-04 14:14:00,170661205,174235648,165957632
2023-03-04 14:16:00,169929387,174235648,164737024
2023-03-04 14:18:00,169022805,173817856,165638144
2023-03-04 14:20:00,168886272,174354432,165605376
2023-03-04 14:22:00,170683051,174067712,166637568
2023-03-04 14:24:00,168164011,172572672,161738752
2023-03-04 14:26:00,172086613,173654016,169832448
2023-03-04 14:28:00,169320448,174735360,166055936
2023-03-04 14:30:00,172565845,176898048,169336832
2023-03-04 14:32:00,173765973,178262016,170762240
2023-03-04 14:34:00,170160128,175357952,165502976
2023-03-04 14:36:00,169174357,171323392,167006208
2023-03-04 14:38:00,168341504,169889792,167059456
2023-03-04 14:40:00,167504555,169881600,165412864
2023-03-04 14:42:00,168045227,171229184,164610048
2023-03-04 14:44:00,162590720,166051840,159182848
2023-03-04 14:46:00,167713451,171491328,164651008
2023-03-04 14:48:00,168196779,169426944,166473728
2023-03-04 14:50:00,172553557,173338624,171589632
2023-03-04 14:52:00,173723648,174292992,173338624
2023-03-04 14:54:00,169058304,174080000,165036032
2023-03-04 14:56:00,170332160,173359104,166113280
2023-03-04 14:58:00,171679744,173895680,168808448
2023-03-04 15:00:00,172309163,174706688,169615360
2023-03-04 15:02:00,173300395,174706688,172318720
2023-03-04 15:04:00,174738091,176324608,173146112
