"Time","DELETE /v1/endpoint","DELETE /v1/endpoint","DELETE /v1/endpoint","GET /v1/cluster","GET /v1/cluster","GET /v1/cluster","GET /v1/config","GET /v1/config","GET /v1/config","GET /v1/healthz","GET /v1/healthz","GET /v1/healthz","POST /v1/ipam","POST /v1/ipam","POST /v1/ipam","PUT /v1/endpoint","PUT /v1/endpoint","PUT /v1/endpoint"
2023-03-04 15:18:00,,,,0.0000960,0.0000864,,,,,0.00133,0.00194,0.00197,,,,,,
2023-03-04 15:20:00,,,,0.0000611,0.0000873,,,,,0.00129,0.00191,0.00201,,,,,,
2023-03-04 15:22:00,,,,0.0000942,0.0000909,,,,,0.00125,0.00181,0.00198,,,,,,
2023-03-04 15:24:00,,,,0.0000539,0.0000917,,,,,0.00116,0.00202,0.00187,,,,,,
2023-03-04 15:26:00,,,,0.0000564,0.0000933,,,,,0.00126,0.00206,0.00196,,,,,,
2023-03-04 15:28:00,,,,0.0000612,0.000101,,,,,0.00114,0.00183,0.00193,,,,,,
2023-03-04 15:30:00,,,,0.0000332,0.0000903,,,,,0.00119,0.00187,0.00191,,,,,,
2023-03-04 15:32:00,,,,0.0000609,0.0000947,,,,,0.00131,0.00190,0.00207,,,,,,
2023-03-04 15:34:00,,,,0.0000555,0.0000893,,,,,0.00122,0.00205,0.00174,,,,,,
2023-03-04 15:36:00,,,,0.0000275,0.0000916,,,,,0.00120,0.00181,0.00202,,,,,,
2023-03-04 15:38:00,,,,0.0000566,0.0000960,,,,,0.00126,0.00200,0.00176,,,,,,
2023-03-04 15:40:00,,,,0.0000813,0.0000915,,,,,0.00121,0.00187,0.00175,,,,,,
2023-03-04 15:42:00,,,,0.0000543,0.0000935,,,,,0.00129,0.00190,0.00189,,,,,,
2023-03-04 15:44:00,,,,0.0000609,0.0000825,,,,,0.00134,0.00186,0.00213,,,,,,
2023-03-04 15:46:00,,,,0.0000660,0.0000856,,,,,0.00119,0.00193,0.00188,,,,,,
2023-03-04 15:48:00,,,,0.0000615,0.0000921,,,,,0.00129,0.00188,0.00203,,,,,,
2023-03-04 15:50:00,,,,0.0000583,0.0000846,,,,,0.00121,0.00194,0.00180,,,,,,
2023-03-04 15:52:00,,,,0.0000629,0.000117,,,,,0.00132,0.00196,0.00187,,,,,,
2023-03-04 15:54:00,,,,0.0000583,0.0000826,,,,,0.00115,0.00194,0.00191,,,,,,
2023-03-04 15:56:00,,,,0.0000575,0.0000806,,,,,0.00147,0.00205,0.00191,,,,,,
2023-03-04 15:58:00,,,,0.0000675,0.0000863,,,,,0.00117,0.00187,0.00178,,,,,,
2023-03-04 16:00:00,,,,0.0000578,0.0000914,,,,,0.00122,0.00193,0.00193,,,,,,
2023-03-04 16:02:00,,,,0.0000558,0.0000753,,,,,0.00128,0.00189,0.00195,,,,,,
2023-03-04 16:04:00,,,,0.0000615,0.0000778,,,,,0.00156,0.00185,0.00198,,,,,,
2023-03-04 16:06:00,,,,0.0000669,0.0000993,,,,,0.00124,0.00194,0.00192,,,,,,
2023-03-04 16:08:00,,,,0.0000659,0.0000942,,,,,0.00149,0.00185,0.00183,,,,,,
2023-03-04 16:10:00,,,,0.0000612,0.0000820,,,,,0.00131,0.00203,0.00197,,,,,,
