"Time","EGRESS","EGRESS","EGRESS","INGRESS","INGRESS","INGRESS"
2023-03-21 20:30:00,174,83.2,158,217,101,202
2023-03-21 20:32:00,168,76.7,162,184,80.0,187
2023-03-21 20:34:00,175,88.4,161,204,92.0,190
2023-03-21 20:36:00,185,87.3,171,236,113,220
2023-03-21 20:38:00,170,73.9,166,198,91.9,203
2023-03-21 20:40:00,174,83.5,158,193,82.3,182
2023-03-21 20:42:00,170,77.8,168,207,103,208
2023-03-21 20:44:00,173,87.6,161,196,84.2,183
2023-03-21 20:46:00,178,85.2,168,207,90.9,196
2023-03-21 20:48:00,215,79.7,184,238,88.4,217
2023-03-21 20:50:00,173,81.8,158,204,91.0,190
2023-03-21 20:52:00,169,348,399,207,374,391
2023-03-21 20:54:00,184,141,219,206,139,232
2023-03-21 20:56:00,174,77.1,165,206,88.9,197
2023-03-21 20:58:00,170,84.7,159,210,101,197
2023-03-21 21:00:00,167,83,157,194,83.8,180
2023-03-21 21:02:00,166,67.7,162,184,75.2,181
2023-03-21 21:04:00,178,162,240,208,165,244
2023-03-21 21:06:00,174,70.3,167,190,73.9,188
2023-03-21 21:08:00,170,81.8,156,216,99.4,195
2023-03-21 21:10:00,173,78.7,156,193,81.4,174
2023-03-21 21:12:00,212,70.9,180,227,75.7,206
2023-03-21 21:14:00,182,199,271,206,198,272
2023-03-21 21:16:00,159,67.2,163,187,82.2,188
2023-03-21 21:18:00,175,82.7,165,213,98.2,200
2023-03-21 21:20:00,173,84.0,157,194,79.9,179
2023-03-21 21:22:00,163,79.4,154,175,75.1,176
2023-03-21 21:24:00,196,251,292,222,251,287
2023-03-21 21:26:00,161,68.9,151,173,69.4,172
2023-03-21 21:28:00,171,89.7,179,205,97.9,221
2023-03-21 21:30:00,168,75.6,163,186,78.8,190
2023-03-21 21:32:00,171,86.5,169,192,81.7,194
2023-03-21 21:34:00,180,255,345,205,253,333
2023-03-21 21:36:00,173,76.3,186,186,80.4,210
2023-03-21 21:38:00,226,88.0,197,261,103,245
2023-03-21 21:40:00,164,74.6,170,177,74.9,193
2023-03-21 21:42:00,171,84.9,170,194,83.4,193
2023-03-21 21:44:00,172,356,383,189,356,359
2023-03-21 21:46:00,179,370,439,199,373,399
2023-03-21 21:48:00,173,89.4,173,207,99.7,200
2023-03-21 21:50:00,164,72.8,171,180,75.9,197
2023-03-21 21:52:00,175,86.8,172,195,83.6,197
2023-03-21 21:54:00,168,76.2,170,192,79.5,194
2023-03-21 21:56:00,173,243,288,206,250,293
2023-03-21 21:58:00,169,85.7,167,211,96.8,202
2023-03-21 22:00:00,167,79.0,177,175,70.4,211
2023-03-21 22:02:00,168,83.3,165,188,80.1,191
2023-03-21 22:04:00,162,72.7,168,175,71.2,207
2023-03-21 22:06:00,179,210,262,199,205,265
2023-03-21 22:08:00,172,82.6,171,192,83.0,198
2023-03-21 22:10:00,168,76.0,177,181,79.6,200
2023-03-21 22:12:00,171,83.4,169,200,95.0,202
2023-03-21 22:14:00,162,73.6,172,180,83.9,202
2023-03-21 22:16:00,172,183,232,197,189,251
2023-03-21 22:18:00,172,84.2,171,194,80.2,195
2023-03-21 22:20:00,169,75.9,175,182,78.0,199
2023-03-21 22:22:00,169,84.6,168,193,82.7,191
2023-03-21 22:24:00,168,74.9,179,206,95.3,220
2023-03-21 22:26:00,175,154,212,194,150,228
2023-03-21 22:28:00,164,78.8,169,196,87.2,200
2023-03-21 22:30:00,162,82.7,167,191,89.3,194
2023-03-21 22:32:00,162,81.9,167,187,82.8,187
2023-03-21 22:34:00,158,71.5,173,190,88.8,206
2023-03-21 22:36:00,175,125,193,198,122,211
2023-03-21 22:38:00,163,67.7,165,198,81.8,196
