"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-21 20:30:00,155039061,156450816,152477696
2023-03-21 20:32:00,155415893,158081024,150822912
2023-03-21 20:34:00,156203691,158081024,152645632
2023-03-21 20:36:00,153802069,154488832,152928256
2023-03-21 20:38:00,152151381,154755072,149848064
2023-03-21 20:40:00,152743936,154402816,151273472
2023-03-21 20:42:00,154263552,155250688,152326144
2023-03-21 20:44:00,154316800,156024832,151449600
2023-03-21 20:46:00,153378816,155475968,150958080
2023-03-21 20:48:00,152638805,154234880,151031808
2023-03-21 20:50:00,153340587,154234880,152010752
2023-03-21 20:52:00,152394411,153640960,151769088
2023-03-21 20:54:00,153668267,157962240,150192128
2023-03-21 20:56:00,154789205,156413952,152678400
2023-03-21 20:58:00,154088789,155815936,151982080
2023-03-21 21:00:00,153826645,155815936,150384640
2023-03-21 21:02:00,154260821,155815936,151687168
2023-03-21 21:04:00,153960448,155820032,152768512
2023-03-21 21:06:00,152775339,156090368,150982656
2023-03-21 21:08:00,153957717,156360704,152211456
2023-03-21 21:10:00,154084693,156360704,152481792
2023-03-21 21:12:00,153208149,156360704,151224320
2023-03-21 21:14:00,153057963,154439680,152010752
2023-03-21 21:16:00,154719573,157138944,153219072
2023-03-21 21:18:00,154746880,157409280,152535040
2023-03-21 21:20:00,155166037,157409280,152981504
2023-03-21 21:22:00,153736533,157409280,150560768
2023-03-21 21:24:00,154217131,157679616,150380544
2023-03-21 21:26:00,155190613,157364224,151457792
2023-03-21 21:28:00,153047040,156909568,151035904
2023-03-21 21:30:00,153255936,153784320,152616960
2023-03-21 21:32:00,153235456,154501120,151838720
2023-03-21 21:34:00,151497387,153903104,149213184
2023-03-21 21:36:00,152309760,153726976,151072768
2023-03-21 21:38:00,152637440,154537984,151392256
2023-03-21 21:40:00,152932352,154808320,149319680
2023-03-21 21:42:00,154185728,154808320,153079808
2023-03-21 21:44:00,155803648,156151808,155209728
2023-03-21 21:46:00,156434432,157233152,155209728
2023-03-21 21:48:00,155613867,158208000,152936448
2023-03-21 21:50:00,154592597,158208000,152440832
2023-03-21 21:52:00,153314645,154603520,152440832
2023-03-21 21:54:00,152917333,153362432,152625152
2023-03-21 21:56:00,154013696,155324416,152010752
2023-03-21 21:58:00,155701248,156262400,155324416
2023-03-21 22:00:00,154999467,156262400,152948736
2023-03-21 22:02:00,155041792,156262400,153075712
2023-03-21 22:04:00,153974101,156262400,152604672
2023-03-21 22:06:00,154781013,157069312,153411584
2023-03-21 22:08:00,155323051,157339648,154226688
2023-03-21 22:10:00,154091520,154497024,153374720
2023-03-21 22:12:00,153359701,154402816,152809472
2023-03-21 22:14:00,152834048,153427968,151744512
2023-03-21 22:16:00,153552213,154677248,151744512
2023-03-21 22:18:00,154259456,157106176,152686592
2023-03-21 22:20:00,155417259,157302784,151842816
2023-03-21 22:22:00,154682709,157376512,152924160
2023-03-21 22:24:00,154124288,157376512,152485888
2023-03-21 22:26:00,152560981,157376512,149147648
2023-03-21 22:28:00,155034965,157376512,150675456
2023-03-21 22:30:00,155028139,157593600,153104384
2023-03-21 22:32:00,154137941,157593600,151576576
2023-03-21 22:34:00,154786475,157593600,152924160
2023-03-21 22:36:00,155507371,157593600,153194496
2023-03-21 22:38:00,155866453,157868032,154542080
2023-03-21 22:40:00,155616597,157863936,154443776
2023-03-21 22:42:00,155497813,157863936,154087424
2023-03-21 22:44:00,154162517,154800128,153145344
2023-03-21 22:46:00,153078443,153985024,152399872
2023-03-21 22:48:00,154917547,157106176,153391104
2023-03-21 22:50:00,154363221,155873280,153284608
2023-03-21 22:52:00,155534677,156938240,153792512
2023-03-21 22:54:00,153474389,156143616,151425024
2023-03-21 22:56:00,152044885,152473600,151261184
2023-03-21 22:58:00,154652672,157261824,151527424
2023-03-21 23:00:00,155552427,158072832,153145344
2023-03-21 23:02:00,154137941,155709440,153145344
2023-03-21 23:04:00,153836203,155979776,152383488
2023-03-21 23:06:00,154117461,155979776,151904256
2023-03-21 23:08:00,154753707,156086272,152195072
2023-03-21 23:10:00,155656192,157061120,153546752
2023-03-21 23:12:00,155743573,157061120,153812992
2023-03-21 23:14:00,154772821,156356608,153882624
2023-03-21 23:16:00,153892181,154955776,152047616
2023-03-21 23:18:00,153447083,156848128,151445504
2023-03-21 23:20:00,154352299,157384704,151797760
2023-03-21 23:22:00,154524331,157384704,152768512
2023-03-21 23:24:00,154182997,157384704,151347200
2023-03-21 23:26:00,154154325,157388800,151810048
2023-03-21 23:28:00,154177536,155922432,152915968
2023-03-21 23:30:00,154110635,156463104,152911872
2023-03-21 23:32:00,153593173,154255360,153231360
2023-03-21 23:34:00,154223957,154914816,153497600
2023-03-21 23:36:00,153163093,154796032,151867392
2023-03-21 23:38:00,152044885,153595904,150380544
2023-03-21 23:40:00,153217707,154947584,150982656
2023-03-21 23:42:00,154255360,155217920,152485888
2023-03-21 23:44:00,153523541,154226688,152383488
2023-03-21 23:46:00,154116096,155037696,152649728
2023-03-21 23:48:00,154415104,155848704,152920064
2023-03-21 23:50:00,154185728,156659712,152166400
2023-03-21 23:52:00,154438315,156659712,152924160
2023-03-21 23:54:00,152670208,153997312,151126016
2023-03-21 23:56:00,153055232,154505216,150663168
2023-03-21 23:58:00,154118827,156123136,152690688
2023-03-22 00:00:00,155015851,156663808,153497600
2023-03-22 00:02:00,154630827,156934144,152113152
2023-03-22 00:04:00,153757013,155115520,152834048
2023-03-22 00:06:00,154062848,155385856,151814144
2023-03-22 00:08:00,154152960,155385856,152084480
2023-03-22 00:10:00,153217707,154988544,152023040
2023-03-22 00:12:00,152425813,153419776,151277568
2023-03-22 00:14:00,153109845,153419776,152793088
2023-03-22 00:16:00,153208149,153690112,152608768
2023-03-22 00:18:00,154535253,156295168,153350144
2023-03-22 00:20:00,154241707,157917184,151318528
2023-03-22 00:22:00,154221227,157917184,152223744
2023-03-22 00:24:00,153143979,153337856,153034752
2023-03-22 00:26:00,153251840,154472448,152248320
2023-03-22 00:28:00,152293376,154112000,151216128
2023-03-22 00:30:00,153767936,154587136,152604672
2023-03-22 00:32:00,154583040,155303936,153792512
2023-03-22 00:34:00,153732437,155193344,151707648
2023-03-22 00:36:00,152846336,153989120,151879680
2023-03-22 00:38:00,153184939,155103232,151109632
2023-03-22 00:40:00,153773397,155103232,151527424
2023-03-22 00:42:00,153214976,155643904,151797760
2023-03-22 00:44:00,152906411,153821184,152076288
2023-03-22 00:46:00,153294165,153686016,152702976
2023-03-22 00:48:00,154357760,155922432,151752704
2023-03-22 00:50:00,155034965,156557312,153075712
2023-03-22 00:52:00,154857472,156823552,153595904
2023-03-22 00:54:00,153310549,156823552,150904832
2023-03-22 00:56:00,153922219,156823552,151633920
2023-03-22 00:58:00,153915392,155467776,152141824
2023-03-22 01:00:00,152499541,156012544,149344256
