"Time","Load[5m]","Load[1m]","Load[15m]"
2023-02-22 11:00:00,0.880,0.260,0.860
2023-02-22 11:02:00,0.890,0.940,0.860
2023-02-22 11:04:00,0.790,0.800,0.830
2023-02-22 11:06:00,0.630,0.410,0.760
2023-02-22 11:08:00,0.450,0.170,0.680
2023-02-22 11:10:00,0.520,0.590,0.670
2023-02-22 11:12:00,0.420,0.250,0.610
2023-02-22 11:14:00,0.360,0.220,0.560
2023-02-22 11:16:00,0.570,0.780,0.620
2023-02-22 11:18:00,0.570,0.600,0.610
2023-02-22 11:20:00,0.450,0.250,0.560
2023-02-22 11:22:00,0.520,0.610,0.570
2023-02-22 11:24:00,0.410,0.220,0.520
2023-02-22 11:26:00,0.310,0.160,0.470
2023-02-22 11:28:00,0.250,0.120,0.430
2023-02-22 11:30:00,0.250,0.280,0.400
2023-02-22 11:32:00,0.260,0.330,0.380
2023-02-22 11:34:00,0.290,0.390,0.370
2023-02-22 11:36:00,0.240,0.220,0.340
2023-02-22 11:38:00,0.310,0.540,0.350
2023-02-22 11:40:00,0.610,1.01,0.460
2023-02-22 11:42:00,0.950,0.880,0.610
2023-02-22 11:44:00,0.750,0.410,0.580
2023-02-22 11:46:00,0.670,0.330,0.580
2023-02-22 11:48:00,0.490,0.190,0.520
2023-02-22 11:50:00,0.430,0.220,0.500
2023-02-22 11:52:00,0.340,0.180,0.450
2023-02-22 11:54:00,0.220,0.0200,0.390
2023-02-22 11:56:00,0.400,0.690,0.430
2023-02-22 11:58:00,0.720,1.60,0.540
2023-02-22 12:00:00,0.640,0.490,0.530
2023-02-22 12:02:00,0.510,0.310,0.500
2023-02-22 12:04:00,0.430,0.290,0.460
2023-02-22 12:06:00,0.550,0.780,0.500
2023-02-22 12:08:00,0.480,0.380,0.480
2023-02-22 12:10:00,0.380,0.170,0.440
2023-02-22 12:12:00,0.840,1.55,0.600
2023-02-22 12:14:00,0.620,0.360,0.540
2023-02-22 12:16:00,0.530,0.310,0.520
2023-02-22 12:18:00,0.410,0.160,0.480
2023-02-22 12:20:00,0.490,0.620,0.500
2023-02-22 12:22:00,0.410,0.250,0.460
2023-02-22 12:24:00,0.320,0.160,0.420
2023-02-22 12:26:00,0.790,1.14,0.590
2023-02-22 12:28:00,1.11,1.11,0.740
2023-02-22 12:30:00,0.800,0.310,0.670
2023-02-22 12:32:00,0.610,0.280,0.620
2023-02-22 12:34:00,0.520,0.320,0.580
2023-02-22 12:36:00,0.430,0.300,0.540
2023-02-22 12:38:00,0.330,0.220,0.480
2023-02-22 12:40:00,0.360,0.410,0.470
2023-02-22 12:42:00,0.340,0.440,0.450
2023-02-22 12:44:00,0.340,0.390,0.430
2023-02-22 12:46:00,0.370,0.430,0.430
2023-02-22 12:48:00,0.380,0.360,0.430
2023-02-22 12:50:00,0.390,0.440,0.430
2023-02-22 12:52:00,0.400,0.310,0.430
2023-02-22 12:54:00,0.400,0.520,0.430
2023-02-22 12:56:00,0.310,0.180,0.390
2023-02-22 12:58:00,0.420,0.550,0.420
2023-02-22 13:00:00,0.370,0.260,0.400
2023-02-22 13:02:00,0.400,0.500,0.400
2023-02-22 13:04:00,0.320,0.170,0.370
2023-02-22 13:06:00,0.250,0.150,0.340
2023-02-22 13:08:00,0.470,0.490,0.420
2023-02-22 13:10:00,0.420,0.310,0.400
2023-02-22 13:12:00,0.380,0.330,0.390
2023-02-22 13:14:00,0.320,0.240,0.360
2023-02-22 13:16:00,0.260,0.170,0.340
2023-02-22 13:18:00,0.360,0.560,0.360
2023-02-22 13:20:00,0.300,0.220,0.340
2023-02-22 13:22:00,0.540,1.15,0.420
2023-02-22 13:24:00,0.610,0.830,0.460
2023-02-22 13:26:00,0.550,0.420,0.460
2023-02-22 13:28:00,0.420,0.150,0.420
2023-02-22 13:30:00,0.360,0.150,0.400
2023-02-22 13:32:00,0.310,0.140,0.380
2023-02-22 13:34:00,0.280,0.260,0.360
2023-02-22 13:36:00,0.300,0.340,0.360
2023-02-22 13:38:00,0.290,0.230,0.350
2023-02-22 13:40:00,0.520,1.26,0.420
2023-02-22 13:42:00,0.660,1.15,0.480
2023-02-22 13:44:00,0.520,0.320,0.450
2023-02-22 13:46:00,0.410,0.220,0.420
2023-02-22 13:48:00,0.460,0.620,0.430
2023-02-22 13:50:00,0.470,0.570,0.440
2023-02-22 13:52:00,0.480,0.420,0.450
2023-02-22 13:54:00,0.350,0.190,0.400
2023-02-22 13:56:00,0.650,1.36,0.500
2023-02-22 13:58:00,0.570,0.420,0.490
2023-02-22 14:00:00,0.450,0.240,0.450
2023-02-22 14:02:00,0.370,0.250,0.420
2023-02-22 14:04:00,0.500,0.810,0.460
2023-02-22 14:06:00,0.420,0.330,0.430
2023-02-22 14:08:00,0.330,0.150,0.400
2023-02-22 14:10:00,0.310,0.390,0.380
2023-02-22 14:12:00,0.290,0.330,0.360
2023-02-22 14:14:00,0.190,0.0400,0.310
2023-02-22 14:16:00,0.190,0.170,0.290
2023-02-22 14:18:00,0.160,0.0800,0.270
2023-02-22 14:20:00,0.140,0.0900,0.250
2023-02-22 14:22:00,0.180,0.270,0.250
2023-02-22 14:24:00,0.180,0.200,0.240
2023-02-22 14:26:00,0.340,0.790,0.290
2023-02-22 14:28:00,0.310,0.300,0.280
2023-02-22 14:30:00,0.350,0.460,0.290
2023-02-22 14:32:00,0.230,0.0600,0.250
2023-02-22 14:34:00,0.200,0.110,0.240
2023-02-22 14:36:00,0.220,0.160,0.240
2023-02-22 14:38:00,0.490,0.810,0.340
2023-02-22 14:40:00,0.430,0.260,0.340
2023-02-22 14:42:00,0.470,0.470,0.370
2023-02-22 14:44:00,0.350,0.170,0.340
2023-02-22 14:46:00,0.370,0.310,0.350
2023-02-22 14:48:00,0.340,0.310,0.340
2023-02-22 14:50:00,0.250,0.0900,0.300
2023-02-22 14:52:00,0.270,0.220,0.300
2023-02-22 14:54:00,0.290,0.400,0.300
2023-02-22 14:56:00,0.370,0.540,0.320
2023-02-22 14:58:00,0.280,0.170,0.290
2023-02-22 15:00:00,0.210,0.150,0.260
2023-02-22 15:02:00,0.240,0.340,0.270
2023-02-22 15:04:00,0.270,0.300,0.270
2023-02-22 15:06:00,0.380,0.720,0.310
2023-02-22 15:08:00,0.990,2.22,0.530
2023-02-22 15:10:00,0.850,0.730,0.540
2023-02-22 15:12:00,0.660,0.340,0.510
