"Time","idle","iowait","irq","nice","softirq","steal","system","user"
2023-03-11 09:00:00,0.985,0.00000463,0,0,0.0000787,0,0.00313,0.0118
2023-03-11 09:02:00,0.987,0.0000185,0,0,0.000130,0,0.00291,0.00828
2023-03-11 09:04:00,0.983,0.00000463,0,0,0.0000972,0,0.00307,0.0116
2023-03-11 09:06:00,0.987,0,0,0,0.000116,0,0.00289,0.00826
2023-03-11 09:08:00,0.984,0,0,0,0.000120,0,0.00296,0.0135
2023-03-11 09:10:00,0.985,0,0,0,0.000134,0,0.00295,0.0117
2023-03-11 09:12:00,0.984,0,0,0,0.000176,0,0.00325,0.0122
2023-03-11 09:14:00,0.985,0.00000463,0,0,0.0000741,0,0.00309,0.0117
2023-03-11 09:16:00,0.984,0.00000926,0,0,0.000102,0,0.00295,0.0120
2023-03-11 09:18:00,0.980,0.00000463,0,0,0.000111,0,0.00314,0.0116
2023-03-11 09:20:00,0.987,0,0,0,0.0000787,0,0.00284,0.00807
2023-03-11 09:22:00,0.983,0,0,0,0.000218,0,0.00308,0.0131
2023-03-11 09:24:00,0.987,0,0,0,0.000125,0,0.00302,0.00817
2023-03-11 09:26:00,0.983,0.00000463,0,0,0.000102,0,0.00278,0.0119
2023-03-11 09:28:00,0.987,0,0,0,0.000134,0,0.00302,0.00800
2023-03-11 09:30:00,0.985,0,0,0,0.0000972,0,0.00285,0.0115
2023-03-11 09:32:00,0.985,0,0,0,0.000208,0,0.00318,0.0121
2023-03-11 09:34:00,0.985,0.00000463,0,0,0.0000972,0,0.00289,0.0127
2023-03-11 09:36:00,0.985,0,0,0,0.000120,0,0.00304,0.0116
2023-03-11 09:38:00,0.991,0.00000463,0,0,0.0000509,0,0.00297,0.0106
2023-03-11 09:40:00,0.984,0.00000926,0,0,0.0000787,0,0.00317,0.0132
2023-03-11 09:42:00,0.987,0,0,0,0.000144,0,0.00319,0.00844
2023-03-11 09:44:00,0.988,0,0,0,0.0000880,0,0.00290,0.0136
2023-03-11 09:46:00,0.987,0,0,0,0.0000880,0,0.00294,0.00804
2023-03-11 09:48:00,0.985,0.00000463,0,0,0.0000926,0,0.00290,0.0115
2023-03-11 09:50:00,0.984,0.00000463,0,0,0.0000926,0,0.00299,0.0133
2023-03-11 09:52:00,0.985,0,0,0,0.000148,0,0.00299,0.0121
2023-03-11 09:54:00,0.985,0.00000926,0,0,0.000102,0,0.00306,0.0119
2023-03-11 09:56:00,0.987,0,0,0,0.0000833,0,0.00297,0.00933
2023-03-11 09:58:00,0.984,0,0,0,0.0000602,0,0.00280,0.0130
2023-03-11 10:00:00,0.991,0.00000463,0,0,0.0000833,0,0.00302,0.00850
2023-03-11 10:02:00,0.984,0,0,0,0.000102,0,0.00284,0.0134
2023-03-11 10:04:00,0.987,0.00000463,0,0,0.0000741,0,0.00307,0.00796
2023-03-11 10:06:00,0.985,0.00000926,0,0,0.0000833,0,0.00300,0.0114
2023-03-11 10:08:00,0.984,0,0,0,0.000102,0,0.00301,0.0116
2023-03-11 10:10:00,0.985,0,0,0,0.000102,0,0.00318,0.0119
2023-03-11 10:12:00,0.984,0.00000463,0,0,0.0000880,0,0.00302,0.0130
2023-03-11 10:14:00,0.985,0,0,0,0.0000926,0,0.00292,0.0111
2023-03-11 10:16:00,0.984,0,0,0,0.000106,0,0.00329,0.0119
2023-03-11 10:18:00,0.988,0.00000463,0,0,0.000102,0,0.00276,0.00792
2023-03-11 10:20:00,0.985,0,0,0,0.0000926,0,0.00290,0.0115
2023-03-11 10:22:00,0.987,0,0,0,0.0000741,0,0.00288,0.00824
2023-03-11 10:24:00,0.985,0.00000926,0,0,0.0000880,0,0.00302,0.0116
2023-03-11 10:26:00,0.983,0,0,0,0.000107,0,0.00285,0.00982
2023-03-11 10:28:00,0.985,0.00000463,0,0,0.0000972,0,0.00303,0.0124
2023-03-11 10:30:00,0.985,0.00000463,0,0,0.000125,0,0.00298,0.0122
2023-03-11 10:32:00,0.985,0.00000463,0,0,0.0000926,0,0.00299,0.0117
2023-03-11 10:34:00,0.984,0.00000463,0,0,0.0000833,0,0.00297,0.0118
2023-03-11 10:36:00,0.987,0.00000463,0,0,0.000102,0,0.00275,0.00909
2023-03-11 10:38:00,0.984,0,0,0,0.0000880,0,0.00290,0.0115
2023-03-11 10:40:00,0.986,0.00000926,0,0,0.0000648,0,0.00293,0.00823
2023-03-11 10:42:00,0.985,0.00000463,0,0,0.0000926,0,0.00284,0.0120
2023-03-11 10:44:00,0.987,0,0,0,0.000125,0,0.00300,0.00840
2023-03-11 10:46:00,0.986,0.00000463,0,0,0.0000694,0,0.00293,0.0103
2023-03-11 10:48:00,0.985,0,0,0,0.0000788,0,0.00308,0.0116
2023-03-11 10:50:00,0.985,0,0,0,0.0000926,0,0.00309,0.0122
2023-03-11 10:52:00,0.984,0.00000463,0,0,0.0000556,0,0.00300,0.0134
2023-03-11 10:54:00,0.983,0.00000463,0,0,0.000125,0,0.00320,0.0126
2023-03-11 10:56:00,0.984,0,0,0,0.000116,0,0.00319,0.0136
2023-03-11 10:58:00,0.987,0,0,0,0.0000880,0,0.00282,0.00863
2023-03-11 11:00:00,0.985,0.00000463,0,0,0.000116,0,0.00300,0.0124
2023-03-11 11:02:00,0.987,0.0000139,0,0,0.0000833,0,0.00282,0.00826
2023-03-11 11:04:00,0.988,0,0,0,0.000162,0,0.00321,0.0130
