"Time","Load[5m]","Load[1m]","Load[15m]"
2023-03-11 09:00:00,0.350,0.340,0.470
2023-03-11 09:02:00,0.650,0.970,0.560
2023-03-11 09:04:00,0.490,0.270,0.510
2023-03-11 09:06:00,0.380,0.210,0.460
2023-03-11 09:08:00,0.370,0.280,0.450
2023-03-11 09:10:00,0.290,0.130,0.410
2023-03-11 09:12:00,0.250,0.210,0.370
2023-03-11 09:14:00,0.220,0.140,0.340
2023-03-11 09:16:00,0.230,0.160,0.330
2023-03-11 09:18:00,0.180,0.0600,0.300
2023-03-11 09:20:00,0.220,0.260,0.300
2023-03-11 09:22:00,0.350,0.610,0.340
2023-03-11 09:24:00,0.280,0.200,0.310
2023-03-11 09:26:00,0.200,0.0400,0.270
2023-03-11 09:28:00,0.220,0.220,0.270
2023-03-11 09:30:00,0.290,0.250,0.290
2023-03-11 09:32:00,0.240,0.130,0.270
2023-03-11 09:34:00,0.420,0.710,0.330
2023-03-11 09:36:00,0.400,0.410,0.330
2023-03-11 09:38:00,0.480,0.520,0.370
2023-03-11 09:40:00,0.610,0.750,0.430
2023-03-11 09:42:00,0.640,0.610,0.460
2023-03-11 09:44:00,0.490,0.250,0.420
2023-03-11 09:46:00,1.26,2.38,0.710
2023-03-11 09:48:00,1.59,2.30,0.910
2023-03-11 09:50:00,1.91,2.41,1.10
2023-03-11 09:52:00,1.50,1.06,1.04
2023-03-11 09:54:00,1.14,0.610,0.960
2023-03-11 09:56:00,0.840,0.320,0.870
2023-03-11 09:58:00,0.660,0.180,0.800
2023-03-11 10:00:00,0.820,1.51,0.830
2023-03-11 10:02:00,0.620,0.390,0.760
2023-03-11 10:04:00,0.530,0.250,0.700
2023-03-11 10:06:00,0.390,0.180,0.630
2023-03-11 10:08:00,0.560,1.05,0.660
2023-03-11 10:10:00,0.430,0.230,0.600
2023-03-11 10:12:00,0.380,0.220,0.560
2023-03-11 10:14:00,0.370,0.380,0.530
2023-03-11 10:16:00,0.430,0.670,0.530
2023-03-11 10:18:00,0.290,0.120,0.460
2023-03-11 10:20:00,0.340,0.530,0.460
2023-03-11 10:22:00,0.800,1.04,0.630
2023-03-11 10:24:00,0.540,0.160,0.550
2023-03-11 10:26:00,0.430,0.200,0.510
2023-03-11 10:28:00,0.320,0.120,0.450
2023-03-11 10:30:00,0.610,1.22,0.540
2023-03-11 10:32:00,1.32,2.02,0.820
2023-03-11 10:34:00,1.05,0.550,0.790
2023-03-11 10:36:00,0.870,0.370,0.760
2023-03-11 10:38:00,0.880,1.06,0.770
2023-03-11 10:40:00,0.690,0.380,0.710
2023-03-11 10:42:00,0.510,0.130,0.640
2023-03-11 10:44:00,0.410,0.260,0.580
2023-03-11 10:46:00,0.850,2.24,0.700
2023-03-11 10:48:00,0.590,0.350,0.620
2023-03-11 10:50:00,0.500,0.390,0.580
2023-03-11 10:52:00,0.400,0.180,0.530
2023-03-11 10:54:00,0.370,0.380,0.500
2023-03-11 10:56:00,0.360,0.350,0.480
2023-03-11 10:58:00,0.390,0.510,0.470
2023-03-11 11:00:00,0.390,0.470,0.460
2023-03-11 11:02:00,0.300,0.190,0.410
2023-03-11 11:04:00,0.280,0.220,0.390
2023-03-11 11:06:00,0.260,0.190,0.370
2023-03-11 11:08:00,0.310,0.270,0.370
2023-03-11 11:10:00,0.230,0.0700,0.330
2023-03-11 11:12:00,0.290,0.250,0.340
2023-03-11 11:14:00,0.260,0.160,0.330
2023-03-11 11:16:00,0.430,0.480,0.390
2023-03-11 11:18:00,0.620,1.17,0.450
2023-03-11 11:20:00,0.920,1.06,0.590
2023-03-11 11:22:00,0.770,0.460,0.580
2023-03-11 11:24:00,1.01,1.19,0.690
2023-03-11 11:26:00,0.820,0.470,0.650
2023-03-11 11:28:00,0.680,0.370,0.620
2023-03-11 11:30:00,0.750,1.13,0.650
2023-03-11 11:32:00,1.65,3.63,0.990
2023-03-11 11:34:00,1.35,0.920,0.960
2023-03-11 11:36:00,0.990,0.370,0.880
2023-03-11 11:38:00,1.08,1.17,0.910
2023-03-11 11:40:00,0.900,0.700,0.870
2023-03-11 11:42:00,0.650,0.200,0.780
2023-03-11 11:44:00,1.21,3.04,0.940
2023-03-11 11:46:00,1.55,2.95,1.08
2023-03-11 11:48:00,1.62,2.96,1.14
2023-03-11 11:50:00,1.13,0.500,1.01
2023-03-11 11:52:00,0.840,0.220,0.920
2023-03-11 11:54:00,0.990,0.700,0.980
2023-03-11 11:56:00,0.760,0.310,0.890
2023-03-11 11:58:00,0.550,0.120,0.800
2023-03-11 12:00:00,0.480,0.180,0.740
2023-03-11 12:02:00,0.810,0.820,0.840
2023-03-11 12:04:00,0.650,0.340,0.780
2023-03-11 12:06:00,0.610,0.650,0.750
2023-03-11 12:08:00,1.01,1.24,0.880
2023-03-11 12:10:00,1.24,1.11,1
2023-03-11 12:12:00,0.840,0.200,0.880
2023-03-11 12:14:00,1.14,1.64,0.980
2023-03-11 12:16:00,1.13,1.29,1
2023-03-11 12:18:00,1.01,0.590,0.970
2023-03-11 12:20:00,0.750,0.250,0.880
2023-03-11 12:22:00,0.730,0.830,0.840
2023-03-11 12:24:00,0.600,0.330,0.780
2023-03-11 12:26:00,0.440,0.150,0.700
2023-03-11 12:28:00,0.300,0.0400,0.610
2023-03-11 12:30:00,0.260,0.210,0.560
2023-03-11 12:32:00,0.260,0.300,0.520
2023-03-11 12:34:00,0.250,0.190,0.480
2023-03-11 12:36:00,0.210,0.130,0.440
2023-03-11 12:38:00,0.170,0.100,0.390
2023-03-11 12:40:00,0.150,0.170,0.350
2023-03-11 12:42:00,0.150,0.120,0.330
2023-03-11 12:44:00,0.220,0.420,0.330
2023-03-11 12:46:00,0.250,0.270,0.330
2023-03-11 12:48:00,0.170,0.0900,0.280
2023-03-11 12:50:00,0.190,0.230,0.270
2023-03-11 12:52:00,0.240,0.370,0.280
2023-03-11 12:54:00,0.210,0.210,0.260
2023-03-11 12:56:00,0.190,0.160,0.250
2023-03-11 12:58:00,0.200,0.200,0.240
2023-03-11 13:00:00,0.160,0.100,0.220
2023-03-11 13:02:00,0.660,1.61,0.390
2023-03-11 13:04:00,0.750,0.950,0.460
2023-03-11 13:06:00,0.750,0.730,0.490
2023-03-11 13:08:00,0.690,0.350,0.510
2023-03-11 13:10:00,0.510,0.150,0.460
2023-03-11 13:12:00,0.360,0.0600,0.410
2023-03-11 13:14:00,0.540,0.790,0.470
2023-03-11 13:16:00,1.18,2.23,0.720
2023-03-11 13:18:00,0.990,0.720,0.710
2023-03-11 13:20:00,0.730,0.260,0.640
2023-03-11 13:22:00,0.570,0.320,0.600
2023-03-11 13:24:00,0.440,0.270,0.540
2023-03-11 13:26:00,0.950,2.87,0.690
2023-03-11 13:28:00,0.720,0.660,0.630
2023-03-11 13:30:00,0.560,0.290,0.590
2023-03-11 13:32:00,0.570,0.610,0.580
2023-03-11 13:34:00,0.460,0.260,0.540
2023-03-11 13:36:00,0.370,0.160,0.490
2023-03-11 13:38:00,0.410,0.390,0.490
2023-03-11 13:40:00,0.400,0.270,0.480
2023-03-11 13:42:00,0.370,0.300,0.450
2023-03-11 13:44:00,0.420,0.670,0.460
2023-03-11 13:46:00,0.340,0.280,0.420
2023-03-11 13:48:00,0.340,0.410,0.410
2023-03-11 13:50:00,0.430,0.540,0.430
2023-03-11 13:52:00,0.560,0.760,0.480
2023-03-11 13:54:00,0.370,0.100,0.410
2023-03-11 13:56:00,0.290,0.200,0.370
2023-03-11 13:58:00,0.510,1.07,0.430
2023-03-11 14:00:00,0.900,1.87,0.580
2023-03-11 14:02:00,0.940,1.10,0.640
2023-03-11 14:04:00,0.660,0.290,0.570
2023-03-11 14:06:00,0.550,0.450,0.530
2023-03-11 14:08:00,0.560,0.750,0.540
2023-03-11 14:10:00,0.490,0.280,0.520
2023-03-11 14:12:00,0.370,0.110,0.470
2023-03-11 14:14:00,0.290,0.130,0.430
2023-03-11 14:16:00,0.250,0.210,0.390
2023-03-11 14:18:00,0.270,0.370,0.370
2023-03-11 14:20:00,0.190,0.0900,0.330
2023-03-11 14:22:00,0.150,0.100,0.290
2023-03-11 14:24:00,0.140,0.190,0.270
2023-03-11 14:26:00,0.140,0.220,0.250
2023-03-11 14:28:00,0.230,0.470,0.270
2023-03-11 14:30:00,0.210,0.170,0.260
2023-03-11 14:32:00,0.190,0.160,0.250
2023-03-11 14:34:00,0.180,0.180,0.230
2023-03-11 14:36:00,0.200,0.220,0.230
2023-03-11 14:38:00,0.240,0.300,0.240
2023-03-11 14:40:00,0.240,0.200,0.240
2023-03-11 14:42:00,0.300,0.370,0.270
2023-03-11 14:44:00,0.270,0.180,0.260
2023-03-11 14:46:00,0.750,1.28,0.450
2023-03-11 14:48:00,0.670,0.530,0.450
2023-03-11 14:50:00,0.480,0.150,0.410
2023-03-11 14:52:00,0.380,0.210,0.370
2023-03-11 14:54:00,0.440,0.250,0.410
2023-03-11 14:56:00,0.420,0.330,0.400
2023-03-11 14:58:00,0.900,2.40,0.560
2023-03-11 15:00:00,1.52,2.59,0.830
2023-03-11 15:02:00,1.58,1.95,0.940
2023-03-11 15:04:00,1.28,0.620,0.910
2023-03-11 15:06:00,1.08,0.620,0.890
2023-03-11 15:08:00,0.850,0.330,0.830
2023-03-11 15:10:00,0.690,0.390,0.770
2023-03-11 15:12:00,0.540,0.190,0.710
2023-03-11 15:14:00,0.440,0.210,0.650
2023-03-11 15:16:00,0.430,0.290,0.620
2023-03-11 15:18:00,0.490,0.400,0.620
2023-03-11 15:20:00,0.470,0.360,0.600
2023-03-11 15:22:00,0.430,0.320,0.570
2023-03-11 15:24:00,0.530,0.590,0.580
2023-03-11 15:26:00,0.440,0.330,0.540
2023-03-11 15:28:00,0.870,1.16,0.690
2023-03-11 15:30:00,0.610,0.200,0.620
2023-03-11 15:32:00,0.660,0.730,0.640
2023-03-11 15:34:00,1.12,2.42,0.790
2023-03-11 15:36:00,0.800,0.470,0.710
2023-03-11 15:38:00,0.630,0.360,0.660
2023-03-11 15:40:00,0.610,0.620,0.640
2023-03-11 15:42:00,0.550,0.610,0.610
2023-03-11 15:44:00,0.740,1.10,0.670
2023-03-11 15:46:00,0.880,1.05,0.730
2023-03-11 15:48:00,0.680,0.440,0.680
2023-03-11 15:50:00,0.790,1.50,0.700
2023-03-11 15:52:00,0.660,0.490,0.670
2023-03-11 15:54:00,0.460,0.110,0.590
2023-03-11 15:56:00,0.410,0.220,0.550
2023-03-11 15:58:00,0.290,0.0800,0.490
2023-03-11 16:00:00,0.770,1.26,0.640
2023-03-11 16:02:00,0.630,0.390,0.610
2023-03-11 16:04:00,0.530,0.260,0.570
2023-03-11 16:06:00,0.410,0.120,0.520
2023-03-11 16:08:00,0.280,0.0300,0.460
2023-03-11 16:10:00,0.280,0.240,0.440
2023-03-11 16:12:00,0.270,0.300,0.410
2023-03-11 16:14:00,0.680,0.900,0.550
2023-03-11 16:16:00,0.500,0.260,0.500
2023-03-11 16:18:00,0.830,1,0.620
2023-03-11 16:20:00,0.650,0.290,0.580
2023-03-11 16:22:00,1.03,1.50,0.730
2023-03-11 16:24:00,0.830,0.550,0.690
2023-03-11 16:26:00,1.10,1.41,0.800
2023-03-11 16:28:00,0.790,0.300,0.720
2023-03-11 16:30:00,0.620,0.260,0.670
2023-03-11 16:32:00,0.690,0.450,0.700
2023-03-11 16:34:00,0.590,0.340,0.660
2023-03-11 16:36:00,0.420,0.120,0.580
2023-03-11 16:38:00,0.350,0.120,0.540
2023-03-11 16:40:00,0.280,0.150,0.490
2023-03-11 16:42:00,0.290,0.240,0.470
2023-03-11 16:44:00,0.870,2.03,0.650
2023-03-11 16:46:00,1.01,0.880,0.750
2023-03-11 16:48:00,0.830,0.350,0.720
2023-03-11 16:50:00,0.590,0.170,0.640
2023-03-11 16:52:00,0.460,0.190,0.590
2023-03-11 16:54:00,0.390,0.270,0.540
2023-03-11 16:56:00,0.310,0.170,0.490
2023-03-11 16:58:00,0.330,0.310,0.480
2023-03-11 17:00:00,0.330,0.360,0.450
2023-03-11 17:02:00,0.370,0.440,0.450
2023-03-11 17:04:00,0.480,0.540,0.490
2023-03-11 17:06:00,0.380,0.200,0.440
2023-03-11 17:08:00,0.370,0.340,0.430
2023-03-11 17:10:00,0.330,0.280,0.410
2023-03-11 17:12:00,0.350,0.340,0.410
2023-03-11 17:14:00,0.360,0.410,0.400
2023-03-11 17:16:00,0.330,0.410,0.380
2023-03-11 17:18:00,0.290,0.320,0.360
2023-03-11 17:20:00,0.240,0.240,0.330
2023-03-11 17:22:00,0.210,0.150,0.300
2023-03-11 17:24:00,0.170,0.120,0.270
2023-03-11 17:26:00,0.180,0.230,0.260
2023-03-11 17:28:00,0.680,1.43,0.440
2023-03-11 17:30:00,1.33,2.16,0.710
2023-03-11 17:32:00,1,0.640,0.660
2023-03-11 17:34:00,0.730,0.240,0.610
2023-03-11 17:36:00,1.07,0.910,0.770
2023-03-11 17:38:00,0.770,0.210,0.690
2023-03-11 17:40:00,0.520,0.0900,0.610
2023-03-11 17:42:00,0.390,0.100,0.540
2023-03-11 17:44:00,0.360,0.250,0.520
2023-03-11 17:46:00,0.280,0.130,0.460
2023-03-11 17:48:00,0.380,0.410,0.480
2023-03-11 17:50:00,0.280,0.100,0.430
2023-03-11 17:52:00,0.260,0.160,0.400
2023-03-11 17:54:00,0.200,0.0600,0.360
2023-03-11 17:56:00,0.470,1.06,0.430
2023-03-11 17:58:00,0.390,0.300,0.400
2023-03-11 18:00:00,0.340,0.270,0.380
2023-03-11 18:02:00,0.310,0.280,0.360
2023-03-11 18:04:00,0.260,0.200,0.340
2023-03-11 18:06:00,0.250,0.190,0.320
2023-03-11 18:08:00,0.190,0.0800,0.290
2023-03-11 18:10:00,0.120,0.0100,0.250
2023-03-11 18:12:00,0.160,0.160,0.250
2023-03-11 18:14:00,0.160,0.130,0.240
2023-03-11 18:16:00,0.630,0.890,0.420
2023-03-11 18:18:00,0.470,0.180,0.380
2023-03-11 18:20:00,0.560,0.340,0.430
2023-03-11 18:22:00,0.460,0.250,0.410
2023-03-11 18:24:00,0.490,0.240,0.430
2023-03-11 18:26:00,0.550,0.370,0.470
2023-03-11 18:28:00,1.04,1.77,0.660
2023-03-11 18:30:00,1.18,1.27,0.770
2023-03-11 18:32:00,0.880,0.380,0.700
2023-03-11 18:34:00,0.680,0.280,0.650
2023-03-11 18:36:00,0.550,0.240,0.600
2023-03-11 18:38:00,1.42,3.19,0.900
