"Time","sum({__name__=~""node_memory_MemTotal_bytes|windows_cs_physical_memory_bytes""}) - sum({__name__=~""node_memory_MemAvailable_bytes|windows_os_physical_memory_free_bytes""})"
2023-03-21 20:20:00,11941068800
2023-03-21 20:40:00,12517789696
2023-03-21 21:00:00,12520644608
2023-03-21 21:20:00,12228435968
2023-03-21 21:40:00,12233449472
2023-03-21 22:00:00,12172873728
2023-03-21 22:20:00,12083052544
2023-03-21 22:40:00,12347985920
2023-03-21 23:00:00,12110204928
2023-03-21 23:20:00,12506759168
2023-03-21 23:40:00,12126752768
2023-03-22 00:00:00,12210057216
2023-03-22 00:20:00,12421083136
2023-03-22 00:40:00,12344680448
2023-03-22 01:00:00,12166438912
2023-03-22 01:20:00,12573347840
2023-03-22 01:40:00,12384382976
2023-03-22 02:00:00,12241190912
2023-03-22 02:20:00,12457340928
2023-03-22 02:40:00,12402769920
2023-03-22 03:00:00,12411658240
2023-03-22 03:20:00,12435992576
2023-03-22 03:40:00,12171694080
2023-03-22 04:00:00,12358197248
2023-03-22 04:20:00,12307595264
2023-03-22 04:40:00,12334981120
2023-03-22 05:00:00,12139106304
2023-03-22 05:20:00,12152389632
2023-03-22 05:40:00,12351442944
2023-03-22 06:00:00,12117270528
2023-03-22 06:20:00,12442333184
2023-03-22 06:40:00,12448710656
2023-03-22 07:00:00,12150849536
2023-03-22 07:20:00,12362833920
2023-03-22 07:40:00,12229697536
2023-03-22 08:00:00,12341440512
2023-03-22 08:20:00,12314288128
2023-03-22 08:40:00,12375445504
2023-03-22 09:00:00,12484583424
2023-03-22 09:20:00,12177403904
2023-03-22 09:40:00,12148510720
2023-03-22 10:00:00,12247674880
2023-03-22 10:20:00,12115927040
2023-03-22 10:40:00,12351639552
2023-03-22 11:00:00,12274135040
2023-03-22 11:20:00,12445437952
2023-03-22 11:40:00,12237037568
2023-03-22 12:00:00,12250279936
2023-03-22 12:20:00,12305018880
2023-03-22 12:40:00,12335284224
2023-03-22 13:00:00,12379906048
2023-03-22 13:20:00,12535742464
2023-03-22 13:40:00,12469477376
2023-03-22 14:00:00,12424056832
2023-03-22 14:20:00,12415168512
2023-03-22 14:40:00,12374106112
2023-03-22 15:00:00,12247015424
2023-03-22 15:20:00,12346531840
2023-03-22 15:40:00,12032581632
2023-03-22 16:00:00,12382773248
2023-03-22 16:20:00,12505026560
2023-03-22 16:40:00,12431417344
2023-03-22 17:00:00,12173873152
2023-03-22 17:20:00,12206219264
2023-03-22 17:40:00,12157603840
2023-03-22 18:00:00,12099031040
2023-03-22 18:20:00,12361248768
2023-03-22 18:40:00,12522242048
2023-03-22 19:00:00,12243947520
2023-03-22 19:20:00,12357779456
2023-03-22 19:40:00,12332662784
2023-03-22 20:00:00,12069474304
2023-03-22 20:20:00,12239015936
2023-03-22 20:40:00,12410175488
2023-03-22 21:00:00,12448399360
2023-03-22 21:20:00,12345741312
2023-03-22 21:40:00,12389830656
2023-03-22 22:00:00,12166680576
2023-03-22 22:20:00,12357812224
2023-03-22 22:40:00,12212019200
2023-03-22 23:00:00,12491698176
2023-03-22 23:20:00,12426297344
2023-03-22 23:40:00,12210896896
2023-03-23 00:00:00,12255096832
2023-03-23 00:20:00,12415479808
2023-03-23 00:40:00,12333596672
2023-03-23 01:00:00,12340875264
2023-03-23 01:20:00,12500963328
2023-03-23 01:40:00,12470206464
2023-03-23 02:00:00,12178706432
2023-03-23 02:20:00,12459339776

