"Time","AVG_resident_memory_bytes","MAX_resident_memory_bytes_max","MIN_resident_memory_bytes_min"
2023-03-11 09:00:00,68694016,68694016,68694016
2023-03-11 09:02:00,67604480,67604480,67604480
2023-03-11 09:04:00,67469312,67469312,67469312
2023-03-11 09:06:00,67469312,67469312,67469312
2023-03-11 09:08:00,69066752,69066752,69066752
2023-03-11 09:10:00,69066752,69066752,69066752
2023-03-11 09:12:00,68071424,68071424,68071424
2023-03-11 09:14:00,67756032,67756032,67756032
2023-03-11 09:16:00,67940352,67940352,67940352
2023-03-11 09:18:00,68751360,68751360,68751360
2023-03-11 09:20:00,68321280,68321280,68321280
2023-03-11 09:22:00,67956736,67956736,67956736
2023-03-11 09:24:00,69308416,69308416,69308416
2023-03-11 09:26:00,67768320,67768320,67768320
2023-03-11 09:28:00,67878912,67878912,67878912
2023-03-11 09:30:00,68243456,68243456,68243456
2023-03-11 09:32:00,68780032,68780032,68780032
2023-03-11 09:34:00,68780032,68780032,68780032
2023-03-11 09:36:00,66711552,66711552,66711552
2023-03-11 09:38:00,67096576,67096576,67096576
2023-03-11 09:40:00,67366912,67366912,67366912
2023-03-11 09:42:00,67366912,67366912,67366912
2023-03-11 09:44:00,67366912,67366912,67366912
2023-03-11 09:46:00,67366912,67366912,67366912
2023-03-11 09:48:00,68177920,68177920,68177920
2023-03-11 09:50:00,68280320,68280320,68280320
2023-03-11 09:52:00,68280320,68280320,68280320
2023-03-11 09:54:00,65466368,65466368,65466368
2023-03-11 09:56:00,68161536,68161536,68161536
2023-03-11 09:58:00,68694016,68694016,68694016
2023-03-11 10:00:00,68694016,68694016,68694016
2023-03-11 10:02:00,67538944,67538944,67538944
2023-03-11 10:04:00,68616192,68616192,68616192
2023-03-11 10:06:00,69156864,69156864,69156864
2023-03-11 10:08:00,69156864,69156864,69156864
2023-03-11 10:10:00,69156864,69156864,69156864
2023-03-11 10:12:00,69156864,69156864,69156864
2023-03-11 10:14:00,69156864,69156864,69156864
2023-03-11 10:16:00,69156864,69156864,69156864
2023-03-11 10:18:00,67796992,67796992,67796992
2023-03-11 10:20:00,68333568,68333568,68333568
2023-03-11 10:22:00,68419584,68419584,68419584
2023-03-11 10:24:00,68022272,68022272,68022272
2023-03-11 10:26:00,68829184,68829184,68829184
2023-03-11 10:28:00,68829184,68829184,68829184
2023-03-11 10:30:00,68706304,68706304,68706304
2023-03-11 10:32:00,68857856,68857856,68857856
2023-03-11 10:34:00,67751936,67751936,67751936
2023-03-11 10:36:00,67751936,67751936,67751936
2023-03-11 10:38:00,68820992,68820992,68820992
2023-03-11 10:40:00,69361664,69361664,69361664
2023-03-11 10:42:00,70168576,70168576,70168576
2023-03-11 10:44:00,69013504,69013504,69013504
2023-03-11 10:46:00,67641344,67641344,67641344
2023-03-11 10:48:00,68366336,68366336,68366336
2023-03-11 10:50:00,69177344,69177344,69177344
2023-03-11 10:52:00,67407872,67407872,67407872
2023-03-11 10:54:00,65757184,65757184,65757184
2023-03-11 10:56:00,67108864,67108864,67108864
2023-03-11 10:58:00,66002944,66002944,66002944
2023-03-11 11:00:00,67563520,67563520,67563520
2023-03-11 11:02:00,67563520,67563520,67563520
2023-03-11 11:04:00,67239936,67239936,67239936
2023-03-11 11:06:00,67022848,67022848,67022848
2023-03-11 11:08:00,67653632,67653632,67653632
2023-03-11 11:10:00,67481600,67481600,67481600
2023-03-11 11:12:00,68288512,68288512,68288512
2023-03-11 11:14:00,69099520,69099520,69099520
2023-03-11 11:16:00,67248128,67248128,67248128
2023-03-11 11:18:00,67289088,67289088,67289088
2023-03-11 11:20:00,67289088,67289088,67289088
2023-03-11 11:22:00,65425408,65425408,65425408
2023-03-11 11:24:00,67145728,67145728,67145728
2023-03-11 11:26:00,67387392,67387392,67387392
2023-03-11 11:28:00,67649536,67649536,67649536
2023-03-11 11:30:00,68186112,68186112,68186112
2023-03-11 11:32:00,70619136,70619136,70619136
2023-03-11 11:34:00,68190208,68190208,68190208
2023-03-11 11:36:00,67747840,67747840,67747840
