"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","falco","kube-system","longhorn-system","sock-shop"
2023-03-20 13:00:00,1750,2780,1260507,7230,456,6311,0.233,230,885754,2418,8201
2023-03-20 13:01:00,1750,2780,1260507,7230,456,6311,0.233,230,885754,2418,8201
2023-03-20 13:02:00,1750,2780,1260507,7230,456,6311,0.233,230,885754,2418,8201
2023-03-20 13:03:00,1750,2780,1260507,7230,456,6311,0.233,230,885754,2418,8201
2023-03-20 13:04:00,1750,2780,1260507,7230,456,6311,0.233,230,885754,2418,8201
2023-03-20 13:05:00,1440,2655,1335178,6924,452,6025,0.233,224,909939,2407,20620
2023-03-20 13:06:00,1440,2655,1335178,6924,452,6025,0.233,224,909939,2407,20620
2023-03-20 13:07:00,1440,2655,1335178,6924,452,6025,0.233,224,909939,2407,20620
2023-03-20 13:08:00,1440,2655,1335178,6924,452,6025,0.233,224,909939,2407,20620
2023-03-20 13:09:00,1440,2655,1335178,6924,452,6025,0.233,224,909939,2407,20620
2023-03-20 13:10:00,1422,2723,1193649,6696,447,6238,0,249,820803,2402,8114
2023-03-20 13:11:00,1422,2723,1193649,6696,447,6238,0,249,820803,2402,8114
2023-03-20 13:12:00,1422,2723,1193649,6696,447,6238,0,249,820803,2402,8114
2023-03-20 13:13:00,1422,2723,1193649,6696,447,6238,0,249,820803,2402,8114
2023-03-20 13:14:00,1422,2723,1193649,6696,447,6238,0,249,820803,2402,8114
2023-03-20 13:15:00,1383,2783,1320381,7275,440,6167,0.233,248,918337,2443,20671
2023-03-20 13:16:00,1383,2783,1320381,7275,440,6167,0.233,248,918337,2443,20671
2023-03-20 13:17:00,1383,2783,1320381,7275,440,6167,0.233,248,918337,2443,20671
2023-03-20 13:18:00,1383,2783,1320381,7275,440,6167,0.233,248,918337,2443,20671
2023-03-20 13:19:00,1383,2783,1320381,7275,440,6167,0.233,248,918337,2443,20671
2023-03-20 13:20:00,1805,2670,1240217,7043,442,6205,0,238,850103,2430,8164
2023-03-20 13:21:00,1805,2670,1240217,7043,442,6205,0,238,850103,2430,8164
2023-03-20 13:22:00,1805,2670,1240217,7043,442,6205,0,238,850103,2430,8164
2023-03-20 13:23:00,1805,2670,1240217,7043,442,6205,0,238,850103,2430,8164
2023-03-20 13:24:00,1805,2670,1240217,7043,442,6205,0,238,850103,2430,8164
2023-03-20 13:25:00,1415,2865,1370198,7262,456,6233,0,243,934068,2386,20612
2023-03-20 13:26:00,1415,2865,1370198,7262,456,6233,0,243,934068,2386,20612
2023-03-20 13:27:00,1415,2865,1370198,7262,456,6233,0,243,934068,2386,20612
2023-03-20 13:28:00,1415,2865,1370198,7262,456,6233,0,243,934068,2386,20612
2023-03-20 13:29:00,1415,2865,1370198,7262,456,6233,0,243,934068,2386,20612
2023-03-20 13:30:00,1349,2696,1162552,6928,444,6076,0,266,830193,2403,8157
2023-03-20 13:31:00,1349,2696,1162552,6928,444,6076,0,266,830193,2403,8157
2023-03-20 13:32:00,1349,2696,1162552,6928,444,6076,0,266,830193,2403,8157
2023-03-20 13:33:00,1349,2696,1162552,6928,444,6076,0,266,830193,2403,8157
2023-03-20 13:34:00,1349,2696,1162552,6928,444,6076,0,266,830193,2403,8157
2023-03-20 13:35:00,1801,2707,1398994,7279,460,6184,0,250,962076,2455,20710
2023-03-20 13:36:00,1801,2707,1398994,7279,460,6184,0,250,962076,2455,20710
2023-03-20 13:37:00,1801,2707,1398994,7279,460,6184,0,250,962076,2455,20710
2023-03-20 13:38:00,1801,2707,1398994,7279,460,6184,0,250,962076,2455,20710
2023-03-20 13:39:00,1801,2707,1398994,7279,460,6184,0,250,962076,2455,20710
2023-03-20 13:40:00,1463,2751,1213044,7243,436,6112,0,255,822029,2583,8210
2023-03-20 13:41:00,1463,2751,1213044,7243,436,6112,0,255,822029,2583,8210
2023-03-20 13:42:00,1463,2751,1213044,7243,436,6112,0,255,822029,2583,8210
2023-03-20 13:43:00,1463,2751,1213044,7243,436,6112,0,255,822029,2583,8210
2023-03-20 13:44:00,1463,2751,1213044,7243,436,6112,0,255,822029,2583,8210
2023-03-20 13:45:00,1413,2774,1342889,7149,456,6256,0,267,948402,2616,20709
2023-03-20 13:46:00,1413,2774,1342889,7149,456,6256,0,267,948402,2616,20709
2023-03-20 13:47:00,1413,2774,1342889,7149,456,6256,0,267,948402,2616,20709
2023-03-20 13:48:00,1413,2774,1342889,7149,456,6256,0,267,948402,2616,20709
2023-03-20 13:49:00,1413,2774,1342889,7149,456,6256,0,267,948402,2616,20709
2023-03-20 13:50:00,1438,2819,1216649,7231,447,6197,0.467,245,817623,2580,8083
2023-03-20 13:51:00,1438,2819,1216649,7231,447,6197,0.467,245,817623,2580,8083
2023-03-20 13:52:00,1438,2819,1216649,7231,447,6197,0.467,245,817623,2580,8083
2023-03-20 13:53:00,1438,2819,1216649,7231,447,6197,0.467,245,817623,2580,8083
2023-03-20 13:54:00,1438,2819,1216649,7231,447,6197,0.467,245,817623,2580,8083
2023-03-20 13:55:00,1822,2788,1810673,7370,467,6192,0,232,1399032,2622,62149
2023-03-20 13:56:00,1822,2788,1810673,7370,467,6192,0,232,1399032,2622,62149
2023-03-20 13:57:00,1822,2788,1810673,7370,467,6192,0,232,1399032,2622,62149
2023-03-20 13:58:00,1822,2788,1810673,7370,467,6192,0,232,1399032,2622,62149
2023-03-20 13:59:00,1822,2788,1810673,7370,467,6192,0,232,1399032,2622,62149
2023-03-20 14:00:00,1441,2767,1278300,7207,453,6015,0.233,264,845103,2635,14334
2023-03-20 14:01:00,1441,2767,1278300,7207,453,6015,0.233,264,845103,2635,14334
2023-03-20 14:02:00,1441,2767,1278300,7207,453,6015,0.233,264,845103,2635,14334
