"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-02-22 11:00:00,8.05,15.1,1012,44.1,2.85,20.3,0,699,23.1,17.5
2023-02-22 11:04:00,7.95,14.9,951,40.8,2.99,19.3,0.0141,660,23.2,17.4
2023-02-22 11:08:00,7.98,14.6,927,41.2,3.14,18.6,0,647,23.6,17.5
2023-02-22 11:12:00,8.12,14.9,1822,41.1,2.79,19.6,0,1263,22.4,55.7
2023-02-22 11:16:00,8.16,15.8,1023,46.7,2.83,19.3,0,693,22.5,17.7
2023-02-22 11:20:00,7.39,14.7,1034,41.4,2.77,19.3,0.0140,703,22.1,18.1
2023-02-22 11:24:00,8.19,14.8,964,40.3,3.33,18.7,0,665,22.0,17.9
2023-02-22 11:28:00,8.13,14.9,948,41.0,2.82,19.4,0,653,21.6,17.9
2023-02-22 11:32:00,8.11,14.8,1902,41.3,3.00,19.3,0,1422,23.1,57.9
2023-02-22 11:36:00,31.7,15.5,1275,54.4,2.77,19.5,0,870,22.7,17.6
2023-02-22 11:40:00,8.15,14.9,1101,49.0,3.44,19.6,0,729,23.2,17.7
2023-02-22 11:44:00,8.15,15.0,966,42.4,3.28,18.9,0,660,22.4,17.8
2023-02-22 11:48:00,7.92,15.2,998,52.7,3.15,19.3,0,686,22.5,17.7
2023-02-22 11:52:00,8.29,15.2,1739,43.3,2.83,18.5,0,1395,22.8,30.4
2023-02-22 11:56:00,8.29,16.4,1035,46.3,2.99,19.1,0,729,22.5,17.9
2023-02-22 12:00:00,7.75,14.8,937,42.2,3.00,18.6,0,635,21.4,17.2
2023-02-22 12:04:00,8.00,14.9,939,40.6,3.19,20.3,0,646,22.5,17.5
2023-02-22 12:08:00,7.59,14.5,931,41.3,2.84,19.0,0,640,21.9,17.6
2023-02-22 12:12:00,8.34,15.5,1328,44.9,3.02,18.9,0,1021,23.0,23.9
2023-02-22 12:16:00,32.9,16.6,1171,43.7,2.84,19.8,0,808,21.9,18.2
2023-02-22 12:20:00,7.83,14.5,959,41.7,3.08,18.8,0,658,22.4,17.8
2023-02-22 12:24:00,7.88,14.9,1035,40.4,2.98,19.9,0,707,21.7,18.2
2023-02-22 12:28:00,7.67,14.9,952,42.9,2.91,20.1,0,658,22.0,17.7
2023-02-22 12:32:00,7.86,14.5,1003,44.6,3.02,19.7,0,692,24.4,17.7
2023-02-22 12:36:00,7.96,16.1,980,43.4,3.12,19.1,0,676,21.3,17.4
2023-02-22 12:40:00,30.3,15.2,1124,42.0,3.04,19.9,0,800,21.8,18.0
2023-02-22 12:44:00,7.80,14.9,1158,40.7,3.15,18.4,0,790,21.8,19.1
2023-02-22 12:48:00,7.96,14.9,980,42.5,2.92,18.6,0,657,22.7,17.4
2023-02-22 12:52:00,8.01,15.0,974,44.1,3.01,19.4,0,685,23.3,17.7
2023-02-22 12:56:00,7.97,16.1,973,44.5,3.02,19.3,0,689,21.9,17.5
2023-02-22 13:00:00,7.81,14.6,944,41.1,2.95,19.3,0,655,22.5,17.5
2023-02-22 13:04:00,7.72,14.7,1384,40.8,3.15,19.1,0,899,23.5,36.6
2023-02-22 13:08:00,7.72,15.1,995,44.9,3.03,19.4,0.0144,704,23.0,17.8
2023-02-22 13:12:00,7.67,14.9,921,40.4,2.98,19.1,0,641,22.4,17.7
2023-02-22 13:16:00,7.69,15.8,979,43.3,3.12,18.7,0,688,21.5,17.6
2023-02-22 13:20:00,7.84,14.3,940,41.2,2.88,20.0,0,650,23.0,17.6
2023-02-22 13:24:00,7.90,15.1,1622,43.3,3.20,18.4,0,1130,23.5,52.3
2023-02-22 13:28:00,8.01,14.6,1000,43.4,3.02,19.8,0,691,23.4,17.6
2023-02-22 13:32:00,7.72,14.8,942,40.2,3.07,19.6,0,642,23.5,17.3
2023-02-22 13:36:00,7.88,15.8,971,42.2,2.90,19.0,0,676,22.8,17.5
2023-02-22 13:40:00,7.78,14.8,955,42.3,2.88,19.4,0,661,22.4,17.7
2023-02-22 13:44:00,8.27,15.1,1961,43.5,3.15,19.4,0,1385,23.4,56.0
2023-02-22 13:48:00,8.05,14.3,973,41.4,3.19,19.7,0,656,22.8,17.4
2023-02-22 13:52:00,7.70,14.8,935,40.8,3.09,19.2,0,648,22.5,17.4
2023-02-22 13:56:00,8.24,16.0,994,42.9,3.09,19.8,0,686,24.0,17.4
2023-02-22 14:00:00,8.07,14.9,936,40.9,3.24,20.3,0.0166,656,23.5,17.6
2023-02-22 14:04:00,7.97,14.8,1900,45.5,2.90,21.2,0,1532,22.2,60.1
2023-02-22 14:08:00,7.66,14.7,920,39.3,3.01,19.0,0,642,24.3,17.6
2023-02-22 14:12:00,7.62,15.1,925,39.9,2.74,20.0,0,637,23.0,17.7
2023-02-22 14:16:00,7.77,15.8,977,42.4,3.30,19.0,0,672,23.2,17.3
2023-02-22 14:20:00,7.96,15.3,1000,43.6,2.92,19.3,0,673,22.0,17.6
2023-02-22 14:24:00,8.09,14.6,1601,41.7,3.14,19.2,0,1357,24.1,33.6
2023-02-22 14:28:00,7.84,14.8,942,39.6,3.22,19.7,0,650,21.5,17.4
2023-02-22 14:32:00,7.95,15.0,934,40.5,3.15,19.4,0,649,22.6,17.5
2023-02-22 14:36:00,8.00,16.2,962,41.7,3.00,18.6,0,665,22.4,17.5
