"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-02-22 11:00:00,10.5,18.1,972,50.5,3.14,19.2,0,676,28.8,18.4
2023-02-22 11:04:00,9.77,17.7,915,45.2,3.29,17.9,0.0382,644,28.6,18.3
2023-02-22 11:08:00,9.86,17.5,936,46.1,3.44,17.3,0,659,28.0,18.2
2023-02-22 11:12:00,10.0,17.9,1760,45.7,3.12,18.1,0,1232,29.4,55.9
2023-02-22 11:16:00,9.91,18.4,1035,51.1,3.15,17.9,0,702,29.3,18.5
2023-02-22 11:20:00,9.80,17.9,1092,46.8,3.12,18.0,0.0163,749,29.3,18.7
2023-02-22 11:24:00,9.96,17.6,936,44.7,3.64,17.5,0,655,28.7,18.6
2023-02-22 11:28:00,9.78,17.6,912,45.3,3.17,18.2,0,639,28.8,18.9
2023-02-22 11:32:00,9.86,17.6,1807,45.0,3.17,17.9,0,1376,27.7,59.1
2023-02-22 11:36:00,27.2,18.3,1309,63.1,3.09,18.0,0,869,28.7,18.4
2023-02-22 11:40:00,9.82,17.3,1035,55.0,3.67,18.2,0,706,29.4,18.5
2023-02-22 11:44:00,10.0,17.7,950,46.5,3.56,17.6,0,660,28.9,18.6
2023-02-22 11:48:00,9.65,17.8,981,61.9,3.40,18.2,0,677,28.9,18.4
2023-02-22 11:52:00,9.93,18.0,1637,48.2,3.14,17.4,0,1354,29.1,31.7
2023-02-22 11:56:00,10.1,19.2,1039,51.4,3.24,18.0,0,722,30.0,18.7
2023-02-22 12:00:00,9.56,17.4,897,46.7,3.30,17.5,0.0152,617,29.0,17.9
2023-02-22 12:04:00,9.67,17.6,909,44.7,3.50,18.4,0,638,28.3,18.5
2023-02-22 12:08:00,9.91,17.8,895,46.2,3.12,17.7,0,623,30.1,18.1
2023-02-22 12:12:00,10.2,18.1,1282,49.3,3.37,17.6,0,987,29.0,25.7
2023-02-22 12:16:00,27.1,19.2,1162,48.0,3.17,18.4,0,789,28.8,18.9
2023-02-22 12:20:00,9.63,17.2,937,45.3,3.36,17.5,0,646,27.4,18.6
2023-02-22 12:24:00,9.60,17.6,1016,44.3,3.28,18.8,0,693,28.9,19.4
2023-02-22 12:28:00,9.55,17.6,923,47.2,3.21,18.8,0,642,28.7,18.3
2023-02-22 12:32:00,9.86,17.3,964,49.8,3.37,18.4,0,679,28.5,18.5
2023-02-22 12:36:00,9.83,18.9,968,48.5,3.47,18.0,0,671,28.2,18.2
2023-02-22 12:40:00,25.8,18.0,1122,46.4,3.37,18.3,0,774,28.0,18.7
2023-02-22 12:44:00,9.53,17.6,1124,44.7,3.45,17.3,0,776,28.1,19.9
2023-02-22 12:48:00,9.81,17.8,951,46.6,3.26,17.1,0,647,28.7,18.4
2023-02-22 12:52:00,9.77,17.7,947,48.2,3.38,18.2,0.0165,680,30.0,18.2
2023-02-22 12:56:00,10.1,19.0,969,48.6,3.39,18.0,0,686,28.6,18.3
2023-02-22 13:00:00,9.63,17.5,947,44.9,3.33,17.9,0,662,29.2,18.4
2023-02-22 13:04:00,9.55,17.5,1367,45.5,3.40,18.0,0,903,28.3,38.5
2023-02-22 13:08:00,9.68,18.0,976,50.2,3.42,18.1,0,693,29.4,18.5
2023-02-22 13:12:00,9.53,17.6,893,44.6,3.25,17.8,0,633,27.6,18.7
2023-02-22 13:16:00,9.47,18.6,984,48.1,3.41,17.6,0,691,28.9,18.4
2023-02-22 13:20:00,9.59,17.1,920,45.2,3.20,18.6,0,642,27.5,18.4
2023-02-22 13:24:00,9.71,17.7,1566,48.3,3.55,17.1,0,1120,29.5,53.0
2023-02-22 13:28:00,9.72,17.4,969,48.1,3.38,18.4,0,674,27.8,18.5
2023-02-22 13:32:00,9.56,17.6,912,44.6,3.35,18.4,0,631,27.3,18.2
2023-02-22 13:36:00,9.75,18.7,974,48.1,3.20,17.3,0,682,27.7,18.5
2023-02-22 13:40:00,9.63,17.4,942,46.5,3.15,18.1,0,658,29.0,18.5
2023-02-22 13:44:00,9.93,17.8,1886,47.9,3.52,18.0,0,1353,29.6,56.5
2023-02-22 13:48:00,9.82,17.1,981,46.4,3.56,18.5,0,664,28.5,18.2
2023-02-22 13:52:00,9.51,17.5,917,45.5,3.38,18.1,0,645,28.9,18.3
2023-02-22 13:56:00,9.82,19.0,983,47.8,3.35,18.4,0.0142,683,28.0,18.4
2023-02-22 14:00:00,9.73,17.4,915,45.8,3.46,18.9,0,645,27.9,18.5
2023-02-22 14:04:00,9.87,17.8,1800,50.7,3.18,19.7,0,1474,28.9,57.1
2023-02-22 14:08:00,9.51,17.6,899,44.5,3.36,17.8,0,636,27.9,18.6
2023-02-22 14:12:00,9.38,17.6,894,44.9,3.06,18.7,0,629,28.2,18.6
2023-02-22 14:16:00,9.68,18.8,984,47.3,3.54,17.5,0,677,28.9,18.2
2023-02-22 14:20:00,9.60,18.0,979,48.2,3.27,18.0,0,669,29.2,18.3
2023-02-22 14:24:00,10.1,17.5,1527,46.9,3.40,17.8,0,1309,29.8,35.6
2023-02-22 14:28:00,9.71,17.7,910,44.2,3.49,18.4,0,635,28.5,18.3
2023-02-22 14:32:00,9.68,17.7,916,44.0,3.45,18.0,0,648,28.2,18.3
2023-02-22 14:36:00,9.75,18.9,968,45.9,3.34,17.3,0,667,27.6,18.2
2023-02-22 14:40:00,9.97,17.5,1037,51.2,3.28,17.7,0,705,30.2,18.2
2023-02-22 14:44:00,9.60,17.9,1258,45.1,3.37,17.1,0.0138,968,28.6,28.9
2023-02-22 14:48:00,9.81,17.3,910,44.5,3.32,18.2,0,625,28.9,18.2
2023-02-22 14:52:00,9.68,17.8,900,45.5,3.21,19.3,0.0159,643,29.1,18.4
2023-02-22 14:56:00,9.95,18.8,1008,50.6,3.41,18.2,0,709,28.7,18.7
2023-02-22 15:00:00,9.89,17.5,948,50.2,3.35,19.1,0,679,29.0,18.8
2023-02-22 15:04:00,9.78,17.8,987,44.9,3.34,18.4,0,693,28.6,18.7
