"Time","192.168.0.211:6443"
2023-03-17 04:28:00,0.178
2023-03-17 04:32:00,0.171
2023-03-17 04:36:00,0.173
2023-03-17 04:40:00,0.171
2023-03-17 04:44:00,0.0981
2023-03-17 04:48:00,0.103
2023-03-17 04:52:00,0.127
2023-03-17 04:56:00,0.120
2023-03-17 05:00:00,0.111
2023-03-17 05:04:00,0.116
2023-03-17 05:08:00,0.111
2023-03-17 05:12:00,0.117
2023-03-17 05:16:00,0.115
2023-03-17 05:20:00,0.107
2023-03-17 05:24:00,0.0996
2023-03-17 05:28:00,0.0993
2023-03-17 05:32:00,0.0945
2023-03-17 05:36:00,0.0970
2023-03-17 05:40:00,0.0941
2023-03-17 05:44:00,0.0913
2023-03-17 05:48:00,0.0970
2023-03-17 05:52:00,0.0949
2023-03-17 05:56:00,0.0948
2023-03-17 06:00:00,0.0959
2023-03-17 06:04:00,0.0938
2023-03-17 06:08:00,0.0983
2023-03-17 06:12:00,0.0987
2023-03-17 06:16:00,0.0967
2023-03-17 06:20:00,0.0962
2023-03-17 06:24:00,0.0916
2023-03-17 06:28:00,0.0956
2023-03-17 06:32:00,0.0947
2023-03-17 06:36:00,0.0984
2023-03-17 06:40:00,0.0959
2023-03-17 06:44:00,0.0927
2023-03-17 06:48:00,0.0948
2023-03-17 06:52:00,0.0942
2023-03-17 06:56:00,0.0942
2023-03-17 07:00:00,0.0959
2023-03-17 07:04:00,0.0905
2023-03-17 07:08:00,0.0969
2023-03-17 07:12:00,0.0947
2023-03-17 07:16:00,0.0948
2023-03-17 07:20:00,0.0938
2023-03-17 07:24:00,0.0910
2023-03-17 07:28:00,0.0957
2023-03-17 07:32:00,0.0935
2023-03-17 07:36:00,0.0954
2023-03-17 07:40:00,0.0930
2023-03-17 07:44:00,0.0915
2023-03-17 07:48:00,0.0963
2023-03-17 07:52:00,0.0978
2023-03-17 07:56:00,0.0953
2023-03-17 08:00:00,0.0977
2023-03-17 08:04:00,0.0901
2023-03-17 08:08:00,0.0965
2023-03-17 08:12:00,0.0940
2023-03-17 08:16:00,0.0933
2023-03-17 08:20:00,0.0940
2023-03-17 08:24:00,0.0919
2023-03-17 08:28:00,0.0977
2023-03-17 08:32:00,0.0937
2023-03-17 08:36:00,0.0965
2023-03-17 08:40:00,0.0927
2023-03-17 08:44:00,0.0920
2023-03-17 08:48:00,0.0950
2023-03-17 08:52:00,0.0944
2023-03-17 08:56:00,0.0968
2023-03-17 09:00:00,0.0974
2023-03-17 09:04:00,0.0920
2023-03-17 09:08:00,0.0978
2023-03-17 09:12:00,0.0967
2023-03-17 09:16:00,0.0960
2023-03-17 09:20:00,0.0960
2023-03-17 09:24:00,0.0945
2023-03-17 09:28:00,0.0960
2023-03-17 09:32:00,0.0968
2023-03-17 09:36:00,0.0986
2023-03-17 09:40:00,0.0987
2023-03-17 09:44:00,0.101
2023-03-17 09:48:00,0.106
2023-03-17 09:52:00,0.110
2023-03-17 09:56:00,0.108
2023-03-17 10:00:00,0.108
2023-03-17 10:04:00,0.0957
2023-03-17 10:08:00,0.136
2023-03-17 10:12:00,0.135
2023-03-17 10:16:00,0.161
2023-03-17 10:20:00,0.143
2023-03-17 10:24:00,0.149
2023-03-17 10:28:00,0.165
2023-03-17 10:32:00,0.132
2023-03-17 10:36:00,0.164
2023-03-17 10:40:00,0.163
2023-03-17 10:44:00,0.160
2023-03-17 10:48:00,0.165
2023-03-17 10:52:00,0.158
2023-03-17 10:56:00,0.169
2023-03-17 11:00:00,0.165
2023-03-17 11:04:00,0.161
2023-03-17 11:08:00,0.169
2023-03-17 11:12:00,0.164
2023-03-17 11:16:00,0.167
2023-03-17 11:20:00,0.167
2023-03-17 11:24:00,0.163
2023-03-17 11:28:00,0.173
2023-03-17 11:32:00,0.171
2023-03-17 11:36:00,0.168
2023-03-17 11:40:00,0.157
2023-03-17 11:44:00,0.158
2023-03-17 11:48:00,0.169
2023-03-17 11:52:00,0.167
2023-03-17 11:56:00,0.166
2023-03-17 12:00:00,0.167
2023-03-17 12:04:00,0.163
2023-03-17 12:08:00,0.191
2023-03-17 12:12:00,0.173
2023-03-17 12:16:00,0.169
2023-03-17 12:20:00,0.172
2023-03-17 12:24:00,0.159
2023-03-17 12:28:00,0.174
2023-03-17 12:32:00,0.177
2023-03-17 12:36:00,0.177
2023-03-17 12:40:00,0.171
2023-03-17 12:44:00,0.165
2023-03-17 12:48:00,0.166
2023-03-17 12:52:00,0.171
2023-03-17 12:56:00,0.169
2023-03-17 13:00:00,0.117
2023-03-17 13:04:00,0.133
2023-03-17 13:08:00,0.170
2023-03-17 13:12:00,0.168
2023-03-17 13:16:00,0.169
2023-03-17 13:20:00,0.173
2023-03-17 13:24:00,0.168
2023-03-17 13:28:00,0.169
2023-03-17 13:32:00,0.167
2023-03-17 13:36:00,0.170
2023-03-17 13:40:00,0.169
2023-03-17 13:44:00,0.167
2023-03-17 13:48:00,0.167
2023-03-17 13:52:00,0.168
2023-03-17 13:56:00,0.157
2023-03-17 14:00:00,0.153
2023-03-17 14:04:00,0.158
2023-03-17 14:08:00,0.164
2023-03-17 14:12:00,0.162
2023-03-17 14:16:00,0.163
2023-03-17 14:20:00,0.163
2023-03-17 14:24:00,0.160
2023-03-17 14:28:00,0.163
2023-03-17 14:32:00,0.161
2023-03-17 14:36:00,0.161
2023-03-17 14:40:00,0.160
2023-03-17 14:44:00,0.156
2023-03-17 14:48:00,0.164
2023-03-17 14:52:00,0.165
2023-03-17 14:56:00,0.165
2023-03-17 15:00:00,0.164
2023-03-17 15:04:00,0.162
2023-03-17 15:08:00,0.172
2023-03-17 15:12:00,0.169
2023-03-17 15:16:00,0.169
2023-03-17 15:20:00,0.171
2023-03-17 15:24:00,0.166
2023-03-17 15:28:00,0.170
2023-03-17 15:32:00,0.172
2023-03-17 15:36:00,0.174
2023-03-17 15:40:00,0.174
2023-03-17 15:44:00,0.165
2023-03-17 15:48:00,0.157
2023-03-17 15:52:00,0.161
2023-03-17 15:56:00,0.167
2023-03-17 16:00:00,0.169
2023-03-17 16:04:00,0.165
2023-03-17 16:08:00,0.169
2023-03-17 16:12:00,0.168
2023-03-17 16:16:00,0.172
2023-03-17 16:20:00,0.174
2023-03-17 16:24:00,0.168
2023-03-17 16:28:00,0.170
2023-03-17 16:32:00,0.173
2023-03-17 16:36:00,0.171
2023-03-17 16:40:00,0.174
2023-03-17 16:44:00,0.167
2023-03-17 16:48:00,0.175
2023-03-17 16:52:00,0.173
2023-03-17 16:56:00,0.168
2023-03-17 17:00:00,0.173
2023-03-17 17:04:00,0.168
2023-03-17 17:08:00,0.174
2023-03-17 17:12:00,0.175
2023-03-17 17:16:00,0.169
2023-03-17 17:20:00,0.170
2023-03-17 17:24:00,0.169
2023-03-17 17:28:00,0.178
2023-03-17 17:32:00,0.176
2023-03-17 17:36:00,0.177
2023-03-17 17:40:00,0.171
2023-03-17 17:44:00,0.167
2023-03-17 17:48:00,0.173
2023-03-17 17:52:00,0.174
2023-03-17 17:56:00,0.170
2023-03-17 18:00:00,0.173
2023-03-17 18:04:00,0.161
2023-03-17 18:08:00,0.171
2023-03-17 18:12:00,0.171
2023-03-17 18:16:00,0.169
2023-03-17 18:20:00,0.163
2023-03-17 18:24:00,0.164
2023-03-17 18:28:00,0.161
2023-03-17 18:32:00,0.169
2023-03-17 18:36:00,0.171
2023-03-17 18:40:00,0.172
2023-03-17 18:44:00,0.168
2023-03-17 18:48:00,0.168
2023-03-17 18:52:00,0.169
2023-03-17 18:56:00,0.177
2023-03-17 19:00:00,0.174
2023-03-17 19:04:00,0.171
2023-03-17 19:08:00,0.169
2023-03-17 19:12:00,0.167
2023-03-17 19:16:00,0.172
2023-03-17 19:20:00,0.176
2023-03-17 19:24:00,0.168
2023-03-17 19:28:00,0.174
2023-03-17 19:32:00,0.174
2023-03-17 19:36:00,0.169
2023-03-17 19:40:00,0.178
2023-03-17 19:44:00,0.170
2023-03-17 19:48:00,0.171
2023-03-17 19:52:00,0.176
2023-03-17 19:56:00,0.169
2023-03-17 20:00:00,0.167
2023-03-17 20:04:00,0.164
2023-03-17 20:08:00,0.172
2023-03-17 20:12:00,0.173
2023-03-17 20:16:00,0.169
2023-03-17 20:20:00,0.169
2023-03-17 20:24:00,0.167
2023-03-17 20:28:00,0.170
2023-03-17 20:32:00,0.175
2023-03-17 20:36:00,0.178
2023-03-17 20:40:00,0.173
2023-03-17 20:44:00,0.163
2023-03-17 20:48:00,0.173
2023-03-17 20:52:00,0.172
2023-03-17 20:56:00,0.170
2023-03-17 21:00:00,0.171
2023-03-17 21:04:00,0.169
2023-03-17 21:08:00,0.171
2023-03-17 21:12:00,0.175
2023-03-17 21:16:00,0.168
2023-03-17 21:20:00,0.175
2023-03-17 21:24:00,0.171
2023-03-17 21:28:00,0.170
2023-03-17 21:32:00,0.173
2023-03-17 21:36:00,0.178
2023-03-17 21:40:00,0.172
2023-03-17 21:44:00,0.170
2023-03-17 21:48:00,0.169
2023-03-17 21:52:00,0.162
2023-03-17 21:56:00,0.170
2023-03-17 22:00:00,0.170
2023-03-17 22:04:00,0.166
2023-03-17 22:08:00,0.196
2023-03-17 22:12:00,0.171
2023-03-17 22:16:00,0.171
2023-03-17 22:20:00,0.172
2023-03-17 22:24:00,0.169
2023-03-17 22:28:00,0.172
2023-03-17 22:32:00,0.173
2023-03-17 22:36:00,0.168
2023-03-17 22:40:00,0.172
2023-03-17 22:44:00,0.167
2023-03-17 22:48:00,0.171
2023-03-17 22:52:00,0.170
2023-03-17 22:56:00,0.167
2023-03-17 23:00:00,0.167
2023-03-17 23:04:00,0.165
2023-03-17 23:08:00,0.173
2023-03-17 23:12:00,0.167
2023-03-17 23:16:00,0.175
2023-03-17 23:20:00,0.167
2023-03-17 23:24:00,0.161
2023-03-17 23:28:00,0.175
2023-03-17 23:32:00,0.174
2023-03-17 23:36:00,0.173
2023-03-17 23:40:00,0.162
2023-03-17 23:44:00,0.159
2023-03-17 23:48:00,0.167
2023-03-17 23:52:00,0.163
2023-03-17 23:56:00,0.166
2023-03-18 00:00:00,0.172

