"Time","FIN","RST","SYN","SYN-ACK"
2023-03-11 12:54:00,16.2,2.62,10.9,9.34
2023-03-11 12:56:00,16.3,2.74,10.9,9.40
2023-03-11 12:58:00,16.3,2.70,10.6,9.22
2023-03-11 13:00:00,16.3,2.72,10.8,9.30
2023-03-11 13:02:00,16.3,2.72,10.7,9.28
2023-03-11 13:04:00,16.3,2.74,10.9,9.34
2023-03-11 13:06:00,16.1,2.70,10.8,9.32
2023-03-11 13:08:00,16.3,2.68,10.8,9.30
2023-03-11 13:10:00,16.2,2.68,10.7,9.26
2023-03-11 13:12:00,16.4,2.72,10.8,9.36
2023-03-11 13:14:00,16.4,2.84,10.9,9.34
2023-03-11 13:16:00,16.1,2.66,10.8,9.32
2023-03-11 13:18:00,16.3,2.76,10.8,9.30
2023-03-11 13:20:00,16.1,2.62,10.6,9.22
2023-03-11 13:22:00,16.4,2.70,10.8,9.36
2023-03-11 13:24:00,16.1,2.66,10.7,9.26
2023-03-11 13:26:00,18.1,2.72,11.8,10.3
2023-03-11 13:28:00,16.2,2.70,10.8,9.30
2023-03-11 13:30:00,16.2,2.62,10.8,9.32
2023-03-11 13:32:00,16.5,2.82,10.8,9.36
2023-03-11 13:34:00,16.0,2.62,10.7,9.26
2023-03-11 13:36:00,19.4,4.14,12.5,11.0
2023-03-11 13:38:00,16.0,2.66,10.6,9.22
2023-03-11 13:40:00,16.2,2.66,10.9,9.38
2023-03-11 13:42:00,16.2,2.72,10.7,9.28
2023-03-11 13:44:00,16.3,2.64,10.9,9.38
2023-03-11 13:46:00,23.3,8.14,15.0,12.5
2023-03-11 13:48:00,16.2,2.68,10.7,9.26
2023-03-11 13:50:00,16.3,2.70,10.9,9.38
2023-03-11 13:52:00,16.2,2.68,10.7,9.28
2023-03-11 13:54:00,16.2,2.74,10.9,9.34
2023-03-11 13:56:00,26.5,12.6,17.0,13.5
2023-03-11 13:58:00,16.3,2.72,10.8,9.30
2023-03-11 14:00:00,16.1,2.70,10.7,9.30
2023-03-11 14:02:00,16.5,2.82,10.8,9.36
2023-03-11 14:04:00,16.1,2.60,10.9,9.34
2023-03-11 14:06:00,30.5,17.6,19.6,14.8
2023-03-11 14:08:00,16.2,2.64,10.8,9.30
2023-03-11 14:10:00,16.1,2.64,10.6,9.24
2023-03-11 14:12:00,16.4,2.66,10.8,9.36
2023-03-11 14:14:00,16.1,2.64,10.7,9.26
2023-03-11 14:16:00,33.8,22.0,21.9,16.0
2023-03-11 14:18:00,16.2,2.72,10.6,9.22
2023-03-11 14:20:00,16.2,2.62,10.8,9.30
2023-03-11 14:22:00,16.3,2.70,10.8,9.36
2023-03-11 14:24:00,16.2,2.66,10.7,9.26
2023-03-11 14:26:00,36.5,25.9,23.9,16.8
2023-03-11 14:28:00,16.2,2.64,10.6,9.22
2023-03-11 14:30:00,16.3,2.72,10.8,9.30
2023-03-11 14:32:00,16.3,2.66,10.7,9.28
2023-03-11 14:34:00,16.2,2.64,10.9,9.34
2023-03-11 14:36:00,36.8,26.8,24.2,16.8
2023-03-11 14:38:00,16.3,2.66,10.8,9.30
2023-03-11 14:40:00,16.1,2.64,10.8,9.30
2023-03-11 14:42:00,16.4,2.68,10.8,9.32
2023-03-11 14:44:00,16.2,2.68,10.8,9.34
2023-03-11 14:46:00,34.6,26.3,23.2,15.6
2023-03-11 14:48:00,16.3,2.60,10.8,9.30
2023-03-11 14:50:00,16.0,2.70,10.6,9.22
2023-03-11 14:52:00,16.4,2.72,10.8,9.36
2023-03-11 14:54:00,16.1,2.70,10.7,9.26
2023-03-11 14:56:00,31,22.9,21.0,14.0
2023-03-11 14:58:00,16.3,2.68,10.8,9.30
2023-03-11 15:00:00,16.2,2.60,10.7,9.26
2023-03-11 15:02:00,16.4,2.70,10.8,9.36
2023-03-11 15:04:00,16.1,2.64,10.7,9.26
2023-03-11 15:06:00,27.8,18.6,18.8,12.9
2023-03-11 15:08:00,16.2,2.70,10.6,9.22
2023-03-11 15:10:00,16.3,2.68,10.8,9.30
2023-03-11 15:12:00,16.2,2.68,10.7,9.28
2023-03-11 15:14:00,16.3,2.68,10.9,9.34
2023-03-11 15:16:00,24.1,13.8,16.4,11.8
2023-03-11 15:18:00,16.3,2.60,10.8,9.30
2023-03-11 15:20:00,16.3,2.66,10.8,9.30
2023-03-11 15:22:00,16.3,2.70,10.7,9.28
2023-03-11 15:24:00,16.2,2.66,10.9,9.34
2023-03-11 15:26:00,20.4,8.94,13.9,10.5
2023-03-11 15:28:00,16.3,2.70,10.8,9.30
2023-03-11 15:30:00,16.2,2.68,10.6,9.22
2023-03-11 15:32:00,16.4,2.68,10.8,9.36
2023-03-11 15:34:00,16.2,2.68,10.9,9.34
2023-03-11 15:36:00,17.3,4.56,11.8,9.50
2023-03-11 15:38:00,16.2,2.68,10.8,9.30
2023-03-11 15:40:00,16.2,2.70,10.6,9.22
2023-03-11 15:42:00,16.4,2.76,10.9,9.36
2023-03-11 15:44:00,16.1,2.72,10.7,9.26
2023-03-11 15:46:00,16.3,2.74,10.9,9.40
2023-03-11 15:48:00,16.1,2.66,10.7,9.26
2023-03-11 15:50:00,16.3,2.66,10.8,9.30
2023-03-11 15:52:00,16.3,2.64,10.8,9.36
2023-03-11 15:54:00,16.1,2.68,10.7,9.26
2023-03-11 15:56:00,16.3,2.66,10.9,9.40
2023-03-11 15:58:00,16.1,2.64,10.6,9.22
2023-03-11 16:00:00,16.3,2.68,10.8,9.30
2023-03-11 16:02:00,16.3,2.76,10.7,9.28
2023-03-11 16:04:00,16.2,2.66,10.9,9.34
2023-03-11 16:06:00,16.1,2.68,10.8,9.36
2023-03-11 16:08:00,16.2,2.70,10.8,9.30
2023-03-11 16:10:00,16.3,2.68,10.8,9.30
2023-03-11 16:12:00,16.3,2.70,10.7,9.28
2023-03-11 16:14:00,16.2,2.62,10.9,9.34
2023-03-11 16:16:00,16.1,2.74,10.8,9.32
2023-03-11 16:18:00,16.2,2.68,10.8,9.30
2023-03-11 16:20:00,16.1,2.70,10.6,9.22
2023-03-11 16:22:00,16.4,2.64,10.8,9.36
2023-03-11 16:24:00,16.1,2.66,10.7,9.26
2023-03-11 16:26:00,16.3,2.68,10.9,9.40
2023-03-11 16:28:00,18,2.64,11.7,10.2
2023-03-11 16:30:00,16.2,2.62,10.7,9.26
2023-03-11 16:32:00,16.5,2.68,10.8,9.36
2023-03-11 16:34:00,16.1,2.70,10.7,9.26
2023-03-11 16:36:00,16.3,2.66,11.0,9.44
2023-03-11 16:38:00,19.6,4.22,12.4,11
2023-03-11 16:40:00,16.2,2.66,10.8,9.30
2023-03-11 16:42:00,16.2,2.70,10.7,9.28
2023-03-11 16:44:00,16.2,2.62,10.9,9.34
2023-03-11 16:46:00,16.3,2.72,10.9,9.40
2023-03-11 16:48:00,23.9,8.84,15.2,12.6
2023-03-11 16:50:00,16.3,2.70,10.8,9.30
2023-03-11 16:52:00,16.2,2.68,10.7,9.28
2023-03-11 16:54:00,16.2,2.66,10.9,9.34
2023-03-11 16:56:00,16.1,2.76,10.8,9.32
2023-03-11 16:58:00,27.2,13.3,17.5,13.8
2023-03-11 17:00:00,16.1,2.72,10.6,9.22
2023-03-11 17:02:00,16.3,2.70,10.8,9.36
2023-03-11 17:04:00,16.1,2.62,10.9,9.34
2023-03-11 17:06:00,16.4,2.74,10.8,9.36
2023-03-11 17:08:00,30.5,17.7,19.7,14.9
2023-03-11 17:10:00,16.1,2.62,10.6,9.22
2023-03-11 17:12:00,16.4,2.66,10.8,9.36
2023-03-11 17:14:00,16.1,2.64,10.7,9.26
2023-03-11 17:16:00,16.3,2.74,10.9,9.40
2023-03-11 17:18:00,33.8,22.2,21.8,15.9
2023-03-11 17:20:00,16.3,2.70,10.8,9.30
2023-03-11 17:22:00,16.3,2.72,10.8,9.36
2023-03-11 17:24:00,16.2,2.66,10.8,9.30
2023-03-11 17:26:00,16.4,2.80,11.0,9.42
2023-03-11 17:28:00,36.4,25.9,23.7,16.7
2023-03-11 17:30:00,16.4,2.74,10.8,9.30
2023-03-11 17:32:00,16.3,2.68,10.7,9.28
2023-03-11 17:34:00,16.2,2.62,10.9,9.34
2023-03-11 17:36:00,16.1,2.74,10.7,9.28
2023-03-11 17:38:00,37.0,26.9,24.3,16.8
2023-03-11 17:40:00,16.2,2.64,10.8,9.30
2023-03-11 17:42:00,16.3,2.68,10.8,9.32
2023-03-11 17:44:00,16.2,2.66,10.9,9.34
2023-03-11 17:46:00,16.1,2.68,10.8,9.32
2023-03-11 17:48:00,34.9,26.5,23.3,15.7
2023-03-11 17:50:00,16.2,2.64,10.6,9.22
2023-03-11 17:52:00,16.4,2.70,10.8,9.36
2023-03-11 17:54:00,16.1,2.80,10.8,9.30
2023-03-11 17:56:00,16.3,2.72,10.9,9.38
2023-03-11 17:58:00,31.3,23.4,21.2,14.1
2023-03-11 18:00:00,16.3,2.66,10.7,9.26
2023-03-11 18:02:00,16.4,2.72,10.8,9.36
2023-03-11 18:04:00,16.1,2.68,10.7,9.26
2023-03-11 18:06:00,16.3,2.70,10.9,9.40
2023-03-11 18:08:00,28.0,19,18.9,13.0
2023-03-11 18:10:00,16.4,2.74,10.9,9.38
2023-03-11 18:12:00,16.3,2.66,10.7,9.28
2023-03-11 18:14:00,16.2,2.68,10.9,9.34
2023-03-11 18:16:00,16.2,2.70,10.7,9.28
2023-03-11 18:18:00,25.0,14.8,16.9,12.0
2023-03-11 18:20:00,16.4,2.72,10.9,9.40
2023-03-11 18:22:00,16.3,2.66,10.7,9.28
2023-03-11 18:24:00,16.2,2.68,10.9,9.34
2023-03-11 18:26:00,16.1,2.64,10.6,9.24
2023-03-11 18:28:00,21.7,10.4,14.7,10.9
2023-03-11 18:30:00,16.2,2.72,10.8,9.30
2023-03-11 18:32:00,16.5,2.66,10.8,9.36
2023-03-11 18:34:00,16.1,2.70,10.9,9.34
2023-03-11 18:36:00,16.2,2.62,10.8,9.36
2023-03-11 18:38:00,18.2,5.86,12.5,9.76
2023-03-11 18:40:00,16.1,2.64,10.6,9.22
2023-03-11 18:42:00,16.5,2.72,10.8,9.36
2023-03-11 18:44:00,16.1,2.68,10.7,9.26
2023-03-11 18:46:00,16.2,2.70,10.8,9.32
2023-03-11 18:48:00,16.2,2.92,10.7,9.22
2023-03-11 18:50:00,16.3,2.66,10.8,9.30
2023-03-11 18:52:00,16.5,2.72,10.9,9.40
2023-03-11 18:54:00,16.2,2.66,10.8,9.30
2023-03-11 18:56:00,16.2,2.64,10.8,9.32
2023-03-11 18:58:00,16.1,2.68,10.6,9.22
2023-03-11 19:00:00,16.2,2.66,10.8,9.32
2023-03-11 19:02:00,16.3,2.68,10.7,9.28
2023-03-11 19:04:00,16.3,2.70,10.9,9.34
2023-03-11 19:06:00,16.0,2.62,10.6,9.24
2023-03-11 19:08:00,16.2,2.68,10.8,9.30
2023-03-11 19:10:00,16.2,2.66,10.8,9.32
2023-03-11 19:12:00,16.4,2.70,10.7,9.32
2023-03-11 19:14:00,16.3,2.74,10.9,9.36
2023-03-11 19:16:00,16.1,2.68,10.6,9.24
2023-03-11 19:18:00,16.3,2.62,10.8,9.30
2023-03-11 19:20:00,16.1,2.68,10.7,9.26
2023-03-11 19:22:00,16.4,2.68,10.8,9.36
2023-03-11 19:24:00,16.1,2.72,10.7,9.26
2023-03-11 19:26:00,16.3,2.72,10.8,9.32
2023-03-11 19:28:00,16.2,2.68,10.8,9.30
2023-03-11 19:30:00,18.0,2.68,11.7,10.2
2023-03-11 19:32:00,16.5,2.84,10.8,9.36
2023-03-11 19:34:00,16.1,2.70,10.7,9.26
2023-03-11 19:36:00,16.2,2.68,10.8,9.36
2023-03-11 19:38:00,16.1,2.68,10.6,9.22
2023-03-11 19:40:00,21.2,5.32,13.6,11.8
2023-03-11 19:42:00,16.2,2.66,10.7,9.28
2023-03-11 19:44:00,16.3,2.66,10.9,9.34
2023-03-11 19:46:00,16.1,2.70,10.8,9.32
2023-03-11 19:48:00,16.2,2.72,10.7,9.26
2023-03-11 19:50:00,24.7,9.80,15.9,12.9
2023-03-11 19:52:00,16.3,2.66,10.7,9.28
2023-03-11 19:54:00,16.3,2.68,10.8,9.34
2023-03-11 19:56:00,16.1,2.70,10.6,9.24
2023-03-11 19:58:00,16.2,2.62,10.8,9.30
2023-03-11 20:00:00,27.7,14.2,17.9,13.9
2023-03-11 20:02:00,16.4,2.70,10.8,9.36
2023-03-11 20:04:00,16.2,2.66,10.9,9.34
2023-03-11 20:06:00,16.2,2.68,10.8,9.32
2023-03-11 20:08:00,16.3,2.68,10.8,9.30
2023-03-11 20:10:00,31.0,18.5,20.1,15.0
2023-03-11 20:12:00,16.5,2.72,10.9,9.38
2023-03-11 20:14:00,16.1,2.68,10.7,9.26
2023-03-11 20:16:00,16.3,2.74,10.8,9.36
2023-03-11 20:18:00,16.1,2.68,10.6,9.22
2023-03-11 20:20:00,34.4,22.8,22.4,16.2
2023-03-11 20:22:00,16.4,2.68,10.9,9.38
2023-03-11 20:24:00,16.2,2.72,10.7,9.26
2023-03-11 20:26:00,16.3,2.68,10.8,9.36
2023-03-11 20:28:00,16.1,2.64,10.6,9.22
2023-03-11 20:30:00,36.7,26.2,24.1,16.8
2023-03-11 20:32:00,16.4,2.70,10.7,9.28
2023-03-11 20:34:00,16.3,2.72,10.9,9.38
2023-03-11 20:36:00,16.1,2.66,10.8,9.36
2023-03-11 20:38:00,16.2,2.64,10.8,9.30
2023-03-11 20:40:00,37,26.9,24.4,16.8
2023-03-11 20:42:00,16.4,2.70,10.7,9.28
2023-03-11 20:44:00,16.2,2.62,10.9,9.34
2023-03-11 20:46:00,16.1,2.68,10.7,9.28
2023-03-11 20:48:00,16.3,2.66,10.8,9.30
2023-03-11 20:50:00,34.5,26.2,22.9,15.4
2023-03-11 20:52:00,16.5,2.72,10.8,9.36
2023-03-11 20:54:00,16.1,2.70,10.9,9.34
2023-03-11 20:56:00,16.3,2.66,10.8,9.36
2023-03-11 20:58:00,16.2,2.66,10.8,9.30
2023-03-11 21:00:00,30.7,22.6,20.7,13.9
2023-03-11 21:02:00,16.5,2.70,10.8,9.36
2023-03-11 21:04:00,16.1,2.68,10.7,9.26
2023-03-11 21:06:00,16.3,2.74,10.8,9.36
2023-03-11 21:08:00,16.1,2.66,10.6,9.22
2023-03-11 21:10:00,27.5,18.4,18.8,12.9
2023-03-11 21:12:00,16.4,2.70,10.8,9.32
2023-03-11 21:14:00,16.4,2.72,10.9,9.34
2023-03-11 21:16:00,16.1,2.70,10.8,9.36
2023-03-11 21:18:00,16.2,2.64,10.6,9.22
2023-03-11 21:20:00,24.4,14,16.5,11.8
2023-03-11 21:22:00,16.4,2.74,10.7,9.28
2023-03-11 21:24:00,16.3,2.64,10.9,9.34
2023-03-11 21:26:00,16.1,2.64,10.7,9.28
2023-03-11 21:28:00,16.2,2.66,10.8,9.30
2023-03-11 21:30:00,20.8,9.40,14.2,10.6
2023-03-11 21:32:00,16.5,2.72,10.8,9.36
2023-03-11 21:34:00,16.3,2.66,10.9,9.34
2023-03-11 21:36:00,16.2,2.66,10.7,9.32
2023-03-11 21:38:00,16.2,2.64,10.8,9.30
2023-03-11 21:40:00,17.4,4.90,11.8,9.44
2023-03-11 21:42:00,16.4,2.70,10.8,9.36
2023-03-11 21:44:00,16.2,2.74,10.7,9.26
2023-03-11 21:46:00,16.3,2.70,10.8,9.36
2023-03-11 21:48:00,16.1,2.72,10.7,9.26
2023-03-11 21:50:00,16.2,2.66,10.9,9.34
2023-03-11 21:52:00,16.4,2.70,10.8,9.36
2023-03-11 21:54:00,16.3,2.66,10.7,9.26
2023-03-11 21:56:00,16.2,2.68,10.9,9.40
2023-03-11 21:58:00,16.1,2.72,10.6,9.22
2023-03-11 22:00:00,16.3,2.66,10.9,9.34
2023-03-11 22:02:00,16.3,2.84,10.7,9.28
2023-03-11 22:04:00,16.3,2.68,10.9,9.34
2023-03-11 22:06:00,16.2,2.76,10.8,9.36
2023-03-11 22:08:00,16.2,2.70,10.8,9.30
2023-03-11 22:10:00,16.3,2.64,10.8,9.32
2023-03-11 22:12:00,16.4,2.78,10.7,9.30
2023-03-11 22:14:00,16.4,2.64,10.9,9.34
2023-03-11 22:16:00,16.1,2.66,10.7,9.28
2023-03-11 22:18:00,16.2,2.70,10.8,9.30
2023-03-11 22:20:00,16.2,2.70,10.7,9.24
2023-03-11 22:22:00,16.4,2.76,10.8,9.36
2023-03-11 22:24:00,16.1,2.72,10.9,9.34
2023-03-11 22:26:00,16.2,2.62,10.8,9.32
2023-03-11 22:28:00,16.4,2.74,10.8,9.30
2023-03-11 22:30:00,16.1,2.64,10.6,9.22
2023-03-11 22:32:00,18.2,2.78,11.7,10.2
2023-03-11 22:34:00,16.0,2.62,10.7,9.26
2023-03-11 22:36:00,16.3,2.70,10.8,9.36
2023-03-11 22:38:00,16.1,2.68,10.6,9.22
2023-03-11 22:40:00,16.3,2.66,10.9,9.38
2023-03-11 22:42:00,19.3,3.98,12.4,10.9
2023-03-11 22:44:00,16.2,2.64,10.8,9.30
2023-03-11 22:46:00,16.3,2.72,10.8,9.32
2023-03-11 22:48:00,16.1,2.66,10.6,9.22
2023-03-11 22:50:00,16.3,2.68,10.9,9.36
2023-03-11 22:52:00,23.1,7.92,14.7,12.4
2023-03-11 22:54:00,16.2,2.66,10.9,9.34
2023-03-11 22:56:00,16.1,2.68,10.6,9.24
2023-03-11 22:58:00,16.2,2.66,10.9,9.34
2023-03-11 23:00:00,16.2,2.68,10.8,9.28
2023-03-11 23:02:00,26.5,12.3,16.9,13.5
2023-03-11 23:04:00,16.3,2.70,10.9,9.34
2023-03-11 23:06:00,16.1,2.64,10.6,9.24
2023-03-11 23:08:00,16.2,2.62,10.8,9.30
2023-03-11 23:10:00,16.1,2.66,10.6,9.22
2023-03-11 23:12:00,29.9,16.6,19.3,14.6
2023-03-11 23:14:00,16.1,2.66,10.8,9.30
2023-03-11 23:16:00,16.2,2.66,10.8,9.32
2023-03-11 23:18:00,16.2,2.70,10.8,9.30
2023-03-11 23:20:00,16.1,2.62,10.6,9.22
2023-03-11 23:22:00,33.3,21.2,21.5,15.8
2023-03-11 23:24:00,16.2,2.68,10.7,9.26
2023-03-11 23:26:00,16.2,2.62,10.8,9.32
2023-03-11 23:28:00,16.1,2.66,10.6,9.22
2023-03-11 23:30:00,16.2,2.66,10.8,9.30
2023-03-11 23:32:00,36.2,25.3,23.6,16.7
2023-03-11 23:34:00,16.4,2.70,10.9,9.34
2023-03-11 23:36:00,16.2,2.66,10.8,9.36
2023-03-11 23:38:00,16.1,2.66,10.6,9.22
2023-03-11 23:40:00,16.3,2.68,10.8,9.30
2023-03-11 23:42:00,36.9,26.9,24.3,16.8
2023-03-11 23:44:00,16.3,2.70,10.9,9.34
2023-03-11 23:46:00,16.1,2.68,10.6,9.24
2023-03-11 23:48:00,16.3,2.72,10.8,9.30
2023-03-11 23:50:00,16.3,2.80,10.8,9.30
2023-03-11 23:52:00,35.3,26.8,23.4,15.9
2023-03-11 23:54:00,16.3,2.68,10.9,9.34
2023-03-11 23:56:00,16.1,2.70,10.6,9.24
2023-03-11 23:58:00,16.3,2.72,10.8,9.30
2023-03-12 00:00:00,16.1,2.64,10.6,9.22
