"Time","Drop","PolicyVerdict","Trace"
2023-03-11 14:36:00,0,1.10,222
2023-03-11 14:38:00,0.0400,1.30,90.6
2023-03-11 14:40:00,0.0600,1.30,92.3
2023-03-11 14:42:00,0.0200,1.26,95.4
2023-03-11 14:44:00,0.0800,1.82,91.5
2023-03-11 14:46:00,0.220,1.16,210
2023-03-11 14:48:00,0.0200,1.30,90.3
2023-03-11 14:50:00,0.0800,1.10,91.1
2023-03-11 14:52:00,0.100,1.30,93.5
2023-03-11 14:54:00,0.100,1.62,91.6
2023-03-11 14:56:00,0,1.28,187
2023-03-11 14:58:00,0,1.30,92.0
2023-03-11 15:00:00,0,1.26,89.4
2023-03-11 15:02:00,0.0400,1.30,93.7
2023-03-11 15:04:00,0.0400,1.62,91.3
2023-03-11 15:06:00,0,1.30,168
2023-03-11 15:08:00,0.0200,1.10,89.9
2023-03-11 15:10:00,0.0600,1.30,90.0
2023-03-11 15:12:00,0,1.10,91.6
2023-03-11 15:14:00,0,1.78,93.4
2023-03-11 15:16:00,0,1.30,146
2023-03-11 15:18:00,0,1.30,88.7
2023-03-11 15:20:00,0,1.30,89.1
2023-03-11 15:22:00,0,1.10,91.8
2023-03-11 15:24:00,0,1.82,91.6
2023-03-11 15:26:00,0.0200,1.14,122
2023-03-11 15:28:00,0.0200,1.30,89.6
2023-03-11 15:30:00,0.0200,1.10,88.3
2023-03-11 15:32:00,0.0200,1.30,91.8
2023-03-11 15:34:00,0.0400,1.82,90.9
2023-03-11 15:36:00,0.0400,1.30,104
2023-03-11 15:38:00,0.0400,1.30,87.8
2023-03-11 15:40:00,0.0200,1.10,88.1
2023-03-11 15:42:00,0,1.28,93.2
2023-03-11 15:44:00,0,1.62,90.0
2023-03-11 15:46:00,0,1.34,92.4
2023-03-11 15:48:00,0,1.14,88.0
2023-03-11 15:50:00,0,1.28,88.0
2023-03-11 15:52:00,0.0200,1.30,92.7
2023-03-11 15:54:00,0.0400,1.62,89.9
2023-03-11 15:56:00,0.0600,1.34,89.9
2023-03-11 15:58:00,0.0600,1.10,86.6
2023-03-11 16:00:00,0.0400,1.30,87.2
2023-03-11 16:02:00,0.0400,1.10,93.2
2023-03-11 16:04:00,0.0200,1.82,90.3
2023-03-11 16:06:00,0,1.18,87.7
2023-03-11 16:08:00,0,1.30,87.4
2023-03-11 16:10:00,0,1.30,87.3
2023-03-11 16:12:00,0,1.10,93.3
2023-03-11 16:14:00,0.0200,1.78,89.9
2023-03-11 16:16:00,0,1.14,87.6
2023-03-11 16:18:00,0,1.28,88.8
2023-03-11 16:20:00,0,1.10,87.3
2023-03-11 16:22:00,0.0200,1.30,92.1
2023-03-11 16:24:00,0,1.62,89.0
2023-03-11 16:26:00,0.0200,1.34,87.5
2023-03-11 16:28:00,0.0200,1.30,95.3
2023-03-11 16:30:00,0,1.26,86.3
2023-03-11 16:32:00,0,1.30,92.1
2023-03-11 16:34:00,0,1.60,90.3
2023-03-11 16:36:00,0.0400,1.34,90.0
2023-03-11 16:38:00,0.0200,1.10,104
2023-03-11 16:40:00,0,1.30,85.8
2023-03-11 16:42:00,0.0800,1.10,88.8
2023-03-11 16:44:00,0.0800,1.82,87.7
2023-03-11 16:46:00,0.0600,1.34,88.2
2023-03-11 16:48:00,0.120,1.26,131
2023-03-11 16:50:00,0,1.30,90.6
2023-03-11 16:52:00,0.160,1.10,91.2
2023-03-11 16:54:00,0,1.82,94.8
2023-03-11 16:56:00,0,1.14,93.4
2023-03-11 16:58:00,0,1.30,160
2023-03-11 17:00:00,0,1.10,91.4
2023-03-11 17:02:00,0.0200,1.30,95.8
2023-03-11 17:04:00,0,1.82,94.4
2023-03-11 17:06:00,0.0400,1.30,95.2
2023-03-11 17:08:00,0.0400,1.30,181
2023-03-11 17:10:00,0.0400,1.10,91.1
2023-03-11 17:12:00,0.0200,1.30,96.1
2023-03-11 17:14:00,0,1.60,93.2
2023-03-11 17:16:00,0,1.34,93.0
2023-03-11 17:18:00,0,1.10,199
2023-03-11 17:20:00,0,1.30,91.5
2023-03-11 17:22:00,0,1.30,96.3
2023-03-11 17:24:00,0.0400,1.78,94.3
2023-03-11 17:26:00,0.0400,1.34,93.1
2023-03-11 17:28:00,0,1.10,218
2023-03-11 17:30:00,0,1.28,90.2
2023-03-11 17:32:00,0.0200,1.10,94.0
2023-03-11 17:34:00,0.0400,1.82,93.9
2023-03-11 17:36:00,0.0200,1.10,94.3
2023-03-11 17:38:00,0.0600,1.30,223
2023-03-11 17:40:00,0,1.30,91.1
2023-03-11 17:42:00,0,1.26,94.0
2023-03-11 17:44:00,0,1.82,93.6
2023-03-11 17:46:00,0,1.14,91.1
2023-03-11 17:48:00,0.0600,1.30,207
2023-03-11 17:50:00,0.0600,1.10,90.4
2023-03-11 17:52:00,0.0200,1.28,94.5
2023-03-11 17:54:00,0.0200,1.66,96.0
2023-03-11 17:56:00,0.100,1.32,91.5
2023-03-11 17:58:00,0.0600,1.30,191
2023-03-11 18:00:00,0.0600,1.26,91.1
2023-03-11 18:02:00,0.0200,1.30,94.0
2023-03-11 18:04:00,0,1.62,93.2
2023-03-11 18:06:00,0,1.34,91.4
2023-03-11 18:08:00,0,1.10,167
2023-03-11 18:10:00,0,1.34,92.4
2023-03-11 18:12:00,0,1.10,92.9
2023-03-11 18:14:00,0.0200,1.82,93.3
2023-03-11 18:16:00,0.0200,1.14,91.2
2023-03-11 18:18:00,0,1.30,148
2023-03-11 18:20:00,0,1.36,90.4
2023-03-11 18:22:00,0.0400,1.10,92.4
2023-03-11 18:24:00,0,1.82,91.9
2023-03-11 18:26:00,0.0200,1.10,91.7
2023-03-11 18:28:00,0,1.30,128
2023-03-11 18:30:00,0,1.14,90.9
2023-03-11 18:32:00,0,1.30,92.3
2023-03-11 18:34:00,0,1.82,91.2
2023-03-11 18:36:00,0,1.30,92.2
2023-03-11 18:38:00,0.0200,1.34,104
2023-03-11 18:40:00,0,1.10,90.0
2023-03-11 18:42:00,0.100,1.30,94.9
2023-03-11 18:44:00,0.0200,1.62,90.4
2023-03-11 18:46:00,0.0800,1.30,90.0
2023-03-11 18:48:00,0.0600,1.10,89.1
2023-03-11 18:50:00,0.0200,1.30,89.7
2023-03-11 18:52:00,0,1.32,92.0
2023-03-11 18:54:00,0,1.78,89.0
2023-03-11 18:56:00,0,1.30,89.6
2023-03-11 18:58:00,0,1.10,88.3
2023-03-11 19:00:00,0.0200,1.30,90.1
2023-03-11 19:02:00,0.0400,1.10,91.1
2023-03-11 19:04:00,0.0400,1.82,90.8
2023-03-11 19:06:00,0.100,1.10,89.5
2023-03-11 19:08:00,0.0600,1.30,87.2
2023-03-11 19:10:00,0.0400,1.32,87.6
2023-03-11 19:12:00,0.0200,1.26,90.6
2023-03-11 19:14:00,0,1.84,92.2
2023-03-11 19:16:00,0,1.10,89.2
2023-03-11 19:18:00,0,1.28,87.4
2023-03-11 19:20:00,0,1.14,87.1
2023-03-11 19:22:00,0.0200,1.30,91.5
2023-03-11 19:24:00,0,1.62,88.8
2023-03-11 19:26:00,0.0600,1.28,90.3
2023-03-11 19:28:00,0,1.28,86.6
2023-03-11 19:30:00,0,1.28,101
2023-03-11 19:32:00,0,1.30,91.4
2023-03-11 19:34:00,0,1.62,88.5
2023-03-11 19:36:00,0.0800,1.30,91.6
2023-03-11 19:38:00,0,1.10,86
2023-03-11 19:40:00,0,1.34,112
2023-03-11 19:42:00,0,1.10,90.1
2023-03-11 19:44:00,0,1.82,89.0
2023-03-11 19:46:00,0.0400,1.26,89.4
2023-03-11 19:48:00,0.0800,1.26,85.8
2023-03-11 19:50:00,0.0200,1.34,134
2023-03-11 19:52:00,0.160,1.10,89.6
2023-03-11 19:54:00,0.100,1.82,89.1
2023-03-11 19:56:00,0.0200,1.10,87.6
2023-03-11 19:58:00,0.0600,1.28,85.8
2023-03-11 20:00:00,0.0600,1.12,155
2023-03-11 20:02:00,0,1.30,94.6
2023-03-11 20:04:00,0,1.80,90.4
2023-03-11 20:06:00,0,1.26,88.4
2023-03-11 20:08:00,0,1.30,88.8
2023-03-11 20:10:00,0.0200,1.14,179
2023-03-11 20:12:00,0.0200,1.32,94.0
2023-03-11 20:14:00,0.0600,1.62,90.1
2023-03-11 20:16:00,0,1.30,89.1
2023-03-11 20:18:00,0.0400,1.10,88.4
2023-03-11 20:20:00,0.0400,1.34,201
2023-03-11 20:22:00,0,1.30,92.4
2023-03-11 20:24:00,0.0200,1.62,89.9
2023-03-11 20:26:00,0,1.30,88.4
2023-03-11 20:28:00,0,1.10,88.9
2023-03-11 20:30:00,0,1.34,216
2023-03-11 20:32:00,0,1.10,92.1
2023-03-11 20:34:00,0,1.82,91.2
2023-03-11 20:36:00,0,1.14,91.3
2023-03-11 20:38:00,0,1.30,88.5
2023-03-11 20:40:00,0.0400,1.34,217
2023-03-11 20:42:00,0.0400,1.10,91.8
2023-03-11 20:44:00,0.0200,1.80,90.3
2023-03-11 20:46:00,0.100,1.10,87.8
2023-03-11 20:48:00,0.0800,1.30,88.3
2023-03-11 20:50:00,0,1.16,205
2023-03-11 20:52:00,0,1.28,90.4
2023-03-11 20:54:00,0,1.70,87.8
2023-03-11 20:56:00,0,1.30,87.4
2023-03-11 20:58:00,0.0400,1.30,88.0
2023-03-11 21:00:00,0.0200,1.14,182
2023-03-11 21:02:00,0,1.30,90.6
2023-03-11 21:04:00,0.0400,1.62,88.8
2023-03-11 21:06:00,0.100,1.30,89.0
2023-03-11 21:08:00,0.0400,1.10,87.9
2023-03-11 21:10:00,0.0200,1.38,162
2023-03-11 21:12:00,0.0200,1.14,89.8
2023-03-11 21:14:00,0,1.82,88.2
2023-03-11 21:16:00,0,1.30,87.1
2023-03-11 21:18:00,0,1.10,87.4
2023-03-11 21:20:00,0,1.34,142
2023-03-11 21:22:00,0,1.10,90.5
2023-03-11 21:24:00,0.0200,1.82,89.1
2023-03-11 21:26:00,0,1.10,85.8
2023-03-11 21:28:00,0,1.30,89.1
2023-03-11 21:30:00,0,1.18,117
2023-03-11 21:32:00,0,1.28,89.4
2023-03-11 21:34:00,0,1.82,88.3
2023-03-11 21:36:00,0,1.10,88.9
2023-03-11 21:38:00,0,1.30,87.4
2023-03-11 21:40:00,0,1.14,96.6
2023-03-11 21:42:00,0,1.30,93.2
2023-03-11 21:44:00,0,1.62,94.1
2023-03-11 21:46:00,0,1.30,92.6
2023-03-11 21:48:00,0.0600,1.14,90.7
2023-03-11 21:50:00,0.0800,1.34,90.4
2023-03-11 21:52:00,0.120,1.28,95.5
2023-03-11 21:54:00,0.0600,1.62,96.8
2023-03-11 21:56:00,0.100,1.34,90.8
2023-03-11 21:58:00,0.0400,1.10,88.6
2023-03-11 22:00:00,0.0400,1.34,91.5
2023-03-11 22:02:00,0,1.10,94.6
2023-03-11 22:04:00,0,1.82,94.4
2023-03-11 22:06:00,0,1.30,90.8
2023-03-11 22:08:00,0,1.30,90.7
2023-03-11 22:10:00,0.0200,1.34,92.1
2023-03-11 22:12:00,0.0200,1.12,93.8
2023-03-11 22:14:00,0.0400,1.82,94.0
2023-03-11 22:16:00,0.100,1.10,90.7
2023-03-11 22:18:00,0.0200,1.30,90.1
2023-03-11 22:20:00,0.0400,1.14,89.8
2023-03-11 22:22:00,0.0200,1.30,95.3
2023-03-11 22:24:00,0,1.82,93.0
2023-03-11 22:26:00,0,1.26,89.8
2023-03-11 22:28:00,0,1.30,90.3
2023-03-11 22:30:00,0,1.10,89.5
2023-03-11 22:32:00,0,1.30,103
2023-03-11 22:34:00,0.0200,1.62,91.8
2023-03-11 22:36:00,0.0200,1.28,93.4
2023-03-11 22:38:00,0.0400,1.10,88.7
2023-03-11 22:40:00,0.0600,1.34,92.4
2023-03-11 22:42:00,0.0800,1.28,109
2023-03-11 22:44:00,0.0600,1.78,90.8
2023-03-11 22:46:00,0.0200,1.30,89.6
2023-03-11 22:48:00,0,1.10,88.4
2023-03-11 22:50:00,0,1.34,89.5
2023-03-11 22:52:00,0,1.10,128
2023-03-11 22:54:00,0,1.80,91.7
2023-03-11 22:56:00,0.0200,1.10,89.1
2023-03-11 22:58:00,0.0600,1.34,90.1
2023-03-11 23:00:00,0.0200,1.30,89.8
2023-03-11 23:02:00,0.0600,1.10,149
2023-03-11 23:04:00,0.0600,1.82,91.4
2023-03-11 23:06:00,0.0200,1.10,88.8
2023-03-11 23:08:00,0.0400,1.30,88.1
2023-03-11 23:10:00,0,1.10,88.2
2023-03-11 23:12:00,0,1.30,169
2023-03-11 23:14:00,0,1.66,93.5
2023-03-11 23:16:00,0,1.30,91.9
2023-03-11 23:18:00,0,1.30,89.7
2023-03-11 23:20:00,0.0200,1.10,90.6
2023-03-11 23:22:00,0,1.30,197
2023-03-11 23:24:00,0,1.62,92.3
2023-03-11 23:26:00,0.0200,1.30,91.9
2023-03-11 23:28:00,0,1.10,88.6
2023-03-11 23:30:00,0.0200,1.30,91.6
2023-03-11 23:32:00,0,1.30,215
2023-03-11 23:34:00,0,1.82,91.9
2023-03-11 23:36:00,0,1.30,94.9
2023-03-11 23:38:00,0,1.10,89.6
2023-03-11 23:40:00,0,1.30,89.6
2023-03-11 23:42:00,0.0400,1.14,224
2023-03-11 23:44:00,0.0200,1.82,91.6
2023-03-11 23:46:00,0,1.10,91.9
2023-03-11 23:48:00,0,1.30,89.8
2023-03-11 23:50:00,0.120,1.30,89.9
2023-03-11 23:52:00,0.0600,1.26,215
2023-03-11 23:54:00,0.100,1.82,90.5
2023-03-11 23:56:00,0.0600,1.10,91.1
2023-03-11 23:58:00,0.0400,1.30,88.8
2023-03-12 00:00:00,0,1.10,88.0
2023-03-12 00:02:00,0,1.30,201
2023-03-12 00:04:00,0,1.62,90.1
2023-03-12 00:06:00,0.0200,1.30,90.9
2023-03-12 00:08:00,0.0400,1.30,88.5
2023-03-12 00:10:00,0.0200,1.30,89.3
2023-03-12 00:12:00,0.0600,1.30,178
2023-03-12 00:14:00,0.0600,1.62,90.1
2023-03-12 00:16:00,0.0200,1.30,88.9
2023-03-12 00:18:00,0.0400,1.10,89.1
2023-03-12 00:20:00,0.0400,1.30,88.1
2023-03-12 00:22:00,0.0200,1.14,155
2023-03-12 00:24:00,0,1.82,90.4
2023-03-12 00:26:00,0,1.30,89.9
2023-03-12 00:28:00,0,1.26,88.7
2023-03-12 00:30:00,0,1.30,88.1
2023-03-12 00:32:00,0.0400,1.10,134
2023-03-12 00:34:00,0.0400,1.80,91.0
2023-03-12 00:36:00,0.0600,1.10,91.8
2023-03-12 00:38:00,0,1.30,88.6
2023-03-12 00:40:00,0.0600,1.10,87.9
2023-03-12 00:42:00,0,1.30,115
2023-03-12 00:44:00,0.0200,1.78,90.7
2023-03-12 00:46:00,0.0600,1.26,89.5
2023-03-12 00:48:00,0,1.30,88.5
2023-03-12 00:50:00,0,1.10,88.1
2023-03-12 00:52:00,0,1.28,96.9
2023-03-12 00:54:00,0.0200,1.64,88.1
2023-03-12 00:56:00,0.0800,1.30,88.9
2023-03-12 00:58:00,0.0400,1.10,87.3
2023-03-12 01:00:00,0.160,1.30,87.4
2023-03-12 01:02:00,0.0600,1.30,91.4
2023-03-12 01:04:00,0.0400,1.80,89.6
2023-03-12 01:06:00,0.0600,1.30,88.6
2023-03-12 01:08:00,0.0600,1.10,87.5
2023-03-12 01:10:00,0,1.30,85.6
2023-03-12 01:12:00,0,1.10,90.8
2023-03-12 01:14:00,0,1.82,90.2
2023-03-12 01:16:00,0,1.14,86.7
2023-03-12 01:18:00,0.0200,1.30,88.2
2023-03-12 01:20:00,0.0200,1.30,85.8
2023-03-12 01:22:00,0.0400,1.26,91.8
2023-03-12 01:24:00,0,1.82,88.7
2023-03-12 01:26:00,0.0200,1.10,86.6
2023-03-12 01:28:00,0.0200,1.30,87.9
2023-03-12 01:30:00,0.0200,1.10,87.7
2023-03-12 01:32:00,0,1.30,90.1
2023-03-12 01:34:00,0,1.60,87.9
2023-03-12 01:36:00,0,1.30,89.4
2023-03-12 01:38:00,0,1.30,89.1
2023-03-12 01:40:00,0,1.10,84.2
2023-03-12 01:42:00,0,1.30,89.0
2023-03-12 01:44:00,0.0200,1.60,99.6
2023-03-12 01:46:00,0,1.30,86.9
2023-03-12 01:48:00,0.0400,1.10,84.3
2023-03-12 01:50:00,0.0400,1.30,85.8
2023-03-12 01:52:00,0.0600,1.14,88.8
2023-03-12 01:54:00,0.0400,1.82,122
2023-03-12 01:56:00,0.0200,1.30,86.7
2023-03-12 01:58:00,0,1.10,85.9
2023-03-12 02:00:00,0,1.30,85.0
2023-03-12 02:02:00,0,1.14,87.1
2023-03-12 02:04:00,0,1.82,137
2023-03-12 02:06:00,0,1.10,85.7
2023-03-12 02:08:00,0,1.30,85
2023-03-12 02:10:00,0.0400,1.14,87.9
2023-03-12 02:12:00,0.0200,1.30,88.8
2023-03-12 02:14:00,0,1.82,159
2023-03-12 02:16:00,0.0200,1.10,87.0
2023-03-12 02:18:00,0.0800,1.28,85.5
2023-03-12 02:20:00,0,1.10,85.2
2023-03-12 02:22:00,0,1.30,88.4
2023-03-12 02:24:00,0,1.62,178
2023-03-12 02:26:00,0,1.30,89.8
2023-03-12 02:28:00,0.0200,1.14,87.5
2023-03-12 02:30:00,0.0200,1.30,87.5
2023-03-12 02:32:00,0.0400,1.30,95.1
2023-03-12 02:34:00,0,1.62,207
2023-03-12 02:36:00,0.0400,1.30,94.1
2023-03-12 02:38:00,0.0600,1.10,90.2
2023-03-12 02:40:00,0,1.30,92.8
2023-03-12 02:42:00,0.0400,1.14,95.8
2023-03-12 02:44:00,0,1.82,223
2023-03-12 02:46:00,0,1.14,91.9
2023-03-12 02:48:00,0,1.30,90.4
2023-03-12 02:50:00,0,1.30,91.5
2023-03-12 02:52:00,0,1.10,93.5
2023-03-12 02:54:00,0.0200,1.80,223
2023-03-12 02:56:00,0.0200,1.10,90.1
2023-03-12 02:58:00,0.0200,1.30,90.6
2023-03-12 03:00:00,0.160,1.10,89.8
2023-03-12 03:02:00,0.120,1.30,93.2
2023-03-12 03:04:00,0.0400,1.62,209
2023-03-12 03:06:00,0.100,1.30,90.5
2023-03-12 03:08:00,0,1.30,89.8
2023-03-12 03:10:00,0,1.14,90.8
2023-03-12 03:12:00,0,1.30,94.1
2023-03-12 03:14:00,0,1.58,185
2023-03-12 03:16:00,0.0400,1.30,92.0
