"Time","to-endpoint","to-overlay","to-stack"
2023-03-11 09:26:00,54.4,6.48,31.7
2023-03-11 09:28:00,54.5,6.60,31.4
2023-03-11 09:30:00,54.3,6.36,31.6
2023-03-11 09:32:00,70.6,49.3,31.7
2023-03-11 09:34:00,54.6,8.86,31.1
2023-03-11 09:36:00,55.4,7.34,31.7
2023-03-11 09:38:00,54.7,6.94,31.3
2023-03-11 09:40:00,53.4,6.32,31.2
2023-03-11 09:42:00,61.5,31.7,31.2
2023-03-11 09:44:00,54.8,8.74,31.6
2023-03-11 09:46:00,54.3,6.74,31.2
2023-03-11 09:48:00,53.5,6.22,31.2
2023-03-11 09:50:00,52.9,6.50,30.8
2023-03-11 09:52:00,54.9,14.9,31.4
2023-03-11 09:54:00,55.1,9.42,31.2
2023-03-11 09:56:00,54,6.72,31.2
2023-03-11 09:58:00,53.0,6.32,30.9
2023-03-11 10:00:00,53.2,6.44,30.9
2023-03-11 10:02:00,54.6,7.60,31.3
2023-03-11 10:04:00,54.8,8.46,31.4
2023-03-11 10:06:00,54.0,6.50,31.3
2023-03-11 10:08:00,54.4,6.54,31.5
2023-03-11 10:10:00,54.9,7.44,31.7
2023-03-11 10:12:00,55.6,7.96,31.7
2023-03-11 10:14:00,55.4,7.56,31.6
2023-03-11 10:16:00,54.7,6.52,31.6
2023-03-11 10:18:00,54.2,6.40,31.5
2023-03-11 10:20:00,53.8,7.60,31.5
2023-03-11 10:22:00,55.5,7.84,31.6
2023-03-11 10:24:00,55.1,7.16,31.8
2023-03-11 10:26:00,55.5,7.24,31.6
2023-03-11 10:28:00,53.7,6.22,31.5
2023-03-11 10:30:00,54.2,7.92,31.5
2023-03-11 10:32:00,55.7,8.12,31.4
2023-03-11 10:34:00,54.9,7.40,31.7
2023-03-11 10:36:00,56.0,7.30,31.8
2023-03-11 10:38:00,53.3,6.38,31.2
2023-03-11 10:40:00,53.4,8.08,31.0
2023-03-11 10:42:00,56.0,8.12,31.9
2023-03-11 10:44:00,62.1,12.0,31.2
2023-03-11 10:46:00,53.0,6.26,31.0
2023-03-11 10:48:00,53.6,6.50,31.0
2023-03-11 10:50:00,53.7,7.36,31.1
2023-03-11 10:52:00,54.4,7.82,31.1
2023-03-11 10:54:00,71.0,25.4,31.1
2023-03-11 10:56:00,53.2,6.60,31.0
2023-03-11 10:58:00,54.4,7.02,31.0
2023-03-11 11:00:00,52.8,6.64,31.0
2023-03-11 11:02:00,54.9,8.02,31.3
2023-03-11 11:04:00,80.2,45.6,31.4
2023-03-11 11:06:00,54.3,7.40,31.4
2023-03-11 11:08:00,52.9,6.46,30.9
2023-03-11 11:10:00,52.4,6.24,30.7
2023-03-11 11:12:00,55.4,7.90,31.6
2023-03-11 11:14:00,87.0,62.4,31.3
2023-03-11 11:16:00,54.0,8.06,31.3
2023-03-11 11:18:00,51.9,6.22,30.5
2023-03-11 11:20:00,52.6,6.48,30.5
2023-03-11 11:22:00,53.8,7.64,31.0
2023-03-11 11:24:00,93.9,80.5,30.9
2023-03-11 11:26:00,53.7,8,31.3
2023-03-11 11:28:00,52.9,6.30,31.1
2023-03-11 11:30:00,53.8,7.04,30.9
2023-03-11 11:32:00,54.3,7.70,31.3
2023-03-11 11:34:00,100,94.4,31.8
2023-03-11 11:36:00,56.8,7.86,32.4
2023-03-11 11:38:00,54.8,6.52,31.7
2023-03-11 11:40:00,54.0,6.48,31.4
2023-03-11 11:42:00,56.0,7.88,31.8
2023-03-11 11:44:00,94.6,91.7,31.6
2023-03-11 11:46:00,55.7,7.28,32.1
2023-03-11 11:48:00,54.2,6.40,31.5
2023-03-11 11:50:00,53.2,6.28,31.2
2023-03-11 11:52:00,56.2,8.82,32.1
2023-03-11 11:54:00,85.6,83.2,31.9
2023-03-11 11:56:00,54.9,6.54,31.5
2023-03-11 11:58:00,53.4,6.26,31.3
2023-03-11 12:00:00,54.1,6.48,31.5
2023-03-11 12:02:00,55.7,9.74,31.5
2023-03-11 12:04:00,78.0,66.9,31.4
2023-03-11 12:06:00,54.2,6.60,31.3
2023-03-11 12:08:00,53.5,6.76,31.2
2023-03-11 12:10:00,53.5,6.62,30.9
2023-03-11 12:12:00,55.0,9.04,31.7
2023-03-11 12:14:00,71.0,51.5,31.5
2023-03-11 12:16:00,53.8,6.46,31.2
2023-03-11 12:18:00,53.8,7.10,30.9
2023-03-11 12:20:00,54.0,6.44,31.5
2023-03-11 12:22:00,55.2,9.02,31.8
2023-03-11 12:24:00,63.4,36.2,31
2023-03-11 12:26:00,53.9,6.32,31.5
2023-03-11 12:28:00,52.9,6.68,30.8
2023-03-11 12:30:00,53.0,6.26,31.1
2023-03-11 12:32:00,54.7,8.40,31.4
2023-03-11 12:34:00,56.6,20.9,30.9
2023-03-11 12:36:00,54.5,7.18,30.9
2023-03-11 12:38:00,53.0,7.26,30.7
2023-03-11 12:40:00,52.7,6.34,30.8
2023-03-11 12:42:00,54.6,7.88,31.0
2023-03-11 12:44:00,53.1,7.18,30.7
2023-03-11 12:46:00,53.5,6.52,30.9
2023-03-11 12:48:00,52.2,7.88,30.8
2023-03-11 12:50:00,53.7,6.96,30.8
2023-03-11 12:52:00,53.3,7.64,30.7
2023-03-11 12:54:00,53.5,7.44,30.7
2023-03-11 12:56:00,54.0,6.64,31.2
2023-03-11 12:58:00,51.7,8.18,30.3
2023-03-11 13:00:00,52.2,6.60,30.5
2023-03-11 13:02:00,53.6,7.80,30.9
2023-03-11 13:04:00,53.9,7.40,31
2023-03-11 13:06:00,53.8,6.78,30.9
2023-03-11 13:08:00,53.3,7.80,30.8
2023-03-11 13:10:00,51.6,6.44,30.3
2023-03-11 13:12:00,53.7,8,30.7
2023-03-11 13:14:00,53.3,7.52,30.8
2023-03-11 13:16:00,52.4,6.36,30.5
2023-03-11 13:18:00,52.4,7.70,30.7
2023-03-11 13:20:00,51.8,6.16,30.4
2023-03-11 13:22:00,55.2,8.28,31.1
2023-03-11 13:24:00,52.3,7.64,30.5
2023-03-11 13:26:00,58.1,9.38,30.5
2023-03-11 13:28:00,52,6.84,30.3
2023-03-11 13:30:00,53.6,7.40,30.7
2023-03-11 13:32:00,54,7.92,31.0
2023-03-11 13:34:00,52.8,8.20,30.7
2023-03-11 13:36:00,64.4,13.0,31.0
2023-03-11 13:38:00,53.4,6.78,30.8
2023-03-11 13:40:00,53.3,6.50,31.1
2023-03-11 13:42:00,55.7,7.58,32.1
2023-03-11 13:44:00,56.4,8.94,31.9
2023-03-11 13:46:00,73.8,28.7,31.8
2023-03-11 13:48:00,54.1,6.50,31.4
2023-03-11 13:50:00,54.5,6.44,31.6
2023-03-11 13:52:00,55.5,7.64,32.0
2023-03-11 13:54:00,56.5,9.08,32
2023-03-11 13:56:00,79.7,42.9,31.8
2023-03-11 13:58:00,54.0,6.42,31.5
2023-03-11 14:00:00,53.9,6.24,31.4
2023-03-11 14:02:00,54.9,8.06,31.3
2023-03-11 14:04:00,55.0,8.42,31.5
2023-03-11 14:06:00,87.5,60.1,31.7
2023-03-11 14:08:00,53.9,6.40,31.2
2023-03-11 14:10:00,54.2,7.18,31.3
2023-03-11 14:12:00,54.8,7.86,31.2
2023-03-11 14:14:00,54.2,7.68,31.5
2023-03-11 14:16:00,92.8,74.2,31.2
2023-03-11 14:18:00,53.5,6.20,31.4
2023-03-11 14:20:00,53.2,7.26,31.1
2023-03-11 14:22:00,55.1,7.82,31.5
2023-03-11 14:24:00,54.0,7.22,31.1
2023-03-11 14:26:00,98.7,89.9,31.4
2023-03-11 14:28:00,52.9,6.26,31.3
2023-03-11 14:30:00,53.9,7.86,31.5
2023-03-11 14:32:00,54.7,7.76,31.4
2023-03-11 14:34:00,53.9,7.70,31.0
2023-03-11 14:36:00,97.1,93.6,31.3
2023-03-11 14:38:00,53.1,6.64,30.9
2023-03-11 14:40:00,53.4,7.92,31.0
2023-03-11 14:42:00,55.6,8.46,31.3
2023-03-11 14:44:00,53.4,7.50,30.7
2023-03-11 14:46:00,89.9,89.0,30.9
2023-03-11 14:48:00,53.1,6.52,30.7
2023-03-11 14:50:00,52.9,7.18,31.0
2023-03-11 14:52:00,54.5,7.90,31.1
2023-03-11 14:54:00,53.4,7.20,31.0
2023-03-11 14:56:00,79.8,76.5,30.8
2023-03-11 14:58:00,54.1,6.98,31.0
2023-03-11 15:00:00,52.2,6.74,30.5
2023-03-11 15:02:00,54.6,7.94,31.1
2023-03-11 15:04:00,53.4,7.24,30.7
2023-03-11 15:06:00,74.2,62.8,31.1
2023-03-11 15:08:00,52.7,6.32,30.9
2023-03-11 15:10:00,52.6,6.72,30.7
2023-03-11 15:12:00,53.4,7.60,30.6
2023-03-11 15:14:00,54.5,7.98,31.0
2023-03-11 15:16:00,67.0,47.8,31.1
2023-03-11 15:18:00,52.0,6.56,30.1
2023-03-11 15:20:00,52.1,6.72,30.3
2023-03-11 15:22:00,53.2,7.76,30.8
2023-03-11 15:24:00,53.4,7.44,30.7
2023-03-11 15:26:00,60.0,31.2,31.2
2023-03-11 15:28:00,52.5,6.56,30.5
2023-03-11 15:30:00,51.4,6.92,30.0
2023-03-11 15:32:00,53.4,7.98,30.5
2023-03-11 15:34:00,52.9,7.40,30.6
2023-03-11 15:36:00,55.3,17.3,31.2
2023-03-11 15:38:00,51.3,6.60,29.9
2023-03-11 15:40:00,51.2,6.66,30.2
2023-03-11 15:42:00,53.7,8.82,30.7
2023-03-11 15:44:00,52.3,7.26,30.4
2023-03-11 15:46:00,53.6,7.94,30.9
2023-03-11 15:48:00,51.4,6.26,30.3
2023-03-11 15:50:00,51.3,6.72,30.0
2023-03-11 15:52:00,53.6,8.36,30.7
2023-03-11 15:54:00,52.3,7.18,30.4
2023-03-11 15:56:00,52.8,6.34,30.7
2023-03-11 15:58:00,50.6,6.28,29.7
2023-03-11 16:00:00,50.8,6.74,29.7
2023-03-11 16:02:00,53.4,9.10,30.6
2023-03-11 16:04:00,52.5,7.36,30.4
2023-03-11 16:06:00,51.3,6.26,30.1
2023-03-11 16:08:00,51.1,6.58,29.7
2023-03-11 16:10:00,50.8,6.84,29.6
2023-03-11 16:12:00,53.2,9.18,30.9
2023-03-11 16:14:00,52.4,7.30,30.2
2023-03-11 16:16:00,51.2,6.24,30.2
2023-03-11 16:18:00,51.9,6.98,29.9
2023-03-11 16:20:00,51.0,6.30,30.0
2023-03-11 16:22:00,53.0,8.70,30.4
2023-03-11 16:24:00,52.0,7.06,29.9
2023-03-11 16:26:00,51.3,6.32,29.8
2023-03-11 16:28:00,55.8,9.80,29.7
2023-03-11 16:30:00,50.4,6.36,29.5
2023-03-11 16:32:00,52.7,9.00,30.4
2023-03-11 16:34:00,52.6,7.68,30.0
2023-03-11 16:36:00,52.8,7.20,30
2023-03-11 16:38:00,60.7,13.6,29.5
2023-03-11 16:40:00,50.2,6.42,29.2
2023-03-11 16:42:00,51.0,8.14,29.6
2023-03-11 16:44:00,51.0,7.36,29.4
2023-03-11 16:46:00,51.6,6.48,30.1
2023-03-11 16:48:00,69.7,31.8,29.4
2023-03-11 16:50:00,53.1,6.86,30.7
2023-03-11 16:52:00,53.0,7.66,30.5
2023-03-11 16:54:00,55.5,7.44,31.8
2023-03-11 16:56:00,55.2,6.28,32.0
2023-03-11 16:58:00,81.2,47.4,31.8
2023-03-11 17:00:00,53.7,6.12,31.6
2023-03-11 17:02:00,55.9,7.88,32.0
2023-03-11 17:04:00,55.3,7.32,31.8
2023-03-11 17:06:00,56.2,6.84,32.2
2023-03-11 17:08:00,88.0,61.7,31.7
2023-03-11 17:10:00,53.5,6.24,31.4
2023-03-11 17:12:00,56.3,7.98,31.9
2023-03-11 17:14:00,54.6,7.16,31.5
2023-03-11 17:16:00,54.9,6.64,31.5
2023-03-11 17:18:00,92.0,75.5,31.2
2023-03-11 17:20:00,53.8,6.46,31.2
2023-03-11 17:22:00,56.2,8.36,31.8
2023-03-11 17:24:00,55.0,7.72,31.6
2023-03-11 17:26:00,54.8,6.66,31.6
2023-03-11 17:28:00,96.7,89.6,31.7
2023-03-11 17:30:00,52.8,6.60,30.8
2023-03-11 17:32:00,54.8,7.56,31.6
2023-03-11 17:34:00,54.5,7.96,31.4
2023-03-11 17:36:00,55.4,7.04,31.9
2023-03-11 17:38:00,97.8,94.5,31.0
2023-03-11 17:40:00,53.5,6.48,31.1
2023-03-11 17:42:00,55,7.74,31.3
2023-03-11 17:44:00,54.2,8.42,30.9
2023-03-11 17:46:00,53.5,6.38,31.2
2023-03-11 17:48:00,88,88.2,30.9
2023-03-11 17:50:00,53.0,6.34,31.1
2023-03-11 17:52:00,55.0,7.90,31.5
2023-03-11 17:54:00,55.1,9.00,31.8
2023-03-11 17:56:00,53.9,6.42,31.2
2023-03-11 17:58:00,81.9,78.2,31.0
2023-03-11 18:00:00,53.4,6.58,31.1
2023-03-11 18:02:00,54.8,7.94,31.2
2023-03-11 18:04:00,53.7,8.30,31.2
2023-03-11 18:06:00,53.8,6.48,31.1
2023-03-11 18:08:00,73.4,63.3,30.4
2023-03-11 18:10:00,53.8,7.60,31.0
2023-03-11 18:12:00,54.0,7.76,31.1
2023-03-11 18:14:00,53.9,8.46,30.9
2023-03-11 18:16:00,53.7,6.28,31.2
2023-03-11 18:18:00,67.4,49.8,30.4
2023-03-11 18:20:00,52.7,7.12,30.6
2023-03-11 18:22:00,53.5,8.10,30.8
2023-03-11 18:24:00,53.6,7.46,30.8
2023-03-11 18:26:00,53.8,6.68,31.2
2023-03-11 18:28:00,61.8,34.9,31.0
2023-03-11 18:30:00,52.3,7.66,30.9
2023-03-11 18:32:00,53.6,8.20,30.5
2023-03-11 18:34:00,53.2,7.40,30.6
2023-03-11 18:36:00,54.2,7.14,30.9
2023-03-11 18:38:00,53.9,20,30.3
2023-03-11 18:40:00,51.8,7.76,30.4
2023-03-11 18:42:00,55.1,8.70,31.1
2023-03-11 18:44:00,52.6,7.22,30.5
2023-03-11 18:46:00,52.9,6.46,30.7
2023-03-11 18:48:00,51.4,7.38,30.3
2023-03-11 18:50:00,51.9,7.42,30.3
2023-03-11 18:52:00,53.4,8.10,30.5
2023-03-11 18:54:00,51.7,7.36,29.9
2023-03-11 18:56:00,52.3,6.80,30.5
2023-03-11 18:58:00,51.6,6.66,30.0
2023-03-11 19:00:00,52.2,7.46,30.4
2023-03-11 19:02:00,52.7,7.96,30.4
2023-03-11 19:04:00,52.9,7.50,30.4
2023-03-11 19:06:00,52.2,6.68,30.6
2023-03-11 19:08:00,50.9,6.44,29.9
2023-03-11 19:10:00,51.2,6.54,29.9
2023-03-11 19:12:00,52.4,8.18,29.9
2023-03-11 19:14:00,53.6,7.94,30.6
2023-03-11 19:16:00,51.6,7.32,30.2
2023-03-11 19:18:00,51,6.52,29.9
2023-03-11 19:20:00,50.9,6.34,29.8
2023-03-11 19:22:00,53.0,8.02,30.4
2023-03-11 19:24:00,51.5,7.10,30.1
2023-03-11 19:26:00,52.0,7.84,30.5
2023-03-11 19:28:00,50.3,6.46,29.8
2023-03-11 19:30:00,59.3,11.0,30.3
2023-03-11 19:32:00,52.9,7.92,30.5
2023-03-11 19:34:00,51.3,7.38,29.8
2023-03-11 19:36:00,53.2,8.18,30.2
2023-03-11 19:38:00,50.2,6.20,29.6
2023-03-11 19:40:00,64.0,18.8,29.3
2023-03-11 19:42:00,52.3,7.62,30.2
2023-03-11 19:44:00,51.8,7.52,29.7
2023-03-11 19:46:00,51.7,7.74,29.9
2023-03-11 19:48:00,50.0,6.40,29.4
2023-03-11 19:50:00,70.8,33.5,29.8
2023-03-11 19:52:00,51.7,8.12,29.8
2023-03-11 19:54:00,51.7,7.42,29.9
2023-03-11 19:56:00,51.0,6.58,30.0
2023-03-11 19:58:00,50,6.52,29.3
2023-03-11 20:00:00,76.9,48.4,29.5
2023-03-11 20:02:00,54.4,9.32,30.8
2023-03-11 20:04:00,52.6,7.46,30.3
2023-03-11 20:06:00,51.7,6.52,30.1
2023-03-11 20:08:00,52.0,6.60,30.3
2023-03-11 20:10:00,85.5,62.8,30.4
2023-03-11 20:12:00,53.7,9.34,31.0
2023-03-11 20:14:00,52.4,7.20,30.5
2023-03-11 20:16:00,52.3,6.46,30.3
2023-03-11 20:18:00,51.5,6.82,30.0
2023-03-11 20:20:00,92.9,77.7,30.3
2023-03-11 20:22:00,53.1,8.94,30.4
2023-03-11 20:24:00,52.4,7.42,30.2
2023-03-11 20:26:00,51.8,6.34,30.2
2023-03-11 20:28:00,52.0,6.32,30.5
2023-03-11 20:30:00,95.5,90.4,30.1
2023-03-11 20:32:00,52.8,8.72,30.6
2023-03-11 20:34:00,53.1,7.92,30.2
2023-03-11 20:36:00,53.6,6.96,30.8
2023-03-11 20:38:00,51.5,6.90,30.1
2023-03-11 20:40:00,94.5,93.2,29.5
2023-03-11 20:42:00,52.8,8.62,30.4
2023-03-11 20:44:00,52.6,7.38,30.4
2023-03-11 20:46:00,51.4,6.26,30.1
2023-03-11 20:48:00,51.3,6.96,30.0
2023-03-11 20:50:00,86.5,88.5,30.4
2023-03-11 20:52:00,52.4,7.96,30.0
2023-03-11 20:54:00,51.0,7.22,29.6
2023-03-11 20:56:00,51.2,6.58,29.6
2023-03-11 20:58:00,50.8,7.30,29.9
2023-03-11 21:00:00,76.8,75.2,29.5
2023-03-11 21:02:00,52.5,8.10,29.9
2023-03-11 21:04:00,51.6,7.26,29.9
2023-03-11 21:06:00,52,7.04,30.0
2023-03-11 21:08:00,50.7,7.20,30.1
2023-03-11 21:10:00,71,61.3,29.8
2023-03-11 21:12:00,52.0,8,29.7
2023-03-11 21:14:00,51.1,7.74,29.4
2023-03-11 21:16:00,51.0,6.42,29.7
2023-03-11 21:18:00,50.4,7.22,29.8
2023-03-11 21:20:00,65.3,46.9,29.9
2023-03-11 21:22:00,52.4,8.26,29.9
2023-03-11 21:24:00,51.4,8.18,29.5
2023-03-11 21:26:00,50.0,6.24,29.5
2023-03-11 21:28:00,51.4,7.64,30.1
2023-03-11 21:30:00,56.6,31.5,29.1
2023-03-11 21:32:00,51.6,8.16,29.6
2023-03-11 21:34:00,50.8,8.16,29.4
2023-03-11 21:36:00,52.0,7.04,29.9
2023-03-11 21:38:00,50.6,7.38,29.5
2023-03-11 21:40:00,50.8,16.6,29.3
2023-03-11 21:42:00,54.4,7.96,30.9
2023-03-11 21:44:00,54.4,8.58,31.1
2023-03-11 21:46:00,54.6,6.60,31.4
2023-03-11 21:48:00,53.3,6.38,31.0
2023-03-11 21:50:00,53.1,6.36,30.9
2023-03-11 21:52:00,55.7,7.98,31.8
2023-03-11 21:54:00,55.6,9.40,31.8
2023-03-11 21:56:00,53.6,6.34,30.9
2023-03-11 21:58:00,51.9,6.10,30.6
2023-03-11 22:00:00,53.9,6.54,31
2023-03-11 22:02:00,55.1,7.68,31.8
2023-03-11 22:04:00,54.6,8.62,31.2
2023-03-11 22:06:00,53.4,6.42,31.0
2023-03-11 22:08:00,53.2,6.46,31.0
2023-03-11 22:10:00,53.7,7.40,31
2023-03-11 22:12:00,54.5,7.78,31.5
2023-03-11 22:14:00,54.2,8.70,31.0
2023-03-11 22:16:00,53.4,6.40,30.9
2023-03-11 22:18:00,52.8,6.48,30.8
2023-03-11 22:20:00,52.3,6.62,30.9
2023-03-11 22:22:00,55.6,7.92,31.8
2023-03-11 22:24:00,54,7.98,31.0
2023-03-11 22:26:00,52.6,6.88,30.4
2023-03-11 22:28:00,52.9,6.36,31.0
2023-03-11 22:30:00,51.6,7.30,30.6
2023-03-11 22:32:00,60.5,11.0,31.4
2023-03-11 22:34:00,53.6,7.24,31.0
2023-03-11 22:36:00,54.8,7.30,31.3
2023-03-11 22:38:00,51.8,6.26,30.6
2023-03-11 22:40:00,53.3,7.94,31.2
2023-03-11 22:42:00,64.3,14.0,31.1
2023-03-11 22:44:00,53.0,7.34,30.5
2023-03-11 22:46:00,52.6,6.60,30.4
2023-03-11 22:48:00,51.7,6.48,30.3
2023-03-11 22:50:00,51.7,7.54,30.3
2023-03-11 22:52:00,69.2,28.3,30.3
2023-03-11 22:54:00,53.5,7.36,30.9
2023-03-11 22:56:00,52.0,6.74,30.4
2023-03-11 22:58:00,52.7,6.98,30.4
2023-03-11 23:00:00,52.0,7.42,30.4
2023-03-11 23:02:00,75.6,42.5,30.5
2023-03-11 23:04:00,53.3,7.52,30.5
2023-03-11 23:06:00,51.8,6.60,30.4
2023-03-11 23:08:00,51.7,6.40,30.1
2023-03-11 23:10:00,51.0,7.14,30.1
2023-03-11 23:12:00,81.6,56.3,30.8
2023-03-11 23:14:00,54.6,7.84,31.1
2023-03-11 23:16:00,53.8,6.90,31.2
2023-03-11 23:18:00,52.7,6.46,30.6
2023-03-11 23:20:00,53.3,6.42,30.9
2023-03-11 23:22:00,92.7,73.5,31.0
2023-03-11 23:24:00,53.9,7.16,31.2
2023-03-11 23:26:00,53.5,7.46,31.0
2023-03-11 23:28:00,52,6.10,30.5
2023-03-11 23:30:00,54.0,6.86,30.8
2023-03-11 23:32:00,97.3,86.7,30.9
2023-03-11 23:34:00,53.7,7.46,30.8
2023-03-11 23:36:00,55.3,8.26,31.3
2023-03-11 23:38:00,52.5,6.26,30.8
2023-03-11 23:40:00,52.6,6.52,30.5
2023-03-11 23:42:00,97.9,95.3,31.1
2023-03-11 23:44:00,53.4,7.50,30.6
2023-03-11 23:46:00,53.4,7.58,31.0
2023-03-11 23:48:00,52.7,6.56,30.5
2023-03-11 23:50:00,52.6,6.58,30.7
2023-03-11 23:52:00,92.3,92.2,30.9
2023-03-11 23:54:00,52.8,7.46,30.3
2023-03-11 23:56:00,53.0,7.04,31.0
2023-03-11 23:58:00,52.0,6.46,30.3
2023-03-12 00:00:00,51.4,6.26,30.3
2023-03-12 00:02:00,85.1,85.1,30.7
2023-03-12 00:04:00,52.5,7.30,30.4
2023-03-12 00:06:00,53.0,7.06,30.8
2023-03-12 00:08:00,51.8,6.60,30.1
2023-03-12 00:10:00,52.4,6.44,30.4
2023-03-12 00:12:00,77.3,70.3,30.9
2023-03-12 00:14:00,52.4,7.48,30.3
2023-03-12 00:16:00,52.0,6.74,30.2
2023-03-12 00:18:00,52.0,6.82,30.3
2023-03-12 00:20:00,51.5,6.60,30.1
2023-03-12 00:22:00,69.1,55.4,30.5
2023-03-12 00:24:00,52.7,7.62,30.2
2023-03-12 00:26:00,52.7,6.70,30.5
2023-03-12 00:28:00,51.5,6.82,30.3
2023-03-12 00:30:00,51.5,6.46,30.2
2023-03-12 00:32:00,63.2,40.4,30.5
2023-03-12 00:34:00,52.7,8.08,30.2
2023-03-12 00:36:00,53.7,7.30,30.8
2023-03-12 00:38:00,51.6,6.94,30.0
2023-03-12 00:40:00,51.4,6.34,30.1
2023-03-12 00:42:00,57.6,26.9,30.6
2023-03-12 00:44:00,52.8,7.54,30.3
2023-03-12 00:46:00,52.3,6.86,30.3
2023-03-12 00:48:00,51.4,7.06,30.0
2023-03-12 00:50:00,51.3,6.84,29.9
2023-03-12 00:52:00,53.3,13.0,30.6
2023-03-12 00:54:00,51.0,7.32,29.8
2023-03-12 00:56:00,52.0,6.96,30.0
2023-03-12 00:58:00,50.8,6.64,29.9
2023-03-12 01:00:00,51.2,6.34,29.9
2023-03-12 01:02:00,52.9,8.04,30.4
2023-03-12 01:04:00,52.2,7.48,30.0
2023-03-12 01:06:00,51.6,7.20,29.8
2023-03-12 01:08:00,50.4,7.42,29.7
2023-03-12 01:10:00,49.8,6.56,29.2
2023-03-12 01:12:00,52.6,7.90,30.3
2023-03-12 01:14:00,52.4,7.66,30.2
2023-03-12 01:16:00,50.5,6.58,29.7
2023-03-12 01:18:00,50.9,7.60,29.7
2023-03-12 01:20:00,50.1,6.38,29.3
2023-03-12 01:22:00,53.2,8.30,30.2
2023-03-12 01:24:00,51.2,7.98,29.5
2023-03-12 01:26:00,50.5,6.54,29.6
2023-03-12 01:28:00,50.7,7.52,29.7
2023-03-12 01:30:00,51.0,7.12,29.6
2023-03-12 01:32:00,52.2,7.86,30.1
2023-03-12 01:34:00,50.5,7.74,29.6
2023-03-12 01:36:00,52.3,7.18,30
2023-03-12 01:38:00,51.3,7.88,29.9
2023-03-12 01:40:00,48.9,6.36,28.9
2023-03-12 01:42:00,51.4,7.98,29.6
2023-03-12 01:44:00,58.1,12.2,29.4
2023-03-12 01:46:00,50.9,6.44,29.6
2023-03-12 01:48:00,49.2,6.16,29
2023-03-12 01:50:00,50.1,6.46,29.2
2023-03-12 01:52:00,51.3,7.72,29.8
2023-03-12 01:54:00,67.4,24.1,30.2
2023-03-12 01:56:00,50.8,6.34,29.5
2023-03-12 01:58:00,50.0,6.28,29.6
2023-03-12 02:00:00,49.6,6.46,29.0
2023-03-12 02:02:00,50.3,7.78,29.1
2023-03-12 02:04:00,70.3,36.9,29.6
2023-03-12 02:06:00,49.8,6.46,29.4
2023-03-12 02:08:00,49.6,6.46,29.0
2023-03-12 02:10:00,51.0,7.42,29.5
2023-03-12 02:12:00,51.4,7.90,29.5
2023-03-12 02:14:00,77.8,51.4,29.6
2023-03-12 02:16:00,50.8,6.42,29.7
2023-03-12 02:18:00,49.8,6.48,29.3
2023-03-12 02:20:00,49.1,6.94,29.2
2023-03-12 02:22:00,51.1,8.04,29.2
2023-03-12 02:24:00,82.7,65.8,29.6
2023-03-12 02:26:00,52.7,6.88,30.2
2023-03-12 02:28:00,51.1,6.22,30.1
2023-03-12 02:30:00,50.8,6.92,29.8
2023-03-12 02:32:00,55.5,8.04,31.6
2023-03-12 02:34:00,95.5,80.4,31.2
2023-03-12 02:36:00,55.4,7.18,31.5
2023-03-12 02:38:00,52.9,6.20,31.1
