"Time","172.16.66.34:9796","172.16.66.35:9796","172.16.66.37:9796"
2023-03-11 08:00:00,0.0334,0.00932,0.0125
2023-03-11 08:02:00,0.0310,0.0132,0.0191
2023-03-11 08:04:00,0.0342,0.00993,0.0165
2023-03-11 08:06:00,0.0252,0.00968,0.0190
2023-03-11 08:08:00,0.0343,0.00996,0.0173
2023-03-11 08:10:00,0.0210,0.0101,0.0188
2023-03-11 08:12:00,0.0362,0.0116,0.0199
2023-03-11 08:14:00,0.0267,0.0100,0.0183
2023-03-11 08:16:00,0.0435,0.0106,0.0189
2023-03-11 08:18:00,0.0333,0.00619,0.0191
2023-03-11 08:20:00,0.0361,0.00960,0.0192
2023-03-11 08:22:00,0.0359,0.0118,0.0188
2023-03-11 08:24:00,0.0275,0.0105,0.0178
2023-03-11 08:26:00,0.0353,0.0106,0.0157
2023-03-11 08:28:00,0.0271,0.0114,0.0199
2023-03-11 08:30:00,0.0343,0.01000,0.0169
2023-03-11 08:32:00,0.0217,0.0116,0.0193
2023-03-11 08:34:00,0.0346,0.00989,0.0205
2023-03-11 08:36:00,0.0292,0.00960,0.0184
2023-03-11 08:38:00,0.0347,0.0125,0.0181
2023-03-11 08:40:00,0.0319,0.0101,0.0183
2023-03-11 08:42:00,0.0331,0.0110,0.0188
2023-03-11 08:44:00,0.0345,0.0101,0.0154
2023-03-11 08:46:00,0.0268,0.0107,0.0187
2023-03-11 08:48:00,0.0338,0.0102,0.0159
2023-03-11 08:50:00,0.0228,0.00976,0.0193
2023-03-11 08:52:00,0.0391,0.0106,0.0174
2023-03-11 08:54:00,0.0232,0.0143,0.0191
2023-03-11 08:56:00,0.0358,0.00991,0.0133
2023-03-11 08:58:00,0.0288,0.0107,0.0177
2023-03-11 09:00:00,0.0317,0.00994,0.0180
2023-03-11 09:02:00,0.0330,0.0105,0.0198
2023-03-11 09:04:00,0.0281,0.00995,0.0194
2023-03-11 09:06:00,0.0344,0.0104,0.0162
2023-03-11 09:08:00,0.0168,0.0112,0.0186
2023-03-11 09:10:00,0.0331,0.00983,0.0159
2023-03-11 09:12:00,0.0218,0.0102,0.0142
2023-03-11 09:14:00,0.0337,0.0100,0.0171
2023-03-11 09:16:00,0.0296,0.00984,0.0185
2023-03-11 09:18:00,0.0334,0.0124,0.0181
2023-03-11 09:20:00,0.0337,0.00914,0.0182
2023-03-11 09:22:00,0.0303,0.00985,0.0181
2023-03-11 09:24:00,0.0311,0.00985,0.0153
