"Time","Transmit Total (172.16.66.34:9796)","Transmit Total (172.16.66.35:9796)","Transmit Total (172.16.66.37:9796)","Receive Total (172.16.66.34:9796)","Receive Total (172.16.66.35:9796)","Receive Total (172.16.66.37:9796)"
2023-03-11 08:56:00,215237,60796,140000,155033,30489,116069
2023-03-11 08:58:00,210069,64804,157303,148879,34760,128408
2023-03-11 09:00:00,222258,66755,144565,154109,36669,121748
2023-03-11 09:02:00,204995,75030,178618,147703,56527,136841
2023-03-11 09:04:00,320804,119455,186706,235328,110908,144278
2023-03-11 09:06:00,249595,70902,141493,155416,40928,117958
2023-03-11 09:08:00,214691,60273,141547,157231,30014,118971
2023-03-11 09:10:00,220508,67410,142400,153093,37470,119953
2023-03-11 09:12:00,204097,68435,152882,149314,45402,123270
2023-03-11 09:14:00,289099,95747,189889,223343,86556,146986
2023-03-11 09:16:00,215499,64863,153158,156163,34781,124065
2023-03-11 09:18:00,207369,58414,140918,148998,28215,118220
2023-03-11 09:20:00,216921,64671,158429,151816,34529,127618
2023-03-11 09:22:00,214069,58538,139627,162099,28050,116228
2023-03-11 09:24:00,289668,95407,196923,223198,86185,150134
2023-03-11 09:26:00,263235,90062,141462,187210,60871,118303
2023-03-11 09:28:00,210969,60237,144118,148882,30017,120932
2023-03-11 09:30:00,221060,66383,141655,153641,36133,120377
2023-03-11 09:32:00,212766,58486,137650,151622,27997,115943
2023-03-11 09:34:00,281168,96050,189115,217239,86798,146234
2023-03-11 09:36:00,243505,74486,140974,181664,44828,117977
2023-03-11 09:38:00,219450,68453,157612,147155,38525,126374
2023-03-11 09:40:00,225400,88711,143524,165201,59295,120553
2023-03-11 09:42:00,240750,84464,151061,156436,54961,123552
2023-03-11 09:44:00,293295,93687,188303,237480,84619,145680
2023-03-11 09:46:00,260682,64858,141504,196701,34672,118319
2023-03-11 09:48:00,209801,58391,139991,148953,28047,117565
2023-03-11 09:50:00,216957,64583,139920,150302,34372,118685
2023-03-11 09:52:00,214416,60666,142802,153678,30261,118888
2023-03-11 09:54:00,280244,89695,183827,218533,80393,141188
2023-03-11 09:56:00,298162,89393,158871,211928,60024,127471
2023-03-11 09:58:00,239026,84305,143207,160010,54792,120243
2023-03-11 10:00:00,224325,66708,146570,156329,36558,122850
2023-03-11 10:02:00,223625,64973,142626,173234,34814,119786
2023-03-11 10:04:00,280836,91227,183305,217569,81773,140893
2023-03-11 10:06:00,290460,73128,149478,230560,46405,123884
2023-03-11 10:08:00,212940,60202,140660,149548,29870,118726
2023-03-11 10:10:00,217164,66188,146264,152022,36154,122622
2023-03-11 10:12:00,240052,88638,143546,156228,59338,120361
2023-03-11 10:14:00,305237,113337,203452,218471,104547,151509
2023-03-11 10:16:00,287464,77176,160040,224722,54523,128625
2023-03-11 10:18:00,212324,58628,159589,151534,28281,127289
2023-03-11 10:20:00,216653,65941,142390,165760,35827,119777
2023-03-11 10:22:00,216242,65996,144537,157570,35770,120841
2023-03-11 10:24:00,288528,89414,182681,235559,79821,140535
2023-03-11 10:26:00,286210,82285,166497,223497,63588,131850
2023-03-11 10:28:00,219565,62307,141271,153161,32108,120077
2023-03-11 10:30:00,211802,64366,140585,145295,34161,119207
2023-03-11 10:32:00,216319,64989,144481,154094,34643,120687
2023-03-11 10:34:00,280811,89513,183840,218559,84835,140967
2023-03-11 10:36:00,298358,98623,193478,222976,89565,146022
2023-03-11 10:38:00,247353,85477,145935,155534,55853,122573
2023-03-11 10:40:00,208428,60790,149930,148757,30373,122269
2023-03-11 10:42:00,223834,64629,143778,174535,34443,120282
2023-03-11 10:44:00,275095,89548,187973,210448,80153,144802
2023-03-11 10:46:00,289754,93866,180518,229112,83651,139523
2023-03-11 10:48:00,217812,65147,142651,151978,34951,121062
2023-03-11 10:50:00,207629,58678,141197,147747,28197,117248
2023-03-11 10:52:00,214513,64976,143216,155414,34832,120154
2023-03-11 10:54:00,259164,89424,200763,196652,80034,149261
2023-03-11 10:56:00,286021,122448,183773,222598,114076,140924
2023-03-11 10:58:00,248655,91926,155200,156776,62549,128747
2023-03-11 11:00:00,220828,60302,140473,166641,29871,117727
2023-03-11 11:02:00,215303,64939,144258,156217,34701,120567
2023-03-11 11:04:00,245100,89402,182408,185612,79958,140570
2023-03-11 11:06:00,278845,95577,181308,217548,86455,139849
2023-03-11 11:08:00,218140,64709,146486,154034,34572,122849
2023-03-11 11:10:00,210845,58363,140215,148568,28053,116737
2023-03-11 11:12:00,215873,64813,160363,154469,34672,128660
2023-03-11 11:14:00,236848,114564,185749,168929,105742,143022
2023-03-11 11:16:00,302160,118579,190793,219075,110073,143953
2023-03-11 11:18:00,227770,64680,145416,173527,34655,122391
2023-03-11 11:20:00,208718,58757,140600,148734,28333,117055
2023-03-11 11:22:00,214420,64794,140385,153688,34571,118810
2023-03-11 11:24:00,217464,85073,172241,151308,72239,134967
2023-03-11 11:26:00,275904,93414,190297,217137,84366,143259
2023-03-11 11:28:00,220087,66499,147160,154818,36574,124695
2023-03-11 11:30:00,210822,60400,157504,146899,30045,126232
2023-03-11 11:32:00,222428,64854,144483,165870,34648,121349
2023-03-11 11:34:00,231095,91626,171967,155499,75363,136825
2023-03-11 11:36:00,295878,99382,178297,234639,90323,136579
2023-03-11 11:38:00,221208,66268,146136,153837,36140,123717
2023-03-11 11:40:00,234381,85308,141328,149263,55831,117406
2023-03-11 11:42:00,237299,90141,144023,154648,60828,120495
2023-03-11 11:44:00,220586,77710,174805,154875,56765,138110
2023-03-11 11:46:00,276928,89477,179504,216862,80121,137106
2023-03-11 11:48:00,217836,64825,160849,152540,34649,129972
2023-03-11 11:50:00,216548,58518,139654,160599,27924,116300
2023-03-11 11:52:00,209794,64705,151923,151610,34398,124442
2023-03-11 11:54:00,230401,72219,151624,173277,46359,125537
2023-03-11 11:56:00,278651,89494,179316,217345,79860,136740
2023-03-11 11:58:00,245278,90925,148355,156181,61451,124678
2023-03-11 12:00:00,218146,60355,140934,151904,29841,118052
2023-03-11 12:02:00,204680,64591,155230,147435,34334,126041
2023-03-11 12:04:00,219347,65217,144745,154061,35285,121847
2023-03-11 12:06:00,275461,89217,195463,216157,79902,144830
2023-03-11 12:08:00,238000,64839,146458,177582,34714,123713
2023-03-11 12:10:00,219169,60898,142748,155686,30585,118850
2023-03-11 12:12:00,213207,62494,141538,167572,32471,118758
2023-03-11 12:14:00,220252,64910,147085,154368,34743,124170
2023-03-11 12:16:00,275608,89279,178977,216204,79922,136685
2023-03-11 12:18:00,245189,65028,144797,178883,35046,122457
2023-03-11 12:20:00,217797,62707,154102,152741,32640,124832
2023-03-11 12:22:00,227913,82430,140948,149214,52827,117836
2023-03-11 12:24:00,255003,74524,163654,153154,44775,132926
2023-03-11 12:26:00,295058,89181,180951,229010,79887,138348
2023-03-11 12:28:00,261223,66667,148607,194440,36685,125264
2023-03-11 12:30:00,228733,67367,143972,166849,37393,121806
2023-03-11 12:32:00,204503,59314,138788,147942,28877,115916
2023-03-11 12:34:00,219585,66133,146467,154453,35961,122705
2023-03-11 12:36:00,281785,90965,181025,221191,81710,137741
2023-03-11 12:38:00,270890,66410,156953,205564,36366,128317
2023-03-11 12:40:00,218960,89817,142496,153501,60437,119912
2023-03-11 12:42:00,228581,83753,154037,146886,54157,123448
2023-03-11 12:44:00,225301,64913,146401,164744,34709,123625
2023-03-11 12:46:00,284834,89663,181256,223553,80420,137740
2023-03-11 12:48:00,285328,68699,151286,233035,40299,126236
2023-03-11 12:50:00,217699,64563,142620,153400,34292,119834
2023-03-11 12:52:00,205856,58502,140869,149402,27997,116765
2023-03-11 12:54:00,220135,64739,146091,155265,34513,122462
2023-03-11 12:56:00,286373,91426,192770,223930,81973,144167
2023-03-11 12:58:00,281281,74087,159685,217558,49817,130895
2023-03-11 13:00:00,246127,90389,161165,153237,60960,129906
2023-03-11 13:02:00,212471,58715,141149,159929,28223,117688
2023-03-11 13:04:00,230695,74788,146511,155362,44875,122848
2023-03-11 13:06:00,306366,91654,182079,242348,82495,139729
2023-03-11 13:08:00,281536,75632,165430,218381,55018,132768
2023-03-11 13:10:00,218983,64836,144659,154723,34805,120910
2023-03-11 13:12:00,204732,58408,140697,149602,28099,116953
2023-03-11 13:14:00,222479,66445,158798,154817,36252,129885
2023-03-11 13:16:00,288986,95900,182617,223085,86727,140610
2023-03-11 13:18:00,279651,79963,184217,215692,63348,141185
2023-03-11 13:20:00,225469,65158,144169,164565,34990,121443
2023-03-11 13:22:00,211228,58333,142477,151823,27886,118726
2023-03-11 13:24:00,221195,64711,143534,158661,34545,121286
2023-03-11 13:26:00,284424,95526,181552,221401,86230,139808
2023-03-11 13:28:00,305901,110420,181928,219374,98238,141093
2023-03-11 13:30:00,223377,67672,145758,154828,37503,122600
2023-03-11 13:32:00,211953,59840,157147,151716,29467,125003
2023-03-11 13:34:00,213287,66245,146073,150854,36153,122807
2023-03-11 13:36:00,275013,95545,190056,210833,86395,144028
2023-03-11 13:38:00,288890,89300,182249,235870,79835,140431
2023-03-11 13:40:00,218932,64599,144806,155157,34426,121320
2023-03-11 13:42:00,220105,60780,141215,161598,30382,118511
2023-03-11 13:44:00,211075,62987,146062,147771,32682,123592
2023-03-11 13:46:00,260061,95583,184735,198097,86436,141474
2023-03-11 13:48:00,305082,113234,184241,219820,104664,141265
2023-03-11 13:50:00,242301,64686,161499,154690,34421,129151
2023-03-11 13:52:00,213901,60604,139371,153702,30113,116778
2023-03-11 13:54:00,217935,70350,152416,147733,40212,124883
2023-03-11 13:56:00,265214,105263,182335,202497,96619,140429
2023-03-11 13:58:00,284005,91326,187491,219256,82077,144516
2023-03-11 14:00:00,226829,68731,143158,160465,38630,121198
2023-03-11 14:02:00,217934,63360,141245,153755,33009,119084
2023-03-11 14:04:00,232552,82484,142923,149124,52780,119006
2023-03-11 14:06:00,255306,119515,183188,170643,111065,140777
2023-03-11 14:08:00,283634,89279,201372,219619,79819,149894
2023-03-11 14:10:00,215008,64684,144170,152667,34490,120889
2023-03-11 14:12:00,214321,66381,147541,153272,36318,122275
2023-03-11 14:14:00,219157,60034,142970,163305,29588,120070
2023-03-11 14:16:00,218811,90979,177482,158083,79783,137232
2023-03-11 14:18:00,287984,90631,182158,226497,81338,140568
2023-03-11 14:20:00,213460,64647,143384,148814,34451,121092
2023-03-11 14:22:00,214581,64752,144473,154731,34484,120655
2023-03-11 14:24:00,207686,58618,141746,147922,28083,118295
2023-03-11 14:26:00,239494,109188,185251,153179,94508,140650
2023-03-11 14:28:00,319668,93274,187608,225393,83835,144916
2023-03-11 14:30:00,213530,64330,152937,150329,34078,125267
2023-03-11 14:32:00,225587,66484,143716,174217,36296,120322
2023-03-11 14:34:00,210374,60484,142766,149462,30045,119048
2023-03-11 14:36:00,218242,80436,159636,160213,61454,128080
2023-03-11 14:38:00,290691,91586,183971,223464,82392,141995
2023-03-11 14:40:00,207988,62560,142381,148636,32407,118574
2023-03-11 14:42:00,216608,64763,145087,155530,34622,121854
2023-03-11 14:44:00,209770,58751,161615,148559,28253,129233
2023-03-11 14:46:00,215716,84768,154283,155087,62367,125313
2023-03-11 14:48:00,301677,104570,203719,223399,96060,153153
2023-03-11 14:50:00,242530,83758,140988,164360,54045,117977
2023-03-11 14:52:00,215125,64685,144401,156550,34415,120853
2023-03-11 14:54:00,215504,58825,140776,157431,28386,117999
2023-03-11 14:56:00,211750,69924,144560,151884,42911,119979
2023-03-11 14:58:00,295283,97794,190279,224957,88595,147494
2023-03-11 15:00:00,217561,60368,143891,152472,29924,120233
2023-03-11 15:02:00,216175,64728,156131,155276,34413,127237
2023-03-11 15:04:00,211037,58669,140958,149470,28060,118010
2023-03-11 15:06:00,207783,66352,155830,146808,36177,125489
2023-03-11 15:08:00,300273,97286,186383,240003,88365,144429
2023-03-11 15:10:00,225024,60261,141157,165116,29948,117343
2023-03-11 15:12:00,224974,65913,142891,173579,35841,120132
2023-03-11 15:14:00,217349,58809,144961,152553,28268,121819
2023-03-11 15:16:00,206443,62685,141959,148850,32493,118056
2023-03-11 15:18:00,291733,107530,188992,225797,98882,146023
2023-03-11 15:20:00,261893,82495,151686,178365,52733,122417
2023-03-11 15:22:00,214673,64852,142428,154026,34544,119722
2023-03-11 15:24:00,218008,60906,146899,150724,30445,122313
2023-03-11 15:26:00,212951,62718,140819,163124,32546,118216
2023-03-11 15:28:00,302391,106727,189787,224752,97964,147214
2023-03-11 15:30:00,258913,60230,140102,198131,29805,117619
2023-03-11 15:32:00,215057,64745,141655,153882,34537,119409
2023-03-11 15:34:00,221086,62875,145749,154547,32623,121908
2023-03-11 15:36:00,207099,60695,139472,148599,30353,116062
2023-03-11 15:38:00,290431,95510,204219,223577,86298,153195
2023-03-11 15:40:00,268459,59770,140399,206078,29503,117011
2023-03-11 15:42:00,214092,66423,152111,154834,36427,124746
2023-03-11 15:44:00,230273,65164,147741,174043,35060,124622
2023-03-11 15:46:00,204988,58705,138644,148888,28290,114951
2023-03-11 15:48:00,317977,119620,185554,231135,111285,144025
2023-03-11 15:50:00,281728,64145,145788,216951,36100,120284
2023-03-11 15:52:00,211910,65577,144456,152493,35306,120694
2023-03-11 15:54:00,218471,64895,145726,154651,34545,122575
2023-03-11 15:56:00,204955,58671,154448,147250,28244,122664
2023-03-11 15:58:00,299476,97622,190656,235466,88534,148450
2023-03-11 16:00:00,291826,70873,166470,223604,46784,132060
2023-03-11 16:02:00,215748,65621,142331,167693,35336,118957
2023-03-11 16:04:00,221557,67707,145700,154875,37466,122354
2023-03-11 16:06:00,203395,58551,134642,147140,28123,112732
2023-03-11 16:08:00,288702,95336,184135,221305,86036,143183
2023-03-11 16:10:00,314311,100506,165166,223807,81034,131054
2023-03-11 16:12:00,228536,62581,142584,149774,32380,119388
2023-03-11 16:14:00,221402,64928,164723,153709,34689,133472
2023-03-11 16:16:00,211383,58502,139288,159526,28057,115907
2023-03-11 16:18:00,292601,95570,197319,226011,86529,150584
2023-03-11 16:20:00,304281,81616,173050,244198,65195,135723
2023-03-11 16:22:00,205954,60515,141810,149612,29996,118308
2023-03-11 16:24:00,231019,74722,142827,159358,44858,121090
2023-03-11 16:26:00,213323,68249,135542,145691,38335,113371
2023-03-11 16:28:00,286610,97868,190449,219620,88827,147576
2023-03-11 16:30:00,295974,93472,183627,225003,81058,143083
2023-03-11 16:32:00,204327,58853,157774,148246,28309,125446
2023-03-11 16:34:00,220223,64904,147126,154485,34669,123804
2023-03-11 16:36:00,209766,60053,147013,151558,29708,119079
2023-03-11 16:38:00,305784,119394,187968,227923,110752,145395
2023-03-11 16:40:00,318493,121241,186131,225576,112718,143464
2023-03-11 16:42:00,209187,58749,138184,155148,28396,115834
2023-03-11 16:44:00,219650,64958,145047,153012,34660,123001
2023-03-11 16:46:00,207725,58592,139236,149973,28175,115165
2023-03-11 16:48:00,256712,93488,188368,192539,84146,145767
2023-03-11 16:50:00,291474,95385,203566,223764,86047,151971
2023-03-11 16:52:00,204599,58439,140121,149657,28117,116585
2023-03-11 16:54:00,218664,64655,152109,155501,34411,125461
2023-03-11 16:56:00,223991,60732,137819,172061,30464,115251
2023-03-11 16:58:00,240757,96571,188693,178028,87491,146192
2023-03-11 17:00:00,296993,97139,184947,230530,87851,143637
2023-03-11 17:02:00,203533,58385,137408,147588,27894,115031
2023-03-11 17:04:00,242290,88715,146446,155461,59122,122743
2023-03-11 17:06:00,214749,60883,139478,154730,30495,115864
2023-03-11 17:08:00,237109,103062,197395,165017,94380,154087
2023-03-11 17:10:00,300849,105151,186317,225782,96393,148241
2023-03-11 17:12:00,204240,58548,146008,148513,28204,120525
2023-03-11 17:14:00,227153,65063,147481,168331,34928,125072
2023-03-11 17:16:00,218439,65572,141402,155429,35618,117678
2023-03-11 17:18:00,215916,88385,174965,157670,77113,136336
2023-03-11 17:20:00,289509,95425,183277,222141,86239,141946
2023-03-11 17:22:00,208696,58572,141619,150574,28246,117687
2023-03-11 17:24:00,215667,65009,146469,152693,34803,123232
2023-03-11 17:26:00,214209,65292,159333,153589,35170,127065
2023-03-11 17:28:00,313223,120088,308367,166786,105852,277035
2023-03-11 17:30:00,442387,142006,235331,247706,134197,189766
2023-03-11 17:32:00,243902,83006,142788,171058,53549,119272
2023-03-11 17:34:00,218326,64882,147678,153816,35474,124945
2023-03-11 17:36:00,224106,68346,140224,162559,38493,118542
2023-03-11 17:38:00,214460,77707,160841,149445,58837,129269
2023-03-11 17:40:00,290444,95356,184312,223215,86052,141470
2023-03-11 17:42:00,212666,60611,146413,153863,30248,122997
2023-03-11 17:44:00,209632,62838,157307,148475,32508,128525
2023-03-11 17:46:00,214279,64879,140081,152981,34699,117786
2023-03-11 17:48:00,209514,69759,165250,147420,46604,130460
2023-03-11 17:50:00,301916,95288,182381,241075,85873,140419
2023-03-11 17:52:00,216710,60299,143986,155736,29769,120129
2023-03-11 17:54:00,211320,62665,142408,154015,32317,120257
2023-03-11 17:56:00,249706,98627,139853,153225,69622,117678
2023-03-11 17:58:00,210183,66053,149910,148400,39341,123782
2023-03-11 18:00:00,294024,97450,183727,224953,88111,141267
2023-03-11 18:02:00,218783,61276,163801,156349,30860,131627
2023-03-11 18:04:00,208395,61088,140359,146647,30699,117766
2023-03-11 18:06:00,214276,64895,157706,153210,34802,126391
2023-03-11 18:08:00,222978,58476,141226,168979,28093,118464
2023-03-11 18:10:00,288012,95606,185478,223808,86589,142276
2023-03-11 18:12:00,238022,64824,147460,187527,34648,125033
2023-03-11 18:14:00,212500,61664,144378,147931,31186,121339
2023-03-11 18:16:00,216582,66287,142944,154502,36123,119124
2023-03-11 18:18:00,212180,82739,144298,151693,53131,120728
2023-03-11 18:20:00,312763,119812,196887,223769,111279,148380
2023-03-11 18:22:00,241614,65098,144329,180165,34755,121582
2023-03-11 18:24:00,206940,58651,156729,145378,28119,125907
2023-03-11 18:26:00,222814,64807,141102,170431,34575,118172
2023-03-11 18:28:00,217709,60904,145303,153905,30598,121464
2023-03-11 18:30:00,287780,95684,181965,225618,86526,139809
2023-03-11 18:32:00,256845,65234,144183,193405,34919,121663
2023-03-11 18:34:00,209474,58679,143348,148726,28208,119380
2023-03-11 18:36:00,215443,64861,142999,154662,34687,119341
2023-03-11 18:38:00,218750,60686,154765,155355,30368,125708
2023-03-11 18:40:00,314940,126994,182892,217788,118855,141040
2023-03-11 18:42:00,294695,64952,151790,204607,34718,127269
2023-03-11 18:44:00,218428,58729,142645,164413,28242,119839
2023-03-11 18:46:00,215471,65106,142378,155379,34924,118751
2023-03-11 18:48:00,222684,61968,140840,160414,31602,118908
2023-03-11 18:50:00,282686,91479,179821,216632,81995,138124
2023-03-11 18:52:00,282661,68233,152303,219191,39305,126495
2023-03-11 18:54:00,208887,59317,142199,148708,28885,118656
2023-03-11 18:56:00,211575,65291,159242,152004,35181,127149
2023-03-11 18:58:00,220735,66831,147495,152265,36775,125879
2023-03-11 19:00:00,284058,91541,195265,215607,82259,145605
2023-03-11 19:02:00,294923,76451,160988,241070,53361,130870
2023-03-11 19:04:00,212172,58730,143265,151475,28181,119345
2023-03-11 19:06:00,238654,89004,139847,159280,59501,117536
2023-03-11 19:08:00,242364,65163,143584,153359,34966,121394
2023-03-11 19:10:00,282405,90597,181330,217595,81216,137969
2023-03-11 19:12:00,290612,84367,170757,224407,65224,136909
2023-03-11 19:14:00,212938,58697,161356,149952,28269,129202
2023-03-11 19:16:00,210064,64851,141182,149043,34788,118829
2023-03-11 19:18:00,219254,74521,152291,153984,44948,126036
2023-03-11 19:20:00,299557,98813,180473,237889,89886,137532
2023-03-11 19:22:00,287003,86914,177583,225440,71438,139517
2023-03-11 19:24:00,223006,60661,141477,160554,30227,119068
2023-03-11 19:26:00,230126,87551,138210,146978,58162,116103
2023-03-11 19:28:00,262492,69613,164770,155243,39578,141922
2023-03-11 19:30:00,298426,93588,196821,214794,84014,154459
2023-03-11 19:32:00,286898,92192,202071,223887,80387,151857
2023-03-11 19:34:00,217860,60694,141046,151419,30280,118858
2023-03-11 19:36:00,203669,62942,145635,146502,32852,119468
2023-03-11 19:38:00,228491,64838,146211,174643,34716,123002
2023-03-11 19:40:00,261272,89060,180811,200630,79796,138038
2023-03-11 19:42:00,286513,95626,186649,228883,86495,145350
2023-03-11 19:44:00,244614,87297,145148,153802,57783,123111
2023-03-11 19:46:00,230289,82788,139084,149530,53183,115162
2023-03-11 19:48:00,218900,65093,145994,155334,34998,122685
2023-03-11 19:50:00,252088,90604,198447,188413,81036,146317
2023-03-11 19:52:00,285583,95453,187871,223547,86017,145261
2023-03-11 19:54:00,230901,74775,155588,155982,44845,128028
2023-03-11 19:56:00,226566,60046,140424,167863,29709,116691
2023-03-11 19:58:00,226549,68282,149699,155865,38397,126429
2023-03-11 20:00:00,245173,91271,178974,182640,81879,136914
2023-03-11 20:02:00,303635,119808,185115,219117,111267,143557
2023-03-11 20:04:00,218800,65149,146474,154034,34880,122871
2023-03-11 20:06:00,204434,58529,138308,148322,28141,114751
2023-03-11 20:08:00,219652,64698,162762,153838,34495,130891
2023-03-11 20:10:00,240455,92554,181001,178716,83139,138029
2023-03-11 20:12:00,278867,93463,195857,219958,84230,149139
2023-03-11 20:14:00,229898,65054,147221,173754,34747,124072
2023-03-11 20:16:00,205195,58518,138368,148503,28039,114701
2023-03-11 20:18:00,218227,64626,142492,153583,34483,121068
2023-03-11 20:20:00,218396,86026,169892,152588,73903,132233
2023-03-11 20:22:00,276993,93690,186689,217189,84299,143951
2023-03-11 20:24:00,220420,65792,144997,153792,35471,122106
2023-03-11 20:26:00,203651,58836,153970,146448,28424,122451
2023-03-11 20:28:00,246659,91086,147529,164569,61798,124622
2023-03-11 20:30:00,249793,86513,169239,156931,71031,132675
2023-03-11 20:32:00,287943,92902,183604,237799,83545,141153
2023-03-11 20:34:00,219961,64916,145472,154810,34612,122364
2023-03-11 20:36:00,218701,69759,137165,148983,39968,114304
2023-03-11 20:38:00,216793,65152,144200,151372,34961,121735
2023-03-11 20:40:00,218572,79403,172933,152687,59841,134699
2023-03-11 20:42:00,277576,89265,186020,218621,79946,143691
2023-03-11 20:44:00,220768,64901,164576,152684,34652,133493
2023-03-11 20:46:00,213726,58631,138186,161010,28183,114757
2023-03-11 20:48:00,217872,64905,155095,153971,34718,127935
2023-03-11 20:50:00,230916,73991,155383,172924,50495,127183
2023-03-11 20:52:00,277033,113623,183561,219112,105050,140712
2023-03-11 20:54:00,242550,88962,143082,154043,59386,121100
2023-03-11 20:56:00,210277,60814,136382,149286,30384,114340
2023-03-11 20:58:00,209181,64794,158295,147436,34587,129122
2023-03-11 21:00:00,222286,70666,146179,154417,43178,121198
2023-03-11 21:02:00,277330,89089,200061,216785,79399,149127
2023-03-11 21:04:00,226377,64885,145552,166192,34589,122383
2023-03-11 21:06:00,215236,60943,148414,155739,30522,120477
2023-03-11 21:08:00,217492,63860,144673,168419,33688,121458
2023-03-11 21:10:00,220164,66238,142876,154951,36102,119445
2023-03-11 21:12:00,310635,123528,182109,219249,115241,141053
2023-03-11 21:14:00,262013,66494,144171,168527,36243,122613
2023-03-11 21:16:00,216576,62411,141276,153681,32049,117493
2023-03-11 21:18:00,208765,62087,145067,149425,31927,122144
2023-03-11 21:20:00,221471,66583,160460,154141,36541,128706
2023-03-11 21:22:00,287437,89328,183999,232261,79918,141130
2023-03-11 21:24:00,248450,64875,155640,182406,34608,128222
2023-03-11 21:26:00,227805,65217,144746,173675,35088,121617
2023-03-11 21:28:00,212272,60995,145780,149538,30683,122484
2023-03-11 21:30:00,222137,66836,139669,154131,36618,117761
2023-03-11 21:32:00,302588,113386,180481,218552,104488,139114
2023-03-11 21:34:00,282325,64981,146607,193981,34679,122890
2023-03-11 21:36:00,215006,64940,142240,154528,34732,118954
2023-03-11 21:38:00,209711,59082,160329,148514,28669,128171
2023-03-11 21:40:00,224377,64735,142428,166070,34487,118974
2023-03-11 21:42:00,284318,89425,195244,224583,80225,148135
2023-03-11 21:44:00,279952,62869,146354,224522,32632,123148
2023-03-11 21:46:00,215255,64843,142272,154753,34675,118754
2023-03-11 21:48:00,210938,60146,139242,148008,29723,117363
2023-03-11 21:50:00,218873,66368,139185,151532,36011,117307
2023-03-11 21:52:00,311266,115500,185717,224592,106819,142473
2023-03-11 21:54:00,303489,91569,151657,217522,64217,125588
2023-03-11 21:56:00,215337,64736,157645,152542,34468,126181
2023-03-11 21:58:00,216505,61970,143357,159492,31604,120220
2023-03-11 22:00:00,224892,66818,143316,156094,36596,119454
2023-03-11 22:02:00,297054,93169,184546,243310,83668,141932
2023-03-11 22:04:00,283356,81919,159505,218282,57854,129920
2023-03-11 22:06:00,225407,74561,142859,155410,44826,119112
2023-03-11 22:08:00,213577,58541,142988,151783,28161,119283
2023-03-11 22:10:00,217245,64687,154743,152998,34517,125909
2023-03-11 22:12:00,287680,118266,186086,223825,110055,144133
2023-03-11 22:14:00,307344,98723,181127,216282,78898,141034
2023-03-11 22:16:00,224475,65024,141966,169791,34739,119274
2023-03-11 22:18:00,213723,60032,143065,151604,29770,119315
2023-03-11 22:20:00,225895,66278,141510,170717,36086,118549
2023-03-11 22:22:00,287202,95568,187085,224319,86182,144910
2023-03-11 22:24:00,280528,78713,172368,218010,61530,135089
2023-03-11 22:26:00,215141,64758,142315,154535,34617,118759
2023-03-11 22:28:00,213481,60695,156513,150662,30315,127572
2023-03-11 22:30:00,217070,64914,139665,149586,34653,116966
2023-03-11 22:32:00,286772,119713,189503,220871,111148,145826
2023-03-11 22:34:00,313804,109884,177337,234021,97462,137698
2023-03-11 22:36:00,217064,66213,142567,155434,35975,118828
2023-03-11 22:38:00,219049,60716,141718,159425,30322,119220
2023-03-11 22:40:00,207352,62706,139466,147194,32623,117108
2023-03-11 22:42:00,273701,95296,189429,210825,86054,146672
2023-03-11 22:44:00,281712,89357,185188,218214,79704,142692
2023-03-11 22:46:00,215799,66083,158849,153854,35987,126983
