"Time","Load[5m] (172.16.66.34:9796)","Load[5m] (172.16.66.35:9796)","Load[5m] (172.16.66.37:9796)","Load[1m] (172.16.66.34:9796)","Load[1m] (172.16.66.35:9796)","Load[1m] (172.16.66.37:9796)","Load[15m] (172.16.66.34:9796)","Load[15m] (172.16.66.35:9796)","Load[15m] (172.16.66.37:9796)"
2023-03-11 09:50:00,1.82,0.140,0.250,2.12,0.0900,0.150,1.42,0.160,0.430
2023-03-11 09:52:00,2,0.130,0.240,2.35,0.150,0.210,1.53,0.160,0.400
2023-03-11 09:54:00,1.51,0.0800,0.220,0.830,0.0200,0.180,1.40,0.130,0.380
2023-03-11 09:56:00,1.31,0.710,0.590,0.840,1.96,1.38,1.33,0.350,0.480
2023-03-11 09:58:00,1.15,0.510,1.64,0.870,0.370,4.37,1.27,0.320,0.860
2023-03-11 10:00:00,1.12,0.410,1.36,1.08,0.270,0.980,1.24,0.300,0.860
2023-03-11 10:02:00,1.29,0.830,0.960,1.11,1.40,0.270,1.30,0.470,0.770
2023-03-11 10:04:00,1.08,1.24,0.760,0.720,1.82,0.420,1.22,0.670,0.720
2023-03-11 10:06:00,0.960,1.02,0.680,0.790,0.580,0.580,1.15,0.670,0.690
2023-03-11 10:08:00,0.860,0.730,0.560,0.510,0.190,0.420,1.09,0.600,0.640
2023-03-11 10:10:00,0.830,0.600,0.460,0.720,0.200,0.230,1.05,0.570,0.600
2023-03-11 10:12:00,0.760,0.400,0.330,0.650,0.0300,0.150,0.990,0.500,0.530
2023-03-11 10:14:00,0.670,0.320,0.350,0.430,0.170,0.320,0.940,0.450,0.520
2023-03-11 10:16:00,0.650,0.340,0.290,0.600,0.310,0.170,0.900,0.440,0.470
2023-03-11 10:18:00,0.650,0.300,0.770,0.750,0.210,1.04,0.870,0.420,0.630
2023-03-11 10:20:00,0.850,0.260,1,1.32,0.210,0.720,0.910,0.380,0.750
2023-03-11 10:22:00,0.760,0.210,0.820,0.600,0.220,0.540,0.880,0.350,0.720
2023-03-11 10:24:00,0.860,0.790,0.600,1.05,1.34,0.220,0.900,0.550,0.650
2023-03-11 10:26:00,0.740,0.630,1.18,0.550,0.510,2.08,0.850,0.520,0.850
2023-03-11 10:28:00,0.720,0.450,1.16,0.550,0.120,1.34,0.830,0.460,0.880
2023-03-11 10:30:00,1.13,0.320,1.11,1.10,0.0700,0.860,0.990,0.410,0.900
2023-03-11 10:32:00,0.900,0.380,0.940,0.480,0.500,0.680,0.920,0.420,0.860
2023-03-11 10:34:00,0.860,0.340,0.760,0.700,0.310,0.500,0.900,0.400,0.800
2023-03-11 10:36:00,1.39,0.240,0.600,2.10,0.110,0.290,1.09,0.350,0.740
2023-03-11 10:38:00,1.17,0.230,1.03,0.920,0.220,1.76,1.04,0.330,0.870
2023-03-11 10:40:00,0.940,0.350,0.880,0.610,0.600,0.690,0.970,0.370,0.830
2023-03-11 10:42:00,0.830,0.420,0.630,0.560,0.540,0.270,0.930,0.390,0.740
2023-03-11 10:44:00,0.750,0.350,0.680,0.550,0.250,0.540,0.890,0.360,0.750
2023-03-11 10:46:00,1.23,0.310,0.570,1.48,0.180,0.340,1.06,0.340,0.700
2023-03-11 10:48:00,1.07,0.270,0.480,0.840,0.190,0.370,1.02,0.330,0.650
2023-03-11 10:50:00,0.810,0.220,0.440,0.290,0.120,0.460,0.930,0.300,0.610
2023-03-11 10:52:00,0.970,0.310,0.400,1.21,0.280,0.330,0.980,0.320,0.570
2023-03-11 10:54:00,1.68,0.210,0.980,2.79,0.0600,1.15,1.23,0.280,0.780
2023-03-11 10:56:00,2.17,0.160,0.800,2.34,0.0400,0.510,1.49,0.250,0.740
2023-03-11 10:58:00,1.77,0.150,1.10,1.17,0.170,0.970,1.43,0.230,0.870
2023-03-11 11:00:00,1.46,0.150,1.26,0.860,0.160,0.940,1.36,0.220,0.970
2023-03-11 11:02:00,1.83,0.170,1,2.90,0.120,0.610,1.48,0.220,0.910
2023-03-11 11:04:00,1.47,0.150,0.840,1.01,0.150,0.620,1.39,0.200,0.860
2023-03-11 11:06:00,1.22,0.250,0.700,0.850,0.340,0.420,1.30,0.230,0.800
2023-03-11 11:08:00,1.17,0.220,0.570,1.25,0.190,0.260,1.27,0.220,0.740
2023-03-11 11:10:00,0.930,0.190,1,0.550,0.110,1.60,1.17,0.200,0.880
2023-03-11 11:12:00,0.850,0.160,0.870,0.680,0.110,0.680,1.11,0.190,0.850
2023-03-11 11:14:00,1.06,0.140,0.680,1.22,0.100,0.300,1.16,0.170,0.780
2023-03-11 11:16:00,0.900,0.120,0.690,0.620,0.140,0.620,1.08,0.160,0.770
2023-03-11 11:18:00,0.990,0.110,0.600,1.37,0.140,0.450,1.08,0.150,0.720
2023-03-11 11:20:00,1.38,0.150,1.58,1.48,0.220,3.49,1.23,0.160,1.06
2023-03-11 11:22:00,1.67,0.100,1.31,1.99,0.0300,1.18,1.36,0.140,1.01
2023-03-11 11:24:00,1.58,0.120,0.990,1.45,0.150,0.520,1.36,0.130,0.930
2023-03-11 11:26:00,1.26,0.180,0.810,0.830,0.340,0.490,1.27,0.150,0.870
2023-03-11 11:28:00,1.22,0.130,0.630,1.20,0.120,0.240,1.25,0.130,0.790
2023-03-11 11:30:00,1.14,0.160,1.06,0.950,0.260,2.84,1.22,0.140,0.910
2023-03-11 11:32:00,2.22,0.190,0.840,4.92,0.300,0.710,1.58,0.150,0.850
2023-03-11 11:34:00,2.24,0.290,0.690,2.60,0.450,0.360,1.67,0.190,0.790
2023-03-11 11:36:00,1.62,0.220,0.540,0.640,0.100,0.190,1.51,0.170,0.730
2023-03-11 11:38:00,1.42,0.190,0.520,1.10,0.0900,0.550,1.44,0.170,0.690
2023-03-11 11:40:00,1.15,0.140,1.48,0.630,0.0700,3.66,1.34,0.150,1.01
2023-03-11 11:42:00,0.960,0.120,1.69,0.620,0.110,2.66,1.25,0.140,1.14
2023-03-11 11:44:00,0.880,0.100,1.64,0.580,0.0600,1.35,1.18,0.130,1.19
2023-03-11 11:46:00,0.880,0.510,1.21,0.890,1.87,0.480,1.14,0.260,1.09
2023-03-11 11:48:00,0.960,1.08,0.930,0.980,2.18,0.410,1.14,0.500,1
2023-03-11 11:50:00,1.02,0.980,0.710,1.18,0.740,0.330,1.13,0.540,0.900
2023-03-11 11:52:00,0.860,0.680,0.590,0.590,0.140,0.420,1.06,0.480,0.830
2023-03-11 11:54:00,0.900,0.470,0.490,0.980,0.0500,0.300,1.04,0.430,0.770
2023-03-11 11:56:00,0.930,0.340,0.370,0.950,0.0400,0.170,1.03,0.380,0.680
2023-03-11 11:58:00,0.860,0.560,0.330,0.630,0.840,0.200,0.990,0.450,0.630
2023-03-11 12:00:00,1.05,0.540,0.290,1.52,0.480,0.180,1.04,0.460,0.580
2023-03-11 12:02:00,0.920,0.370,0.750,0.930,0.110,1.09,1,0.400,0.720
2023-03-11 12:04:00,0.920,0.300,0.500,1.04,0.170,0.140,0.990,0.370,0.630
2023-03-11 12:06:00,0.780,0.440,0.400,0.520,0.350,0.230,0.930,0.420,0.570
2023-03-11 12:08:00,1.25,1.03,0.440,1.44,1.62,0.580,1.09,0.640,0.560
2023-03-11 12:10:00,1.10,0.690,0.510,0.870,0.230,0.730,1.05,0.570,0.570
2023-03-11 12:12:00,0.880,0.520,1.34,0.650,0.180,3.20,0.970,0.510,0.850
2023-03-11 12:14:00,0.820,0.410,1.12,0.610,0.250,0.840,0.940,0.470,0.840
2023-03-11 12:16:00,0.770,0.450,0.870,0.580,0.630,0.390,0.910,0.470,0.780
2023-03-11 12:18:00,0.810,0.920,0.640,0.820,2.59,0.170,0.910,0.620,0.710
2023-03-11 12:20:00,1.24,0.630,0.520,1.61,0.380,0.220,1.06,0.550,0.650
2023-03-11 12:22:00,0.980,0.470,1.05,0.560,0.130,2.38,0.980,0.500,0.820
2023-03-11 12:24:00,0.730,0.560,0.910,0.270,0.640,0.810,0.890,0.530,0.800
2023-03-11 12:26:00,0.730,0.590,0.640,0.600,0.660,0.170,0.870,0.550,0.710
2023-03-11 12:28:00,0.630,0.500,0.510,0.450,0.420,0.200,0.810,0.520,0.650
2023-03-11 12:30:00,0.650,0.470,0.440,0.700,0.360,0.320,0.800,0.510,0.610
2023-03-11 12:32:00,0.720,0.400,0.470,0.800,0.310,0.440,0.810,0.470,0.600
2023-03-11 12:34:00,0.690,0.380,0.410,0.650,0.360,0.360,0.790,0.450,0.560
2023-03-11 12:36:00,0.780,0.340,0.590,0.860,0.240,1.05,0.810,0.430,0.600
2023-03-11 12:38:00,1.51,0.250,0.480,3.31,0.0900,0.340,1.06,0.390,0.560
2023-03-11 12:40:00,2.20,0.220,0.460,3.64,0.0700,0.470,1.37,0.360,0.540
2023-03-11 12:42:00,2.51,0.200,0.540,3.83,0.100,0.650,1.57,0.330,0.560
2023-03-11 12:44:00,1.95,0.180,2.02,1.20,0.140,4.37,1.48,0.310,1.10
2023-03-11 12:46:00,1.52,0.140,1.47,0.800,0.0400,0.860,1.37,0.270,1.01
2023-03-11 12:48:00,1.19,0.130,1.14,0.560,0.100,0.470,1.26,0.250,0.940
2023-03-11 12:50:00,1.07,0.260,0.880,0.680,0.400,0.430,1.21,0.290,0.870
2023-03-11 12:52:00,1.39,0.280,0.740,1.62,0.480,0.420,1.31,0.290,0.820
2023-03-11 12:54:00,1.61,0.210,0.630,1.85,0.160,0.310,1.40,0.260,0.770
2023-03-11 12:56:00,1.46,0.170,1.13,1.28,0.0800,1.45,1.37,0.240,0.950
2023-03-11 12:58:00,1.68,0.130,0.890,1.87,0.0500,0.480,1.46,0.210,0.880
2023-03-11 13:00:00,1.36,0.100,1.04,0.910,0.0600,1.12,1.36,0.180,0.940
2023-03-11 13:02:00,1.26,0.0900,0.820,1.11,0.0400,0.480,1.33,0.170,0.870
2023-03-11 13:04:00,1.11,0.120,1,0.710,0.140,1.12,1.26,0.170,0.940
2023-03-11 13:06:00,2.07,0.0900,0.970,5.09,0.0400,0.870,1.56,0.150,0.930
2023-03-11 13:08:00,1.63,0.0800,0.770,1.34,0.0800,0.420,1.45,0.140,0.860
2023-03-11 13:10:00,1.38,0.100,0.620,0.930,0.170,0.280,1.38,0.140,0.800
2023-03-11 13:12:00,1.42,0.100,0.560,1.22,0.0600,0.440,1.40,0.130,0.750
2023-03-11 13:14:00,1.13,0.130,0.420,0.600,0.150,0.160,1.29,0.130,0.680
2023-03-11 13:16:00,1.43,0.210,0.420,2.22,0.390,0.390,1.37,0.160,0.640
2023-03-11 13:18:00,1.99,0.180,0.370,2.88,0.120,0.290,1.59,0.160,0.600
2023-03-11 13:20:00,1.61,0.160,0.400,0.810,0.170,0.450,1.51,0.150,0.580
2023-03-11 13:22:00,1.37,0.130,0.380,0.750,0.130,0.270,1.43,0.140,0.550
2023-03-11 13:24:00,1.33,0.100,0.310,1.18,0.0300,0.150,1.41,0.120,0.500
2023-03-11 13:26:00,1.16,0.150,0.880,0.760,0.350,2.19,1.34,0.130,0.680
2023-03-11 13:28:00,0.970,0.120,1.08,0.500,0.100,1.28,1.25,0.120,0.790
2023-03-11 13:30:00,0.890,0.0900,0.830,0.790,0.0700,0.460,1.18,0.100,0.730
2023-03-11 13:32:00,0.810,0.690,0.750,0.710,1.77,0.610,1.11,0.320,0.710
2023-03-11 13:34:00,1.20,0.660,0.590,1.52,0.560,0.270,1.22,0.360,0.660
2023-03-11 13:36:00,0.980,0.470,0.450,0.700,0.130,0.170,1.14,0.330,0.600
2023-03-11 13:38:00,0.940,0.370,0.590,0.850,0.140,0.940,1.10,0.300,0.630
2023-03-11 13:40:00,0.880,0.240,0.620,0.830,0.0200,0.600,1.06,0.260,0.630
2023-03-11 13:42:00,1.47,0.200,0.520,2.47,0.0900,0.390,1.24,0.240,0.600
2023-03-11 13:44:00,1.62,0.160,0.470,1.76,0.120,0.350,1.33,0.220,0.570
2023-03-11 13:46:00,1.43,0.100,0.980,1.27,0.0100,1.67,1.29,0.180,0.740
2023-03-11 13:48:00,1.66,0.0900,1.27,1.63,0.100,1.32,1.40,0.170,0.880
2023-03-11 13:50:00,1.34,0.110,1.04,0.770,0.110,0.860,1.31,0.170,0.840
2023-03-11 13:52:00,1.14,0.370,0.760,0.710,0.940,0.280,1.24,0.250,0.760
2023-03-11 13:54:00,0.950,0.400,1.51,0.530,0.340,4.04,1.16,0.280,1
2023-03-11 13:56:00,0.850,0.400,1.49,0.680,0.480,1.86,1.09,0.290,1.05
2023-03-11 13:58:00,1.34,0.270,1.31,2.39,0.0600,1.01,1.23,0.250,1.04
2023-03-11 14:00:00,1.11,0.430,1,0.990,0.530,0.350,1.16,0.310,0.950
2023-03-11 14:02:00,1.01,0.380,0.780,0.860,0.210,0.310,1.11,0.310,0.880
2023-03-11 14:04:00,1.09,0.350,0.620,1.01,0.310,0.270,1.13,0.300,0.810
2023-03-11 14:06:00,1.04,0.300,1.55,1.14,0.170,3.44,1.10,0.290,1.12
2023-03-11 14:08:00,0.900,0.460,1.26,0.600,0.830,0.840,1.04,0.340,1.07
2023-03-11 14:10:00,0.770,0.540,0.950,0.530,0.720,0.390,0.970,0.390,0.980
2023-03-11 14:12:00,0.760,0.390,1.38,0.720,0.140,1.33,0.940,0.350,1.15
2023-03-11 14:14:00,0.830,0.430,1.01,0.950,0.290,0.440,0.940,0.370,1.04
2023-03-11 14:16:00,0.810,0.380,0.900,0.880,0.350,0.620,0.920,0.350,0.990
2023-03-11 14:18:00,0.640,0.330,0.790,0.330,0.290,0.550,0.850,0.340,0.940
2023-03-11 14:20:00,0.670,0.280,0.700,0.630,0.160,0.510,0.830,0.320,0.890
2023-03-11 14:22:00,0.920,0.240,1.02,1.25,0.130,1.17,0.900,0.300,0.990
2023-03-11 14:24:00,1.26,0.180,0.850,1.90,0.0900,0.540,1.03,0.270,0.930
2023-03-11 14:26:00,1.37,0.180,1.29,1.64,0.130,2.77,1.10,0.260,1.06
2023-03-11 14:28:00,1.21,0.130,1.54,0.870,0.0500,1.73,1.08,0.230,1.18
2023-03-11 14:30:00,1.44,0.140,1.13,1.12,0.130,0.550,1.20,0.220,1.07
2023-03-11 14:32:00,1.19,0.170,1,0.700,0.230,0.860,1.13,0.220,1.02
2023-03-11 14:34:00,0.940,0.230,0.710,0.460,0.370,0.210,1.05,0.230,0.910
2023-03-11 14:36:00,0.760,0.230,0.580,0.360,0.260,0.300,0.960,0.220,0.840
2023-03-11 14:38:00,0.740,0.230,0.510,0.600,0.190,0.340,0.930,0.220,0.780
2023-03-11 14:40:00,0.770,0.150,1.54,0.650,0.0200,3.53,0.920,0.190,1.11
2023-03-11 14:42:00,1.05,0.110,1.78,1.52,0.0800,3.32,1,0.170,1.23
2023-03-11 14:44:00,0.990,0.590,2.12,1.04,2.49,3.96,0.990,0.310,1.40
2023-03-11 14:46:00,0.980,0.450,1.50,1.11,0.420,0.630,0.980,0.290,1.26
2023-03-11 14:48:00,1.21,0.350,1.78,1.49,0.240,2.49,1.07,0.270,1.38
2023-03-11 14:50:00,1.05,0.250,1.58,0.760,0.0600,1.28,1.03,0.240,1.35
2023-03-11 14:52:00,0.940,0.250,1.24,0.610,0.220,0.550,0.990,0.240,1.26
2023-03-11 14:54:00,0.790,0.240,0.900,0.460,0.230,0.230,0.930,0.240,1.13
2023-03-11 14:56:00,0.720,0.240,0.660,0.550,0.170,0.150,0.890,0.250,1.01
2023-03-11 14:58:00,1.32,0.290,0.550,2.34,0.390,0.350,1.08,0.260,0.920
2023-03-11 15:00:00,1.47,0.270,0.450,1.91,0.310,0.280,1.16,0.260,0.840
2023-03-11 15:02:00,1.91,0.220,0.420,2.24,0.0900,0.380,1.38,0.240,0.780
2023-03-11 15:04:00,2.28,0.170,0.350,3.77,0.0500,0.220,1.56,0.220,0.710
2023-03-11 15:06:00,1.92,0.110,0.330,1.19,0,0.350,1.52,0.190,0.650
2023-03-11 15:08:00,1.55,0.100,0.340,0.830,0.0600,0.360,1.43,0.170,0.620
2023-03-11 15:10:00,1.21,0.180,1.13,0.590,0.420,2.33,1.32,0.190,0.880
2023-03-11 15:12:00,1.10,0.180,1.54,0.890,0.140,1.93,1.27,0.190,1.07
2023-03-11 15:14:00,0.900,0.220,1.14,0.490,0.270,0.540,1.17,0.200,0.980
2023-03-11 15:16:00,0.860,0.640,0.880,0.610,1.53,0.440,1.12,0.350,0.900
2023-03-11 15:18:00,0.770,0.800,0.700,0.590,0.820,0.380,1.05,0.450,0.830
2023-03-11 15:20:00,0.780,0.680,0.600,0.870,0.450,0.290,1.02,0.450,0.770
2023-03-11 15:22:00,0.860,0.480,0.540,1.04,0.130,0.480,1.01,0.400,0.730
2023-03-11 15:24:00,1.04,0.330,0.470,1.54,0.0400,0.250,1.05,0.350,0.680
2023-03-11 15:26:00,0.890,0.260,0.390,0.630,0.120,0.190,0.990,0.320,0.620
2023-03-11 15:28:00,1.34,0.240,0.360,1.78,0.220,0.180,1.15,0.310,0.590
2023-03-11 15:30:00,1.02,0.200,0.780,0.610,0.0900,1.45,1.05,0.280,0.710
2023-03-11 15:32:00,1.07,0.190,1.13,1.25,0.140,1.52,1.06,0.270,0.840
2023-03-11 15:34:00,0.970,0.440,0.820,0.720,0.480,0.330,1.02,0.360,0.770
2023-03-11 15:36:00,1.49,0.680,0.630,2.95,1.21,0.200,1.19,0.450,0.700
2023-03-11 15:38:00,1.17,0.540,0.690,0.770,0.320,0.800,1.10,0.430,0.720
2023-03-11 15:40:00,1.03,0.480,0.820,0.740,0.280,1.06,1.06,0.420,0.760
2023-03-11 15:42:00,0.850,0.370,0.790,0.510,0.130,0.700,0.990,0.390,0.760
2023-03-11 15:44:00,0.730,0.350,0.750,0.480,0.340,0.530,0.930,0.370,0.750
2023-03-11 15:46:00,1.28,0.300,0.590,2.40,0.150,0.320,1.09,0.350,0.690
2023-03-11 15:48:00,1.08,0.260,0.560,0.780,0.210,0.380,1.04,0.330,0.670
2023-03-11 15:50:00,0.980,0.210,0.940,0.830,0.190,0.960,1.01,0.300,0.800
2023-03-11 15:52:00,1.03,1.83,1.09,1.17,5.46,0.680,1.02,0.860,0.900
2023-03-11 15:54:00,0.990,1.49,0.930,0.950,1.47,0.680,1,0.850,0.860
2023-03-11 15:56:00,1.93,1.07,0.680,3.79,0.310,0.270,1.33,0.770,0.770
2023-03-11 15:58:00,1.54,0.750,0.520,1.15,0.140,0.280,1.26,0.690,0.700
2023-03-11 16:00:00,1.25,0.500,0.970,0.670,0.0200,1.09,1.19,0.600,0.860
2023-03-11 16:02:00,1.07,0.420,0.730,0.630,0.230,0.400,1.13,0.560,0.790
2023-03-11 16:04:00,0.830,0.310,0.700,0.310,0.130,0.550,1.03,0.500,0.770
2023-03-11 16:06:00,1.04,0.220,0.580,1.39,0.0400,0.350,1.08,0.440,0.710
2023-03-11 16:08:00,1.65,0.170,0.500,2.16,0.0500,0.360,1.31,0.390,0.670
2023-03-11 16:10:00,1.51,0.120,0.490,1.27,0.0400,0.440,1.30,0.340,0.640
2023-03-11 16:12:00,1.38,0.0900,1.02,1.06,0.0200,1.84,1.27,0.300,0.810
2023-03-11 16:14:00,1.15,0.180,0.780,0.810,0.200,0.550,1.20,0.310,0.750
2023-03-11 16:16:00,1.79,0.150,0.700,4.26,0.140,0.720,1.40,0.280,0.720
2023-03-11 16:18:00,1.33,0.280,0.570,0.910,0.540,0.320,1.27,0.310,0.670
2023-03-11 16:20:00,1.04,0.210,1.07,0.520,0.100,2.81,1.17,0.270,0.820
2023-03-11 16:22:00,0.920,0.160,1.12,0.590,0.0800,1.31,1.11,0.250,0.870
2023-03-11 16:24:00,0.790,0.160,0.920,0.490,0.140,0.590,1.04,0.240,0.830
2023-03-11 16:26:00,1.16,0.190,0.710,1.60,0.290,0.310,1.15,0.240,0.760
2023-03-11 16:28:00,1,0.150,0.930,0.720,0.0700,1.05,1.09,0.210,0.840
2023-03-11 16:30:00,0.940,0.0900,0.810,1,0.0100,0.600,1.05,0.180,0.800
2023-03-11 16:32:00,1.05,0.100,1.18,1.01,0.100,2.71,1.08,0.170,0.910
2023-03-11 16:34:00,1.06,0.100,1.18,1.18,0.100,1.85,1.08,0.170,0.940
2023-03-11 16:36:00,0.940,0.100,0.950,0.820,0.120,0.640,1.03,0.160,0.880
2023-03-11 16:38:00,0.840,0.130,0.730,0.730,0.110,0.330,0.980,0.170,0.810
2023-03-11 16:40:00,0.810,0.230,0.630,0.610,0.280,0.330,0.960,0.200,0.770
2023-03-11 16:42:00,0.830,0.240,0.600,0.690,0.430,0.500,0.950,0.200,0.730
2023-03-11 16:44:00,1.32,0.170,0.480,1.93,0.0800,0.250,1.13,0.170,0.670
2023-03-11 16:46:00,2.05,0.250,0.870,3.58,0.380,0.980,1.42,0.200,0.800
2023-03-11 16:48:00,1.70,0.180,0.740,1.27,0.110,0.600,1.37,0.180,0.760
2023-03-11 16:50:00,1.30,0.150,0.580,0.640,0.120,0.360,1.25,0.170,0.700
2023-03-11 16:52:00,1.13,0.120,0.520,0.850,0.0600,0.410,1.19,0.160,0.660
2023-03-11 16:54:00,1.18,0.0900,1.10,1.09,0.0400,1.72,1.20,0.140,0.860
2023-03-11 16:56:00,1.05,0.0900,1.49,0.890,0.110,1.86,1.15,0.130,1.04
2023-03-11 16:58:00,1,0.0800,1.09,1.10,0.0400,0.440,1.11,0.120,0.950
2023-03-11 17:00:00,0.800,0.560,0.850,0.480,1.56,0.400,1.02,0.280,0.880
2023-03-11 17:02:00,1.33,1.12,0.720,2.45,2.41,0.390,1.17,0.520,0.830
2023-03-11 17:04:00,1.03,0.790,0.650,0.690,0.390,0.510,1.08,0.470,0.790
2023-03-11 17:06:00,1.05,0.580,0.530,1.08,0.120,0.280,1.09,0.430,0.720
2023-03-11 17:08:00,1.72,0.440,0.620,2.59,0.0800,0.680,1.33,0.400,0.730
2023-03-11 17:10:00,2.09,0.340,0.470,3.94,0.150,0.270,1.49,0.360,0.660
2023-03-11 17:12:00,1.62,0.350,0.490,1.11,0.160,0.640,1.39,0.360,0.640
