"Time","cattle-fleet-local-system","cattle-fleet-system","cattle-monitoring-system","cattle-system","cert-manager","cilium-monitoring","default","kube-system","longhorn-system","sock-shop"
2023-03-11 09:30:00,12.0,23.4,1557,85.7,5.09,42.0,0.00333,2110,34.1,27.1
2023-03-11 09:31:00,12.0,23.4,1557,85.7,5.09,42.0,0.00333,2110,34.1,27.1
2023-03-11 09:32:00,12.0,23.4,1557,85.7,5.09,42.0,0.00333,2110,34.1,27.1
2023-03-11 09:33:00,12.0,23.4,1557,85.7,5.09,42.0,0.00333,2110,34.1,27.1
2023-03-11 09:34:00,12.0,23.4,1557,85.7,5.09,42.0,0.00333,2110,34.1,27.1
2023-03-11 09:35:00,11.2,23.4,1842,86.3,5.08,41.5,0.00667,2599,32.8,36.5
2023-03-11 09:36:00,11.2,23.4,1842,86.3,5.08,41.5,0.00667,2599,32.8,36.5
2023-03-11 09:37:00,11.2,23.4,1842,86.3,5.08,41.5,0.00667,2599,32.8,36.5
2023-03-11 09:38:00,11.2,23.4,1842,86.3,5.08,41.5,0.00667,2599,32.8,36.5
2023-03-11 09:39:00,11.2,23.4,1842,86.3,5.08,41.5,0.00667,2599,32.8,36.5
2023-03-11 09:40:00,11.4,23.7,1689,97.2,5.52,43.0,0.00667,2373,34.3,26.7
2023-03-11 09:41:00,11.4,23.7,1689,97.2,5.52,43.0,0.00667,2373,34.3,26.7
2023-03-11 09:42:00,11.4,23.7,1689,97.2,5.52,43.0,0.00667,2373,34.3,26.7
2023-03-11 09:43:00,11.4,23.7,1689,97.2,5.52,43.0,0.00667,2373,34.3,26.7
2023-03-11 09:44:00,11.4,23.7,1689,97.2,5.52,43.0,0.00667,2373,34.3,26.7
2023-03-11 09:45:00,16.6,24.0,2080,97.5,6.04,42.3,0.00333,2811,35.8,35.4
2023-03-11 09:46:00,16.6,24.0,2080,97.5,6.04,42.3,0.00333,2811,35.8,35.4
2023-03-11 09:47:00,16.6,24.0,2080,97.5,6.04,42.3,0.00333,2811,35.8,35.4
2023-03-11 09:48:00,16.6,24.0,2080,97.5,6.04,42.3,0.00333,2811,35.8,35.4
2023-03-11 09:49:00,16.6,24.0,2080,97.5,6.04,42.3,0.00333,2811,35.8,35.4
2023-03-11 09:50:00,11.2,23.5,1608,92.4,5.17,42.1,0.00333,2257,34.2,26.5
2023-03-11 09:51:00,11.2,23.5,1608,92.4,5.17,42.1,0.00333,2257,34.2,26.5
2023-03-11 09:52:00,11.2,23.5,1608,92.4,5.17,42.1,0.00333,2257,34.2,26.5
2023-03-11 09:53:00,11.2,23.5,1608,92.4,5.17,42.1,0.00333,2257,34.2,26.5
2023-03-11 09:54:00,11.2,23.5,1608,92.4,5.17,42.1,0.00333,2257,34.2,26.5
2023-03-11 09:55:00,11.5,23.5,1813,85.8,5.02,42.2,0.00333,2500,33.6,36.6
2023-03-11 09:56:00,11.5,23.5,1813,85.8,5.02,42.2,0.00333,2500,33.6,36.6
2023-03-11 09:57:00,11.5,23.5,1813,85.8,5.02,42.2,0.00333,2500,33.6,36.6
2023-03-11 09:58:00,11.5,23.5,1813,85.8,5.02,42.2,0.00333,2500,33.6,36.6
