"Time","192.168.0.211:10250","192.168.0.221:10250","192.168.0.222:10250"
2023-03-21 20:28:00,0.181,0.0400,0.0389
2023-03-21 20:32:00,0.171,0.0400,0.0384
2023-03-21 20:36:00,0.173,0.0406,0.0373
2023-03-21 20:40:00,0.178,0.0401,0.0369
2023-03-21 20:44:00,0.174,0.0403,0.0392
2023-03-21 20:48:00,0.176,0.0388,0.0379
2023-03-21 20:52:00,0.176,0.0407,0.0380
2023-03-21 20:56:00,0.173,0.0400,0.0385
2023-03-21 21:00:00,0.172,0.0410,0.0376
2023-03-21 21:04:00,0.168,0.0404,0.0375
2023-03-21 21:08:00,0.175,0.0397,0.0382
2023-03-21 21:12:00,0.176,0.0390,0.0383
2023-03-21 21:16:00,0.174,0.0400,0.0390
2023-03-21 21:20:00,0.173,0.0403,0.0384
2023-03-21 21:24:00,0.164,0.0403,0.0372
2023-03-21 21:28:00,0.171,0.0401,0.0384
2023-03-21 21:32:00,0.174,0.0406,0.0387
2023-03-21 21:36:00,0.180,0.0394,0.0381
2023-03-21 21:40:00,0.181,0.0412,0.0387
2023-03-21 21:44:00,0.167,0.0407,0.0375
2023-03-21 21:48:00,0.174,0.0396,0.0388
2023-03-21 21:52:00,0.176,0.0401,0.0368
2023-03-21 21:56:00,0.178,0.0400,0.0372
2023-03-21 22:00:00,0.172,0.0386,0.0378
2023-03-21 22:04:00,0.167,0.0401,0.0388
2023-03-21 22:08:00,0.170,0.0404,0.0377
2023-03-21 22:12:00,0.176,0.0405,0.0372
2023-03-21 22:16:00,0.173,0.0389,0.0374
2023-03-21 22:20:00,0.178,0.0399,0.0377
2023-03-21 22:24:00,0.173,0.0403,0.0377
2023-03-21 22:28:00,0.173,0.0410,0.0378
2023-03-21 22:32:00,0.170,0.0400,0.0375
2023-03-21 22:36:00,0.177,0.0407,0.0375
2023-03-21 22:40:00,0.174,0.0392,0.0380
2023-03-21 22:44:00,0.170,0.0387,0.0387
2023-03-21 22:48:00,0.174,0.0399,0.0393
2023-03-21 22:52:00,0.172,0.0405,0.0391
2023-03-21 22:56:00,0.174,0.0397,0.0371
2023-03-21 23:00:00,0.175,0.0408,0.0390
2023-03-21 23:04:00,0.173,0.0394,0.0380
2023-03-21 23:08:00,0.174,0.0401,0.0394
2023-03-21 23:12:00,0.175,0.0400,0.0377
2023-03-21 23:16:00,0.175,0.0406,0.0383
2023-03-21 23:20:00,0.180,0.0405,0.0370
2023-03-21 23:24:00,0.176,0.0393,0.0387
2023-03-21 23:28:00,0.177,0.0393,0.0387
2023-03-21 23:32:00,0.179,0.0400,0.0386
2023-03-21 23:36:00,0.175,0.0400,0.0389
2023-03-21 23:40:00,0.172,0.0415,0.0384
2023-03-21 23:44:00,0.170,0.0401,0.0370
2023-03-21 23:48:00,0.176,0.0403,0.0382
2023-03-21 23:52:00,0.178,0.0394,0.0371
2023-03-21 23:56:00,0.177,0.0415,0.0383
2023-03-22 00:00:00,0.175,0.0403,0.0383
2023-03-22 00:04:00,0.165,0.0393,0.0370
2023-03-22 00:08:00,0.177,0.0404,0.0374
2023-03-22 00:12:00,0.173,0.0398,0.0390
2023-03-22 00:16:00,0.172,0.0395,0.0385
2023-03-22 00:20:00,0.166,0.0399,0.0375
2023-03-22 00:24:00,0.164,0.0397,0.0394
2023-03-22 00:28:00,0.174,0.0398,0.0374
2023-03-22 00:32:00,0.175,0.0398,0.0373
2023-03-22 00:36:00,0.176,0.0400,0.0393
2023-03-22 00:40:00,0.181,0.0409,0.0401
2023-03-22 00:44:00,0.171,0.0405,0.0375
2023-03-22 00:48:00,0.173,0.0408,0.0396
2023-03-22 00:52:00,0.169,0.0400,0.0374
2023-03-22 00:56:00,0.172,0.0402,0.0379
2023-03-22 01:00:00,0.173,0.0392,0.0395
2023-03-22 01:04:00,0.174,0.0403,0.0401
2023-03-22 01:08:00,0.171,0.0401,0.0380
2023-03-22 01:12:00,0.171,0.0394,0.0385
2023-03-22 01:16:00,0.174,0.0412,0.0383
2023-03-22 01:20:00,0.174,0.0400,0.0378
2023-03-22 01:24:00,0.168,0.0400,0.0379
2023-03-22 01:28:00,0.179,0.0407,0.0390
2023-03-22 01:32:00,0.174,0.0402,0.0384
2023-03-22 01:36:00,0.175,0.0408,0.0380
2023-03-22 01:40:00,0.172,0.0398,0.0369
2023-03-22 01:44:00,0.169,0.0401,0.0383
2023-03-22 01:48:00,0.178,0.0391,0.0378
2023-03-22 01:52:00,0.174,0.0390,0.0376
2023-03-22 01:56:00,0.176,0.0395,0.0385
2023-03-22 02:00:00,0.174,0.0393,0.0387
2023-03-22 02:04:00,0.169,0.0385,0.0364
2023-03-22 02:08:00,0.186,0.0407,0.0383
2023-03-22 02:12:00,0.185,0.0395,0.0384
2023-03-22 02:16:00,0.181,0.0403,0.0393
2023-03-22 02:20:00,0.172,0.0414,0.0387
2023-03-22 02:24:00,0.162,0.0399,0.0371
2023-03-22 02:28:00,0.175,0.0402,0.0382
2023-03-22 02:32:00,0.171,0.0405,0.0379
2023-03-22 02:36:00,0.169,0.0377,0.0370
2023-03-22 02:40:00,0.177,0.0407,0.0395
2023-03-22 02:44:00,0.166,0.0405,0.0391
2023-03-22 02:48:00,0.168,0.0401,0.0390
2023-03-22 02:52:00,0.177,0.0401,0.0380
2023-03-22 02:56:00,0.177,0.0408,0.0380
2023-03-22 03:00:00,0.177,0.0396,0.0381
2023-03-22 03:04:00,0.166,0.0400,0.0381
2023-03-22 03:08:00,0.171,0.0398,0.0380
2023-03-22 03:12:00,0.174,0.0412,0.0380
2023-03-22 03:16:00,0.177,0.0408,0.0384
2023-03-22 03:20:00,0.178,0.0404,0.0388
2023-03-22 03:24:00,0.174,0.0391,0.0377
2023-03-22 03:28:00,0.179,0.0410,0.0389
2023-03-22 03:32:00,0.172,0.0400,0.0386
2023-03-22 03:36:00,0.176,0.0403,0.0376
2023-03-22 03:40:00,0.175,0.0414,0.0396
2023-03-22 03:44:00,0.172,0.0396,0.0381
2023-03-22 03:48:00,0.175,0.0403,0.0381
2023-03-22 03:52:00,0.176,0.0420,0.0382
2023-03-22 03:56:00,0.166,0.0392,0.0375
2023-03-22 04:00:00,0.180,0.0402,0.0369
2023-03-22 04:04:00,0.147,0.0354,0.0337
2023-03-22 04:08:00,0.159,0.0346,0.0345
2023-03-22 04:12:00,0.178,0.0397,0.0390
2023-03-22 04:16:00,0.172,0.0402,0.0384
2023-03-22 04:20:00,0.171,0.0402,0.0380
2023-03-22 04:24:00,0.170,0.0406,0.0379
2023-03-22 04:28:00,0.175,0.0403,0.0393
2023-03-22 04:32:00,0.175,0.0390,0.0378
2023-03-22 04:36:00,0.178,0.0415,0.0385
2023-03-22 04:40:00,0.180,0.0401,0.0382
2023-03-22 04:44:00,0.103,0.0272,0.0241
2023-03-22 04:48:00,0.106,0.0237,0.0239
2023-03-22 04:52:00,0.134,0.0305,0.0288
2023-03-22 04:56:00,0.124,0.0279,0.0275
2023-03-22 05:00:00,0.119,0.0263,0.0264
2023-03-22 05:04:00,0.120,0.0273,0.0282
2023-03-22 05:08:00,0.122,0.0288,0.0270
2023-03-22 05:12:00,0.123,0.0271,0.0270
2023-03-22 05:16:00,0.129,0.0293,0.0290
2023-03-22 05:20:00,0.115,0.0274,0.0264
2023-03-22 05:24:00,0.109,0.0246,0.0241
2023-03-22 05:28:00,0.107,0.0245,0.0237
2023-03-22 05:32:00,0.102,0.0228,0.0228
2023-03-22 05:36:00,0.102,0.0223,0.0224
2023-03-22 05:40:00,0.0998,0.0222,0.0235
2023-03-22 05:44:00,0.0966,0.0229,0.0223
2023-03-22 05:48:00,0.102,0.0226,0.0224
2023-03-22 05:52:00,0.0996,0.0226,0.0229
2023-03-22 05:56:00,0.0991,0.0220,0.0222
2023-03-22 06:00:00,0.103,0.0226,0.0235
2023-03-22 06:04:00,0.0972,0.0228,0.0234
2023-03-22 06:08:00,0.104,0.0232,0.0232
2023-03-22 06:12:00,0.103,0.0238,0.0233
2023-03-22 06:16:00,0.102,0.0232,0.0230
2023-03-22 06:20:00,0.102,0.0235,0.0232
2023-03-22 06:24:00,0.0995,0.0231,0.0234
2023-03-22 06:28:00,0.0996,0.0232,0.0227
2023-03-22 06:32:00,0.101,0.0227,0.0227
2023-03-22 06:36:00,0.101,0.0226,0.0225
2023-03-22 06:40:00,0.100,0.0226,0.0226
2023-03-22 06:44:00,0.0957,0.0223,0.0223
2023-03-22 06:48:00,0.102,0.0223,0.0225
2023-03-22 06:52:00,0.101,0.0224,0.0225
2023-03-22 06:56:00,0.100,0.0223,0.0229
2023-03-22 07:00:00,0.101,0.0225,0.0224
2023-03-22 07:04:00,0.0953,0.0225,0.0229
2023-03-22 07:08:00,0.103,0.0235,0.0226
2023-03-22 07:12:00,0.101,0.0229,0.0227
2023-03-22 07:16:00,0.101,0.0234,0.0231
2023-03-22 07:20:00,0.102,0.0231,0.0229
2023-03-22 07:24:00,0.0958,0.0229,0.0226
2023-03-22 07:28:00,0.0999,0.0232,0.0226
2023-03-22 07:32:00,0.0991,0.0225,0.0221
2023-03-22 07:36:00,0.101,0.0221,0.0221
2023-03-22 07:40:00,0.0982,0.0224,0.0222
2023-03-22 07:44:00,0.0947,0.0227,0.0226
2023-03-22 07:48:00,0.102,0.0221,0.0224
2023-03-22 07:52:00,0.102,0.0231,0.0226
2023-03-22 07:56:00,0.102,0.0227,0.0225
2023-03-22 08:00:00,0.101,0.0227,0.0225
2023-03-22 08:04:00,0.0978,0.0230,0.0230
2023-03-22 08:08:00,0.101,0.0230,0.0226
2023-03-22 08:12:00,0.101,0.0230,0.0227
2023-03-22 08:16:00,0.101,0.0232,0.0230
2023-03-22 08:20:00,0.103,0.0232,0.0229
2023-03-22 08:24:00,0.0964,0.0225,0.0233
2023-03-22 08:28:00,0.101,0.0230,0.0228
2023-03-22 08:32:00,0.106,0.0237,0.0234
2023-03-22 08:36:00,0.100,0.0224,0.0224
2023-03-22 08:40:00,0.0992,0.0228,0.0225
2023-03-22 08:44:00,0.0963,0.0218,0.0224
2023-03-22 08:48:00,0.0987,0.0225,0.0226
2023-03-22 08:52:00,0.0995,0.0222,0.0222
2023-03-22 08:56:00,0.100,0.0221,0.0230
2023-03-22 09:00:00,0.101,0.0230,0.0227
2023-03-22 09:04:00,0.0974,0.0224,0.0222
2023-03-22 09:08:00,0.104,0.0233,0.0229
2023-03-22 09:12:00,0.101,0.0231,0.0231
2023-03-22 09:16:00,0.103,0.0233,0.0228
2023-03-22 09:20:00,0.100,0.0231,0.0230
2023-03-22 09:24:00,0.0977,0.0230,0.0232
2023-03-22 09:28:00,0.103,0.0231,0.0233
2023-03-22 09:32:00,0.101,0.0232,0.0227
2023-03-22 09:36:00,0.103,0.0227,0.0227
2023-03-22 09:40:00,0.101,0.0224,0.0227
2023-03-22 09:44:00,0.0967,0.0227,0.0227
2023-03-22 09:48:00,0.103,0.0228,0.0223
2023-03-22 09:52:00,0.111,0.0249,0.0237
2023-03-22 09:56:00,0.105,0.0241,0.0235
2023-03-22 10:00:00,0.0998,0.0225,0.0226
2023-03-22 10:04:00,0.0987,0.0228,0.0227
2023-03-22 10:08:00,0.178,0.0384,0.0378
2023-03-22 10:12:00,0.177,0.0410,0.0392
2023-03-22 10:16:00,0.174,0.0388,0.0377
2023-03-22 10:20:00,0.171,0.0403,0.0379
2023-03-22 10:24:00,0.176,0.0411,0.0384
2023-03-22 10:28:00,0.171,0.0397,0.0387
2023-03-22 10:32:00,0.171,0.0402,0.0360
2023-03-22 10:36:00,0.183,0.0399,0.0389
2023-03-22 10:40:00,0.175,0.0392,0.0383
2023-03-22 10:44:00,0.169,0.0407,0.0381
2023-03-22 10:48:00,0.173,0.0396,0.0380
2023-03-22 10:52:00,0.173,0.0400,0.0383
2023-03-22 10:56:00,0.173,0.0399,0.0368
2023-03-22 11:00:00,0.175,0.0416,0.0390
2023-03-22 11:04:00,0.172,0.0395,0.0376
2023-03-22 11:08:00,0.168,0.0402,0.0384
2023-03-22 11:12:00,0.171,0.0407,0.0385
2023-03-22 11:16:00,0.159,0.0389,0.0365
2023-03-22 11:20:00,0.171,0.0401,0.0372
2023-03-22 11:24:00,0.168,0.0392,0.0378
2023-03-22 11:28:00,0.171,0.0390,0.0372
2023-03-22 11:32:00,0.168,0.0394,0.0373
2023-03-22 11:36:00,0.174,0.0394,0.0375
2023-03-22 11:40:00,0.174,0.0417,0.0381
2023-03-22 11:44:00,0.174,0.0407,0.0377
2023-03-22 11:48:00,0.175,0.0393,0.0386
2023-03-22 11:52:00,0.178,0.0407,0.0383
2023-03-22 11:56:00,0.175,0.0413,0.0383
