"Time","Transmit Total (192.168.0.211:9796)","Transmit Total (192.168.0.221:9796)","Transmit Total (192.168.0.222:9796)","Receive Total (192.168.0.211:9796)","Receive Total (192.168.0.221:9796)","Receive Total (192.168.0.222:9796)"
2023-03-21 21:32:00,237411,140951,177490,152681,122855,173597
2023-03-21 21:34:00,275481,164961,169907,181822,172198,157616
2023-03-21 21:36:00,311471,159727,181914,207704,169339,176377
2023-03-21 21:38:00,261908,150434,197366,158219,128658,181283
2023-03-21 21:40:00,260024,135191,199985,155285,122096,194858
2023-03-21 21:42:00,238360,147163,168748,155399,126529,152208
2023-03-21 21:44:00,266272,166224,172222,178272,175929,159128
2023-03-21 21:46:00,519321,268858,184806,352525,351948,181021
2023-03-21 21:48:00,437147,220203,173750,296756,241274,159964
2023-03-21 21:50:00,236252,133235,178874,153799,121016,176045
2023-03-21 21:52:00,235520,151275,168501,151535,128588,155155
2023-03-21 21:54:00,234657,134130,170603,154276,120767,158085
2023-03-21 21:56:00,244366,144534,184195,162015,142152,178025
2023-03-21 21:58:00,310036,171065,174671,208759,174575,160136
2023-03-21 22:00:00,236792,131175,178721,156659,121079,175230
2023-03-21 22:02:00,236502,149416,169015,154911,128364,154788
2023-03-21 22:04:00,258021,133993,193597,155106,120936,182567
2023-03-21 22:06:00,241979,156148,204394,160389,142562,197611
2023-03-21 22:08:00,312274,163094,175946,208122,170783,162325
2023-03-21 22:10:00,234497,130348,178403,154818,120098,173838
2023-03-21 22:12:00,237750,148564,168294,152812,127648,153684
2023-03-21 22:14:00,232665,133753,176365,154244,120981,170113
2023-03-21 22:16:00,242042,152600,171559,160313,135044,154212
2023-03-21 22:18:00,310241,163359,173708,208005,170789,159622
2023-03-21 22:20:00,235526,131608,181690,157572,119362,176611
2023-03-21 22:22:00,262443,151412,193728,154894,128432,180430
2023-03-21 22:24:00,253975,133134,203108,153254,120279,200242
2023-03-21 22:26:00,254636,154462,185751,162874,131493,170591
2023-03-21 22:28:00,312532,164093,176196,211426,171512,160908
2023-03-21 22:30:00,234449,131513,179441,153640,119246,176091
2023-03-21 22:32:00,240202,143421,170364,153510,124706,158161
2023-03-21 22:34:00,230148,129668,178169,152075,117774,173356
2023-03-21 22:36:00,241995,152200,173034,160001,130223,157301
2023-03-21 22:38:00,313630,164239,178573,211587,171800,163250
2023-03-21 22:40:00,247225,142403,179073,163773,124758,174920
2023-03-21 22:42:00,241078,133916,169513,152493,120503,157794
2023-03-21 22:44:00,230420,127403,178581,153489,116364,172917
2023-03-21 22:46:00,242896,151256,174235,162310,129803,157148
2023-03-21 22:48:00,311572,164068,183307,212665,171578,173386
2023-03-21 22:50:00,258515,148466,172155,171191,127585,160614
2023-03-21 22:52:00,264280,135205,194987,155908,121624,183149
2023-03-21 22:54:00,232479,124754,179363,156591,114756,171654
2023-03-21 22:56:00,241619,148789,171058,159363,128900,153560
2023-03-21 22:58:00,312614,163410,185477,210580,171603,180246
2023-03-21 23:00:00,270286,151555,171125,181846,129688,156295
2023-03-21 23:02:00,241177,135393,172323,156521,121836,159348
2023-03-21 23:04:00,233383,131156,180799,154400,117922,176831
2023-03-21 23:06:00,238755,155384,175536,160715,131953,160601
2023-03-21 23:08:00,316727,161537,188268,213477,170594,181491
2023-03-21 23:10:00,279090,151360,169478,187130,129170,154949
2023-03-21 23:12:00,242176,135307,171227,155197,122217,158991
2023-03-21 23:14:00,266641,143958,212718,156069,273510,208662
2023-03-21 23:16:00,250590,136345,209093,161848,270016,195177
2023-03-21 23:18:00,316509,159769,186655,215869,169362,178405
2023-03-21 23:20:00,288081,154714,169175,194268,135849,153526
2023-03-21 23:22:00,240693,135130,177282,155383,122294,171299
2023-03-21 23:24:00,233317,146331,168279,155579,126429,151235
2023-03-21 23:26:00,241523,134326,174459,159466,120858,160081
2023-03-21 23:28:00,315963,165015,183424,208324,172613,179884
2023-03-21 23:30:00,299171,163833,171014,201136,145881,157601
2023-03-21 23:32:00,240945,132327,181176,156935,120250,176401
2023-03-21 23:34:00,231343,150284,167071,150513,127946,153061
2023-03-21 23:36:00,240013,134202,174336,159098,120578,160121
2023-03-21 23:38:00,342437,175172,211847,214937,178292,205260
2023-03-21 23:40:00,325704,147606,193696,203236,144036,182152
2023-03-21 23:42:00,241206,131274,180073,156924,120484,175023
2023-03-21 23:44:00,232975,148842,168864,154312,127155,153037
2023-03-21 23:46:00,239675,134102,179267,157626,120885,171775
2023-03-21 23:48:00,315682,182556,174694,212902,182198,157715
2023-03-21 23:50:00,305860,152152,172715,207132,151839,159104
2023-03-21 23:52:00,248702,134800,190795,155008,121925,188496
2023-03-21 23:54:00,268348,153499,203663,154394,129699,192080
2023-03-21 23:56:00,238945,131200,193311,157104,119130,188220
2023-03-21 23:58:00,316525,183832,173448,210331,182610,158011
2023-03-22 00:00:00,305378,157686,171922,205637,160977,158447
2023-03-22 00:02:00,239247,143238,180805,156782,125481,176460
2023-03-22 00:04:00,236045,133063,172765,156505,119640,159242
2023-03-22 00:06:00,235622,129625,181243,157337,118298,174554
2023-03-22 00:08:00,317984,182542,176270,212494,181709,159393
2023-03-22 00:10:00,303927,162328,175205,201884,168934,169282
2023-03-22 00:12:00,239628,148122,167314,153816,127836,152183
2023-03-22 00:14:00,260475,134037,194631,156171,120638,182729
2023-03-22 00:16:00,234945,132787,182297,156154,119825,178763
2023-03-22 00:18:00,308256,186809,174097,205326,184282,160170
2023-03-22 00:20:00,304849,162791,180310,204729,171357,176766
2023-03-22 00:22:00,238405,152744,170781,155021,129714,157150
2023-03-22 00:24:00,238039,135028,173556,158922,121622,159642
2023-03-22 00:26:00,238610,129676,185781,162429,117270,178635
2023-03-22 00:28:00,298650,186740,176604,201520,184267,161558
2023-03-22 00:30:00,304777,161205,178662,203440,170432,174198
2023-03-22 00:32:00,239037,151251,171060,157026,129089,155992
2023-03-22 00:34:00,237746,135230,172662,157548,121748,159037
2023-03-22 00:36:00,238131,147319,176148,159705,126212,162746
2023-03-22 00:38:00,310946,166840,201316,192899,175047,187643
2023-03-22 00:40:00,337831,159867,210576,202873,169876,207909
2023-03-22 00:42:00,238113,149959,169502,154769,128336,153909
2023-03-22 00:44:00,238324,134260,179736,299566,121219,176947
2023-03-22 00:46:00,238971,151490,175466,161023,128052,159509
2023-03-22 00:48:00,275964,167573,177844,187834,177989,162148
2023-03-22 00:50:00,514936,267381,184326,353801,352030,178109
2023-03-22 00:52:00,435950,208071,175421,297507,234881,160962
2023-03-22 00:54:00,239468,131803,184187,161974,120017,177455
2023-03-22 00:56:00,263404,149788,196521,160398,127772,180443
2023-03-22 00:58:00,242125,133986,175452,161103,120755,160704
2023-03-22 01:00:00,238604,162413,176667,161114,151184,163460
2023-03-22 01:02:00,310128,164465,177533,213415,172146,161529
2023-03-22 01:04:00,240164,129063,184254,164585,118841,175478
2023-03-22 01:06:00,242855,147438,180275,172586,127649,159058
2023-03-22 01:08:00,244846,133792,190946,166510,121431,185422
2023-03-22 01:10:00,235584,161289,167757,151887,145937,154716
2023-03-22 01:12:00,307785,163401,169613,202226,171280,157935
2023-03-22 01:14:00,239079,133739,184055,161098,121102,178915
2023-03-22 01:16:00,239090,153325,176397,162669,130549,161565
2023-03-22 01:18:00,263414,132028,206428,160125,120448,203122
2023-03-22 01:20:00,261947,158580,196632,160997,140463,182809
2023-03-22 01:22:00,311874,163333,176196,212110,171445,161661
2023-03-22 01:24:00,246823,143755,192029,159227,125806,185978
2023-03-22 01:26:00,241180,133070,186934,162556,119689,170835
2023-03-22 01:28:00,241365,129650,185582,163885,118648,177338
2023-03-22 01:30:00,237840,151956,171425,158511,131155,155216
2023-03-22 01:32:00,312222,163250,178061,214188,170612,161731
2023-03-22 01:34:00,260727,150537,202877,162122,128871,332159
2023-03-22 01:36:00,265295,133367,203258,163904,119793,359835
2023-03-22 01:38:00,241376,127807,185143,161430,117812,176908
2023-03-22 01:40:00,237480,149331,169021,156972,129010,153125
2023-03-22 01:42:00,311719,163520,183399,208304,171790,179550
2023-03-22 01:44:00,243234,153745,173416,163890,130180,159559
2023-03-22 01:46:00,244654,133400,178971,166463,120300,162730
2023-03-22 01:48:00,237592,130519,185699,162833,118518,178416
2023-03-22 01:50:00,236896,143319,171975,156854,126271,159123
2023-03-22 01:52:00,416165,223872,182280,282309,280157,177210
2023-03-22 01:54:00,536784,258774,174569,369589,310952,158555
2023-03-22 01:56:00,297211,137722,174207,196422,125869,160675
2023-03-22 01:58:00,238295,149264,177463,160540,128085,164214
2023-03-22 02:00:00,261616,135274,197727,160781,122098,184393
2023-03-22 02:02:00,236537,126885,177985,154322,117109,172484
2023-03-22 02:04:00,309087,179727,171602,210355,180429,154818
2023-03-22 02:06:00,310347,158678,189665,212066,149908,182896
2023-03-22 02:08:00,373433,170069,189488,270685,147394,168961
2023-03-22 02:10:00,237106,135417,175618,161368,122189,160365
2023-03-22 02:12:00,313952,149514,228274,174517,138184,220372
2023-03-22 02:14:00,371017,192241,215624,217920,196457,200692
2023-03-22 02:16:00,360367,161162,213643,222241,156377,205879
2023-03-22 02:18:00,240176,148621,176384,164539,126549,158085
2023-03-22 02:20:00,247325,135275,185946,162173,121911,170427
2023-03-22 02:22:00,252055,148870,192165,160054,127677,186239
2023-03-22 02:24:00,311263,165494,172981,207558,173237,159225
2023-03-22 02:26:00,312550,144009,184276,213720,142311,176438
2023-03-22 02:28:00,264756,147908,201376,168962,127232,181575
2023-03-22 02:30:00,259502,134075,203056,159520,120683,195581
2023-03-22 02:32:00,239162,148780,170939,157291,127689,155434
2023-03-22 02:34:00,307381,165485,171988,206458,173482,158968
2023-03-22 02:36:00,314183,152851,189985,219023,151244,183955
2023-03-22 02:38:00,245810,153427,184166,170081,130035,166082
2023-03-22 02:40:00,237434,132528,185903,163095,120073,179779
2023-03-22 02:42:00,241885,152671,173569,159702,129887,158716
2023-03-22 02:44:00,306792,164009,172100,205860,171496,158290
2023-03-22 02:46:00,311410,155279,184260,211569,158449,178666
2023-03-22 02:48:00,241017,140889,180496,167972,124055,163205
2023-03-22 02:50:00,235108,130256,180417,156699,118604,175145
2023-03-22 02:52:00,242371,151737,169678,155802,130319,155277
2023-03-22 02:54:00,308165,163014,171545,205256,170881,158504
2023-03-22 02:56:00,333143,177065,201309,212542,173312,188586
2023-03-22 02:58:00,261531,133025,197800,159492,119805,183837
2023-03-22 03:00:00,234852,127860,178039,155203,117627,172788
2023-03-22 03:02:00,242563,149789,171949,160352,129382,154489
2023-03-22 03:04:00,309610,162842,182641,206894,170561,178779
2023-03-22 03:06:00,309102,180684,172603,209666,179430,155618
2023-03-22 03:08:00,244497,133053,181758,165672,120087,165299
2023-03-22 03:10:00,235158,132842,184657,161079,120399,179023
2023-03-22 03:12:00,266377,155497,198842,162267,132561,185238
2023-03-22 03:14:00,332038,160388,205623,208960,169330,200757
2023-03-22 03:16:00,312489,182808,180358,220044,181333,161606
2023-03-22 03:18:00,244189,133041,183086,171623,119923,164948
2023-03-22 03:20:00,244226,131462,194040,162059,120320,187241
2023-03-22 03:22:00,253941,143259,182296,157171,125932,169420
2023-03-22 03:24:00,300278,160359,179489,198108,170059,174231
2023-03-22 03:26:00,309390,181625,173791,211088,180755,157097
2023-03-22 03:28:00,245223,134024,180502,168533,120955,163446
2023-03-22 03:30:00,254863,148170,200754,157540,127097,192490
2023-03-22 03:32:00,240434,135479,169776,155677,122484,158124
2023-03-22 03:34:00,290113,158216,176678,192646,169421,171349
2023-03-22 03:36:00,310674,179580,175190,214730,179715,156069
2023-03-22 03:38:00,246696,133565,187682,161147,120427,183007
2023-03-22 03:40:00,231342,147400,170248,156230,126127,153395
2023-03-22 03:42:00,241830,135293,173561,158020,121715,159686
2023-03-22 03:44:00,283093,163521,182407,188349,171618,178088
2023-03-22 03:46:00,309110,185848,174156,208952,182963,160109
2023-03-22 03:48:00,244877,132772,187751,167021,121184,180900
2023-03-22 03:50:00,232804,149752,170077,155470,127644,155786
2023-03-22 03:52:00,240804,135211,172430,155814,121702,158990
2023-03-22 03:54:00,275467,164378,181547,183202,178184,175648
2023-03-22 03:56:00,516320,280719,171404,350819,361115,158386
2023-03-22 03:58:00,463908,195587,208041,299321,226950,202916
2023-03-22 04:00:00,245483,148503,184441,162509,126924,166862
2023-03-22 04:02:00,239982,135231,174047,158684,122147,160135
2023-03-22 04:04:00,240463,147835,177203,161491,127107,163638
2023-03-22 04:06:00,232975,150032,175288,160016,148356,160169
2023-03-22 04:08:00,320307,162146,187974,215649,172651,181855
2023-03-22 04:10:00,232502,149366,168566,154336,127958,153913
2023-03-22 04:12:00,238123,133675,179529,153128,120245,177336
2023-03-22 04:14:00,241756,152561,173686,159489,129225,159151
2023-03-22 04:16:00,234141,146192,177480,162843,141050,160820
2023-03-22 04:18:00,317268,164297,188685,217813,173453,181671
2023-03-22 04:20:00,232297,153165,170283,153605,129760,157382
2023-03-22 04:22:00,241358,130825,181953,157944,118830,176582
2023-03-22 04:24:00,242925,152125,171422,158206,130618,156769
2023-03-22 04:26:00,255697,139535,197264,158033,131350,182897
2023-03-22 04:28:00,317799,175121,188479,219034,179217,180241
2023-03-22 04:30:00,234166,133041,173425,158675,120423,159529
2023-03-22 04:32:00,237885,129675,178002,153259,118782,173568
2023-03-22 04:34:00,241913,150981,171000,158639,130035,154955
2023-03-22 04:36:00,232862,136002,181558,159933,125367,172230
2023-03-22 04:38:00,318336,184477,179579,215379,183439,162899
2023-03-22 04:40:00,231573,133075,169098,151901,120153,156994
2023-03-22 04:42:00,239089,133253,181795,156116,120175,178435
2023-03-22 04:44:00,242586,155689,175398,161597,131954,160810
2023-03-22 04:46:00,259802,129816,208625,162816,117596,202215
2023-03-22 04:48:00,337142,184024,198530,212647,183035,182835
2023-03-22 04:50:00,235441,133068,172261,157101,120227,159102
2023-03-22 04:52:00,237685,142761,181831,157274,124760,175770
2023-03-22 04:54:00,251794,135306,180687,154969,121775,168492
2023-03-22 04:56:00,234834,126267,191318,159104,115252,184026
2023-03-22 04:58:00,444848,255721,172458,301487,310703,154854
2023-03-22 05:00:00,519375,231065,184460,354920,285597,180951
2023-03-22 05:02:00,278946,151953,195260,169354,129350,180672
2023-03-22 05:04:00,264484,135506,195659,157577,122119,183190
2023-03-22 05:06:00,234711,132395,183790,158836,119388,178989
2023-03-22 05:08:00,245826,154754,179770,163276,130633,164310
2023-03-22 05:10:00,310091,163243,182310,208592,171936,178050
2023-03-22 05:12:00,262147,149937,170714,173718,127021,156116
2023-03-22 05:14:00,242959,136117,172776,159121,124034,159860
2023-03-22 05:16:00,236093,130727,182827,159617,118893,177824
2023-03-22 05:18:00,265157,154568,200532,163665,131048,186082
2023-03-22 05:20:00,310502,163779,182695,209212,172790,177875
2023-03-22 05:22:00,269913,149552,172065,179420,127180,156869
2023-03-22 05:24:00,242906,135359,172239,157799,122464,159350
2023-03-22 05:26:00,235846,141079,184602,162714,124009,177076
2023-03-22 05:28:00,242036,134394,178074,164255,120781,162329
2023-03-22 05:30:00,310515,160525,180198,208393,171474,174036
2023-03-22 05:32:00,288709,146405,184319,190251,125351,165542
2023-03-22 05:34:00,263725,134848,208070,161195,121825,204297
2023-03-22 05:36:00,236198,148695,174499,162583,127590,156260
2023-03-22 05:38:00,245311,134369,178551,161743,120637,163336
2023-03-22 05:40:00,312356,165675,186377,213877,174182,181081
2023-03-22 05:42:00,282609,152335,174448,189888,128882,160272
2023-03-22 05:44:00,239086,131434,181126,157516,119424,176875
2023-03-22 05:46:00,239419,150616,173767,160722,128314,158006
2023-03-22 05:48:00,260678,134279,200090,161972,120619,184494
2023-03-22 05:50:00,333949,163021,205043,209915,172882,200758
2023-03-22 05:52:00,289662,133172,173466,191695,119705,159532
2023-03-22 05:54:00,241416,128523,180632,157985,118000,174271
2023-03-22 05:56:00,239276,147758,172821,161183,126985,155544
2023-03-22 05:58:00,237384,133956,181966,160953,120402,172057
2023-03-22 06:00:00,310400,181803,171724,209551,181822,155856
2023-03-22 06:02:00,293907,136680,175351,198868,124137,161104
2023-03-22 06:04:00,239367,133374,182433,157599,120413,178382
2023-03-22 06:06:00,240711,155680,178401,165387,132269,162808
2023-03-22 06:08:00,241468,129599,188100,162475,117177,180734
2023-03-22 06:10:00,332300,184249,191962,205281,183328,179653
2023-03-22 06:12:00,298934,138818,171200,222033,128027,158825
2023-03-22 06:14:00,239165,130837,180037,181008,119232,175282
2023-03-22 06:16:00,238665,143113,174311,159727,126092,160522
2023-03-22 06:18:00,238727,127805,182747,159353,116345,175852
2023-03-22 06:20:00,307515,182544,169536,205719,182599,154670
2023-03-22 06:22:00,305798,141076,172715,202910,132417,159761
2023-03-22 06:24:00,239890,148368,167026,153382,127965,151968
2023-03-22 06:26:00,240351,135458,177157,163706,122166,162054
2023-03-22 06:28:00,262573,131793,208925,161611,118268,204295
2023-03-22 06:30:00,307578,187113,171136,205150,184556,158839
2023-03-22 06:32:00,320061,142124,192246,206471,135083,188883
2023-03-22 06:34:00,233955,153145,169472,152606,129954,155411
2023-03-22 06:36:00,239304,135574,175623,161176,122155,161049
2023-03-22 06:38:00,243248,130579,187079,161186,118910,180488
2023-03-22 06:40:00,309314,174751,175787,212201,178290,161826
2023-03-22 06:42:00,315893,141880,185631,214416,138197,178966
2023-03-22 06:44:00,234541,151015,169567,154611,128916,153767
2023-03-22 06:46:00,239673,135459,176126,162408,122251,161626
2023-03-22 06:48:00,238316,149054,182520,159084,127266,175527
2023-03-22 06:50:00,308061,165640,172693,207577,173754,159804
2023-03-22 06:52:00,341008,141961,206560,212706,141276,200481
2023-03-22 06:54:00,260953,147647,193544,156951,126952,177120
2023-03-22 06:56:00,240232,134943,186599,163793,122654,182158
2023-03-22 06:58:00,238448,148520,172599,160043,127627,155612
2023-03-22 07:00:00,307446,165523,172403,206953,173249,159627
2023-03-22 07:02:00,313917,150925,182194,207331,149028,178872
2023-03-22 07:04:00,234384,152332,171282,153423,128463,158005
2023-03-22 07:06:00,245769,133178,191400,157271,121469,187945
2023-03-22 07:08:00,243536,151021,177584,161923,128581,160978
2023-03-22 07:10:00,307816,165263,172569,207073,173168,159690
2023-03-22 07:12:00,314218,151564,182292,209233,152733,177776
2023-03-22 07:14:00,259924,140075,194582,155627,122644,182039
2023-03-22 07:16:00,261594,130903,207884,163230,120045,201590
2023-03-22 07:18:00,238788,148984,173909,160559,127242,155974
2023-03-22 07:20:00,307414,165354,175181,204948,173287,167750
2023-03-22 07:22:00,317389,170860,172327,211109,164861,155422
2023-03-22 07:24:00,237535,133052,170184,152365,119481,157185
2023-03-22 07:26:00,235375,129111,179570,155688,118260,174286
2023-03-22 07:28:00,242283,148749,172245,158812,127225,156106
2023-03-22 07:30:00,302857,163759,181162,204593,171963,177084
2023-03-22 07:32:00,312798,178071,171258,205962,171024,158267
2023-03-22 07:34:00,236222,133237,170281,153883,119985,157312
2023-03-22 07:36:00,238505,132106,187010,164956,120037,180231
2023-03-22 07:38:00,249537,153458,183407,170150,129996,166466
2023-03-22 07:40:00,306090,161339,184889,211990,170813,177951
2023-03-22 07:42:00,340024,178437,200430,215947,174173,184238
2023-03-22 07:44:00,245044,133121,178816,151621,119906,166792
2023-03-22 07:46:00,247948,142943,194142,162776,125274,187848
2023-03-22 07:48:00,245272,135386,179906,168020,122161,163779
2023-03-22 07:50:00,304299,157967,181447,208354,168273,174575
2023-03-22 07:52:00,312642,179344,168912,204847,177701,154261
2023-03-22 07:54:00,238726,132757,180839,154678,119733,177840
2023-03-22 07:56:00,235883,154152,172874,157226,130957,159237
2023-03-22 07:58:00,242441,135532,175026,160492,122379,160992
2023-03-22 08:00:00,304623,161546,178332,202378,170400,175735
2023-03-22 08:02:00,312892,186548,175116,210279,184427,161492
2023-03-22 08:04:00,238797,131062,184793,161798,118964,178884
2023-03-22 08:06:00,237593,152532,174252,161243,129713,158229
2023-03-22 08:08:00,248556,135403,180876,165900,122457,165478
2023-03-22 08:10:00,328924,160041,203750,207111,169170,199504
2023-03-22 08:12:00,336090,173246,198535,210859,176797,185089
2023-03-22 08:14:00,239077,128784,179698,155972,117512,174537
2023-03-22 08:16:00,243500,150243,184019,161516,128570,166298
2023-03-22 08:18:00,244562,135536,179283,166270,122046,162884
2023-03-22 08:20:00,299863,180378,172064,199739,180225,160835
2023-03-22 08:22:00,313281,165796,171801,205613,173602,159586
2023-03-22 08:24:00,242256,126744,177981,155076,116435,172268
2023-03-22 08:26:00,232749,147281,171701,158630,126415,153355
2023-03-22 08:28:00,244343,134937,188276,165100,121864,182618
2023-03-22 08:30:00,294324,182178,170820,198058,180707,155670
2023-03-22 08:32:00,312490,165399,174850,210027,172878,160937
2023-03-22 08:34:00,241870,132459,183356,160112,120120,179159
2023-03-22 08:36:00,233840,153499,177045,163038,130334,161744
2023-03-22 08:38:00,248024,132855,187966,164683,121295,181989
2023-03-22 08:40:00,311427,181791,192283,192479,180705,179059
2023-03-22 08:42:00,334441,165409,195393,206594,172916,183505
2023-03-22 08:44:00,241229,131565,180478,157152,119747,175369
2023-03-22 08:46:00,235556,132186,175402,160152,118582,160168
2023-03-22 08:48:00,240601,131019,182582,159733,119845,176121
2023-03-22 08:50:00,293841,180303,180527,191841,179730,164313
2023-03-22 08:52:00,314765,165164,181160,210327,172725,173566
2023-03-22 08:54:00,243831,149209,171104,159250,128243,153447
2023-03-22 08:56:00,234975,131973,174708,159377,118295,159266
2023-03-22 08:58:00,240850,134758,185062,160222,121827,180514
2023-03-22 09:00:00,279085,184451,174617,189131,181704,159885
2023-03-22 09:02:00,310873,163640,184666,210966,172337,179193
2023-03-22 09:04:00,241627,153643,171445,157957,131581,157670
2023-03-22 09:06:00,235622,133041,175676,161118,119910,160700
2023-03-22 09:08:00,267743,131556,208937,160554,119784,204643
2023-03-22 09:10:00,274771,172379,172803,184323,176718,159798
2023-03-22 09:12:00,308501,161130,181340,208104,171265,175746
2023-03-22 09:14:00,240920,151267,170378,157862,130012,155307
2023-03-22 09:16:00,234960,133101,174968,159942,119924,159936
2023-03-22 09:18:00,241328,150034,181658,162156,129179,173264
2023-03-22 09:20:00,271730,165305,173927,182755,172944,160049
2023-03-22 09:22:00,309349,158319,180219,206960,168924,173549
2023-03-22 09:24:00,243349,149673,169952,158247,129498,154105
2023-03-22 09:26:00,259470,132799,205772,162549,119727,197001
2023-03-22 09:28:00,264267,148152,195697,161372,127683,178227
2023-03-22 09:30:00,265911,165568,171655,176612,173950,159550
2023-03-22 09:32:00,307417,160342,182204,206986,169535,177718
2023-03-22 09:34:00,239790,153437,173127,159821,131085,158159
2023-03-22 09:36:00,237291,132098,188338,165745,119218,180952
2023-03-22 09:38:00,246942,153426,181282,166454,130051,164244
2023-03-22 09:40:00,270387,166622,181795,172497,174111,169096
2023-03-22 09:42:00,333190,161181,205297,208015,169902,201865
2023-03-22 09:44:00,264622,155552,199776,163335,132168,185207
2023-03-22 09:46:00,237916,130535,189455,168052,118758,180944
2023-03-22 09:48:00,239077,151997,175053,161929,129703,158570
2023-03-22 09:50:00,255412,163457,172660,169958,170569,159303
2023-03-22 09:52:00,312222,173267,182249,208722,176959,177221
2023-03-22 09:54:00,241602,142086,173709,158771,124761,160052
2023-03-22 09:56:00,240119,128785,188459,168254,117830,178791
2023-03-22 09:58:00,240626,150175,177038,165810,128971,158444
2023-03-22 10:00:00,249262,160997,172958,166021,166448,159231
2023-03-22 10:02:00,309441,178893,169029,205257,179232,152777
2023-03-22 10:04:00,239061,134207,172371,158298,122363,160127
2023-03-22 10:06:00,263523,128619,207724,164577,118566,202705
2023-03-22 10:08:00,265143,149094,200800,164374,128823,184613
2023-03-22 10:10:00,244464,155663,184338,164512,158586,179720
2023-03-22 10:12:00,309957,183672,172152,206909,181845,158214
2023-03-22 10:14:00,238147,134097,170739,154446,122122,157939
2023-03-22 10:16:00,238245,131912,182025,162172,123907,182166
2023-03-22 10:18:00,234730,153034,172406,156718,130599,159293
2023-03-22 10:20:00,243807,149062,188135,154657,150665,186355
2023-03-22 10:22:00,321913,181935,181402,208025,181593,167271
2023-03-22 10:24:00,240445,134161,171542,155898,121029,158941
2023-03-22 10:26:00,240751,143733,181791,164758,125691,169145
2023-03-22 10:28:00,238032,132067,174212,158565,118496,159468
2023-03-22 10:30:00,233377,141822,175983,151694,140471,171496
2023-03-22 10:32:00,308733,178996,168663,204990,180002,153263
2023-03-22 10:34:00,261893,133636,203854,156187,120775,202004
2023-03-22 10:36:00,262463,150460,195674,160641,129202,179453
2023-03-22 10:38:00,242409,131948,177506,160174,118687,162683
2023-03-22 10:40:00,234224,140903,179353,153016,133279,176884
2023-03-22 10:42:00,311652,184326,173634,207727,181734,160031
2023-03-22 10:44:00,236584,132004,180847,155864,119533,176230
2023-03-22 10:46:00,237694,153424,171378,156473,130779,156934
2023-03-22 10:48:00,236648,133086,171075,154256,120125,158287
2023-03-22 10:50:00,235570,134056,180128,156277,124649,175675
2023-03-22 10:52:00,313851,164670,173182,207113,172777,160262
2023-03-22 10:54:00,235133,129666,177168,151483,118312,172696
2023-03-22 10:56:00,262946,150968,197441,162288,129279,180638
2023-03-22 10:58:00,239498,132742,183271,162814,119883,173493
2023-03-22 11:00:00,233912,148215,166575,152842,127697,151546
2023-03-22 11:02:00,313299,165375,172213,206737,173724,159869
2023-03-22 11:04:00,233999,132881,180689,153453,119724,178048
2023-03-22 11:06:00,238143,155781,173410,157950,131910,159589
2023-03-22 11:08:00,241657,130604,184877,157865,118352,179374
2023-03-22 11:10:00,233686,151640,168701,153241,129193,154990
2023-03-22 11:12:00,426199,230999,173770,287100,286941,160287
2023-03-22 11:14:00,531557,245483,180468,361088,300370,175709
2023-03-22 11:16:00,280795,134858,172021,187217,121410,158757
